base_Degree,base_LocalClustCoeff,base_TriangleCount,base_UniquePartners,base_AvgNeighbourDegree,stoich_WeightedTriangles,stoich_AvgNeighbourDegreeStoich,stoich_RangeComplexSize,stoich_MedComplexSize,stoich_MedianRatio,stoich_RangeRatio,protein_MedianUniqueRatio,protein_RangeUniqueRatio,protein_MedComplexNodes,protein_RangeComplexNodes,true_label
-0.026694192575195837,-0.04255708570199639,0.008196141815710923,0.013598570501891448,-0.11495467721882173,0.00044307083842417503,-0.04606226714814917,0.02915729635370893,-0.012174392249540351,0.017237975522887965,0.006718334011845278,0.014689604592714435,0.018697287824526006,-0.023107393278672624,0.020794549992604328,0
-0.011535338187184283,-0.042653711361664036,0.0037918279877206316,-0.013849307074706317,-0.19359079429009174,-0.005978219846767983,-0.06829539730451363,0.003093480449353175,-0.011936593460738188,0.0202565212643897,0.0002608036519585224,0.01552779876255477,0.006881423786048469,-0.00546954738333317,0.0017454771170294903,0
-0.0129032441273419,-0.03785836787051968,-0.016232149888659498,-0.021451937810513404,-0.19093242873696137,-0.013425372056088842,-0.07592328974075108,-0.004806168122561411,-0.007152533005499523,0.019988734182822238,-0.002961089459498196,0.013091025343061785,0.0036643845914984914,-0.0015268138084113913,-0.0018367898084307684,0
0.0006848778630667518,-0.0479944948134305,0.020561830483796763,0.013319824250777284,-0.03510470798237236,-0.023219480794431095,-0.002837266020502008,-0.001623987665841091,-0.013239990086237378,-0.005127329512650988,-0.0021476936292623592,0.03557311259423361,-0.006758851811845433,0.03404211487926118,-0.009795381743338417,0
-0.013350736032219547,-0.08940441543330319,0.05066688663165635,0.05186619524498167,-0.048273594239926276,-0.04025483266207945,-0.011559974151826469,-0.0014013630580895372,-0.013773225412878315,-0.0017250125126854455,-0.004120285127796502,0.03740476690956774,-0.0006062087968754184,0.029898724389990024,0.032640287664161785,0
0.0034065591958548297,0.004216644601237431,0.01514462707063141,0.0027771719287242496,-0.03637557300769538,-0.021866366557117583,-0.0010171674793659348,-0.001289223213655808,-0.009947882744900306,-0.004178794344670385,-0.002093275447494283,0.036595505213773985,-0.010591321597561808,0.0347812449348106,-0.012437544213886043,0
0.013277901667485189,0.0032554864830920353,-0.03654356731740151,-0.023552379445119495,0.05740283581078645,-0.004477697950722554,0.03847921504277793,-0.00011455140212775664,-0.0062575916204412494,-0.005461438183497196,-0.00036688748562588243,-0.040953717571806623,-0.003544745711452047,-0.045990649919547905,-0.006964068037367054,0
0.014315615874597017,0.0031322284256317897,-0.04752527988225007,-0.03249634648902719,0.05833589342409844,-0.019896805710454338,0.04091119212156326,0.001770370836916813,-0.004516542238393841,-0.005318015754060596,0.002612155061550102,-0.04117059034829541,0.011638467438764682,-0.04926950292740612,-0.0029729568727010812,0
-0.0035911920077774102,0.0030818963065171443,-0.05005758349692791,-0.035482275374870746,0.042130282839893556,-0.017877711646112945,0.02111049175939223,-0.0006950386561233399,-0.00558802854847851,-0.0057893905843248265,-0.0004398008584010709,-0.04710039457790188,-0.0034131566287932936,-0.050292235454828374,-0.006458847286556443,0
-0.002614017747973522,0.002908791032766118,-0.052171321253122294,-0.03543796382492756,0.0411020752490626,-0.018183988382136446,0.020589747943338163,-0.0008461061429589441,-0.006034767417597106,-0.02492256875342062,-0.0004541687400843406,-0.04864590189235231,-0.003371336548205896,-0.05154623903360599,-0.006271903286240279,0
0.00012063618031157974,0.002877745226850947,-0.05419114369004533,-0.03880373296763314,0.02725261763707511,-0.019120923787191647,-0.0036439995211177503,-0.0005525907644035238,-0.0006354237186372927,-0.010259857041356306,-0.000256238473038944,-0.05055000644468038,-0.0028966752139602645,-0.05465444284525624,-0.006944454388693764,0
-0.0035714156238405644,0.0033552806639488477,-0.05317920394006971,-0.03850209617801439,0.038587215002388986,-0.017172989975748353,0.0051989154681789124,-0.000646926732620247,-0.006263753743747059,0.006055805781621355,-0.0005029850565648508,-0.04670441611997876,-0.004160122858767615,-0.04778051959558027,-0.006520827957953252,0
-0.0035714156238405644,0.0033552806639488477,-0.05317920394006971,-0.03850209617801439,0.038587215002388986,-0.017172989975748353,0.0051989154681789124,-0.000646926732620247,-0.006263753743747059,0.006055805781621355,-0.0005029850565648508,-0.04670441611997876,-0.004160122858767615,-0.04778051959558027,-0.006520827957953252,0
-0.00030530007219813196,0.0030091561705886975,-0.03821329076418026,-0.029955431514812243,-0.13536291919552346,-0.009695739000974887,-0.06601278566077289,-0.0013945412254124693,-0.0056121976058157025,-0.009513605159917662,-0.00048303559998242197,-0.029075412810397574,-0.004577835002849431,-0.03569024396791334,-0.00694304433840205,0
-0.009525107808519853,-0.030871535697444365,-0.048515405900697944,-0.009735716533996045,-0.03277217327290513,-0.0077310572197983474,-0.0232391071087735,-0.0009431989219758776,-0.007719044335636923,-0.018160084458580722,-0.0006691883244844074,-0.05953203287746668,-0.00177661169289403,-0.06240062542545654,-0.006218701498145256,0
-0.01148855150020964,0.003558453096818637,-0.053957185127190346,1.4315437837593385e-05,-0.05318034150200383,-0.011009261769209225,-0.024721352701991904,-0.0007568080422555098,-0.00747897758784042,-0.018722601135098254,-0.0003235864480632262,-0.053864487834580345,-0.002521600069375828,-0.0556897029456096,-0.007901483580624737,0
0.002458026390586285,0.003494119376811181,-0.05064064481132966,-0.036283120854589554,-0.061214841276712645,-0.010702870704605029,-0.02554425903953175,-0.0008148351881659485,-0.0077721416379836344,-0.01787145875817404,-0.00022231980936595358,-0.05480195554184209,-0.003247734307445132,-0.052396825216520136,-0.006909296248000125,0
-0.0032563199723151734,0.0036231684193932952,-0.05278515451654312,-0.01253735716419033,-0.05566482263582198,-0.011250429125395103,-0.026436350145319795,-0.0007777584357410589,-0.007799936914145241,-0.019878512837728214,-0.0002749993845353419,-0.0558197929657675,-0.002952296623517769,-0.05451060676391328,-0.007008739226447125,0
0.0020775565958677552,0.0033785150252475284,-0.04794495365311348,-0.030942232499793054,-0.09065459195607858,-0.017372606241686166,-0.03873540067953781,-0.001108008428450148,-0.007336476903789088,-0.01747302281809567,-0.0006304141824998867,-0.0418190149011053,-0.0038578966719115524,-0.0410590193244894,-0.008037538886872336,0
-0.002430866416512963,0.0027374945445927824,-0.04170247779893052,-0.026868237557282744,0.043966185340155804,0.004631571836237515,0.02303831528606884,-0.00020664847446011283,0.023596912641532665,-0.0074895243337364786,1.5135665850446074e-05,-0.03680930221854616,-0.003935619136614589,-0.04396714749919941,-0.006001645885332618,0
-0.0012319279669529349,0.0033725758955632655,-0.05366080402528604,-0.03315603993897751,0.028239469470811518,-0.017476573827711034,0.005615317527965892,-0.00045708066003555633,-0.008135769102699942,0.006076196091694839,-0.00047334488446332636,-0.04752566703296948,-0.003823389299670146,-0.04949776008202799,-0.006662870230051648,0
-0.004122942798737944,0.0058429046170786775,-0.012111920808720589,0.023857046751323933,-0.024875379036668272,-0.01261832103088302,-0.006879982241471836,-0.003653639654168806,-0.007367072670190185,-0.016727864625967193,-0.0008651616414755649,-0.05711840774124602,-0.004439544481125548,-0.06306414864783369,-0.010027463869416539,0
0.0035053925310485775,0.003299030129738265,-0.06073436994894737,-0.0454985019154764,-0.050982034031561735,-0.02296483035817642,-0.025201394334254307,-0.00028745558040915936,-0.005915062938230777,-0.02216937243053728,-0.00194748067658562,-0.05781057971672305,0.008650851431506505,-0.06254155583642713,-0.005032851511654823,0
0.00012063618031157974,0.002877745226850947,-0.05419114369004533,-0.03880373296763314,0.02725261763707511,-0.019120923787191647,-0.0036439995211177503,-0.0005525907644035238,-0.0006354237186372927,-0.010259857041356306,-0.000256238473038944,-0.05055000644468038,-0.0028966752139602645,-0.05465444284525624,-0.006944454388693764,0
