base_Degree,base_LocalClustCoeff,base_TriangleCount,base_UniquePartners,base_AvgNeighbourDegree,protein_MedianUniqueRatio,protein_RangeUniqueRatio,protein_MedComplexNodes,protein_RangeComplexNodes,true_label
-0.0275456229685112,-0.010476997897452682,-0.10879778202786772,-0.0037438772797288725,-0.0242208442051035,-0.13522953059978146,0.011208620801461863,-0.09075884461616936,-0.009096526847126753,0
0.005706385222695886,0.0020686374034765112,0.028057468925291686,0.014404731998576599,-0.003313082352435297,0.056133675481232125,-0.0002797467873579177,0.04452260527094907,-0.010674245698955922,1
-0.0049413576145242695,0.0016437859937664422,0.04217514402223218,-0.01373119011043923,-0.007559064256820717,0.07706842487985448,0.026549276829663543,0.05875221322347502,0.0038130965402986177,1
-0.0049413576145242695,0.0016437859937664422,0.04217514402223218,-0.01373119011043923,-0.007559064256820717,0.07706842487985448,0.026549276829663543,0.05875221322347502,0.0038130965402986177,1
0.007846381858030615,0.0017603606384489726,0.026363474739267877,0.015948983599917487,-0.010021430693960916,0.055164517540969384,-0.0004238880556723825,0.04477122013003489,-0.010839072819783914,1
0.006668581868414569,0.0019210684991917827,0.05755063517358948,0.011730877714672126,0.008975456441578641,0.06559196601047843,0.01136209511698295,0.05778283952151684,-0.009870643774518942,0
-0.013606443609030239,-5.637949932428953e-05,0.10736305630238066,0.030781974952379627,0.009398496680676344,0.06688049893158658,0.014445515221642743,0.04837659636323642,0.01420795119265443,0
-0.013606443609030239,-5.637949932428953e-05,0.10736305630238066,0.030781974952379627,0.009398496680676344,0.06688049893158658,0.014445515221642743,0.04837659636323642,0.01420795119265443,1
-0.013606443609030239,-5.637949932428953e-05,0.10736305630238066,0.030781974952379627,0.009398496680676344,0.06688049893158658,0.014445515221642743,0.04837659636323642,0.01420795119265443,0
0.0055037180801001334,0.00021783852053055677,0.04881970918805532,-0.0021021203512251677,0.003726994389655507,-0.07589372431705084,0.004114848944935722,-0.05447945500634065,-0.0014438127058876427,0
0.0030291552108692335,0.001891759264992202,0.035833200528935724,-0.005177863186988541,0.007157925111224522,0.06983475017979916,0.014480589069705554,0.05334610085398294,-0.007119244704181158,0
-0.0061862609334663,0.0014367950372156327,0.04048556090962834,-0.005678949929679788,0.007251677620432677,0.06979307443678587,-0.0005745767864929527,0.06132883425602859,-0.008673812264145948,0
0.002900970178514691,-0.005671672463352768,0.07615153190494468,0.022814664699992444,0.013297515525205958,-0.04624774964906435,0.003121293809405146,-0.044332939797703724,-0.0073772796842966615,0
-0.002439446388831898,-0.01863583824663378,0.09572652595794513,0.01035295423405071,-0.12680629268845142,0.04697137791307293,0.012254040634308126,0.04824405898556805,0.014451957741125244,0
0.0014901699375349006,-0.014881984826915627,0.0707918057990831,0.018384432139418164,-0.131039368654639,0.05113600117135547,0.014572594147042104,0.051712361951423744,-0.003539469220423907,0
0.007182200303540332,-0.05809075585147584,0.12104620308617442,0.032418097763059046,-0.017648421904424456,0.055896852544550325,0.019339189836803872,0.055957896316788686,0.024412255297957382,0
-0.00616170607224473,0.0010589737835768453,-0.08468740912513675,-0.029862244538843098,0.041391818913106,-0.05473554351263968,-0.018568265199487868,-0.047267050648776836,-0.019993240649897232,0
0.003407697264533219,0.0018412295643927552,0.02516774919599663,-0.013428221591788216,0.005967710647660499,-0.03653235140372881,0.014475067848998017,-0.040615806690630765,0.0056843022255298956,0
-0.0017928836427308005,-0.015241216492163968,0.02700145652322436,-0.020438875946013166,0.005587203684760305,-0.04995068479988196,0.011224046779211953,-0.0477247152550377,-0.004431147414731216,0
0.0013970813163011095,-0.005503461206395797,0.009399084576689745,-0.02233499129932757,-0.0031757132136959717,-0.05426461822152432,0.015470864772877065,-0.04641654996408526,0.0011660564003241071,0
0.0013970813163011095,-0.005503461206395797,0.009399084576689745,-0.02233499129932757,-0.0031757132136959717,-0.05426461822152432,0.015470864772877065,-0.04641654996408526,0.0011660564003241071,0
0.0029001086841473466,0.002987027227360491,-0.025185920757502575,-0.0061030113009698985,0.003296943726969775,-0.05317718200510823,0.01775717135841993,-0.04630426525869694,-0.004486078183988819,0
-0.005278359511500264,-0.03305276268145846,0.16047520567651252,0.07519316218865495,-0.09086203474994019,0.05280224277853052,0.0036990226770116947,0.05872686955117509,0.05270403202709627,0
-0.0073944777499555326,0.0012338626169988518,0.0407476012260301,-0.00977930832571698,-0.13431430119673288,0.057459911226864724,-0.028407358199985636,0.053206953531461085,-0.02305965688358389,0
-0.009731930392810829,-0.1743327873264775,0.0979155737344712,0.04300139459794515,-0.09609021432904913,0.03629925600452109,0.008429354265336258,0.050217588711665005,0.011400400101035756,0
-0.008321711970816761,-0.2332643751812357,0.08931926618661697,0.044989843821522435,-0.1043209041936871,0.030026463877540946,0.006462565869735899,0.04025739642651673,-0.0003808382433057545,0
0.009399652903099957,0.001215125073251831,0.0985041336134601,0.023917791861547737,0.008293754157975931,0.05236498013487345,0.014581130409880213,0.03994346264323447,0.020316173953613313,1
0.000325468731274596,-0.007843871447185376,0.0681387781173562,0.010503451468686269,-0.0030438104281977785,0.0639430663945939,0.013355300467671161,0.0584729351828936,-0.013921325745681846,0
0.006851497381206634,0.0013527714723579913,0.0739073787149077,0.01105003442583633,0.00963744716883239,0.06886365110000067,0.014962613244612254,0.06399111917335969,-0.007607333721245063,0
0.006851497381206634,0.0013527714723579913,0.0739073787149077,0.01105003442583633,0.00963744716883239,0.06886365110000067,0.014962613244612254,0.06399111917335969,-0.007607333721245063,1
-0.01310107585587668,-0.0024382564998495716,0.13880327277143722,0.06140374216656093,-0.04606186032931102,-0.03438584529228561,-0.004569969230196615,-0.04346160415651259,0.0559042430215045,1
-0.009622018522411166,-0.013415734084002491,-0.018132872185691023,0.0037847939403501045,-0.0906141792751591,-0.07305026237064663,0.004203620489405677,-0.05157222361625603,-0.015658567129196967,0
