split_index,n_train,n_test,train_ess_pct,test_ess_pct,pairwise_pr_auc,hypergraph_pr_auc,hyper_flag_pr_auc,hb_graph_pr_auc
1,2763,625,5.971769815418024,6.5600000000000005,0.15973818596501657,0.26327338867721334,0.23490230483528304,0.3375734109363379
2,2766,622,6.36297903109183,4.823151125401929,0.15198080326213448,0.11398278038215516,0.1272054519863052,0.21500057815368379
3,2731,657,6.224826071036251,5.47945205479452,0.16382807430955845,0.18209442255383898,0.17829415072785096,0.22746098348526494
4,2806,582,6.343549536707056,4.810996563573884,0.10010065203522708,0.2151010132774528,0.22811903609639872,0.18685694323678737
5,2660,728,6.12781954887218,5.906593406593406,0.16860013230015192,0.2060076973481468,0.2073115882059754,0.2466920906749898
6,2780,608,6.294964028776978,5.098684210526316,0.17888669868083312,0.2719970114752856,0.26968841969541674,0.318331481733616
7,2682,706,5.704697986577181,7.507082152974505,0.17229680721719742,0.20471715396587617,0.19304275298537354,0.2545436632513587
8,2723,665,6.022769004774147,6.315789473684211,0.15561172521759142,0.13970058286727122,0.19896631731430298,0.15649412584285494
9,2813,575,6.1500177746178455,5.739130434782608,0.20895719124907025,0.2968721415332366,0.32150961344460116,0.34427152246545145
10,2750,638,5.818181818181818,7.210031347962382,0.25581441393981136,0.2871087801837756,0.3184434508380131,0.35136720243109615
11,2592,796,5.7484567901234565,7.160804020100503,0.1602030457869149,0.22162554098775494,0.20037953166036734,0.2840962973952882
12,2775,613,5.837837837837838,7.177814029363784,0.25618511529680266,0.2991823142897228,0.25920482796359895,0.2944435228403328
13,2758,630,6.018854242204496,6.349206349206349,0.1805087050719189,0.14817002230484172,0.1716190705672124,0.2089445652215315
14,2713,675,6.266126059712496,5.333333333333334,0.11793357164294833,0.1623055090216986,0.15168904582679654,0.19082116262906354
15,2731,657,6.371292566825339,4.87062404870624,0.09630486657134985,0.1511224974921941,0.1454342400368545,0.20096870555529794
16,2710,678,6.4206642066420665,4.71976401179941,0.14512520771738355,0.15206885143966195,0.1658463851966246,0.20957374254968086
17,2702,686,5.884529977794227,6.851311953352769,0.1641586945873116,0.23456203021243924,0.26396319961917647,0.28010845515929844
18,2677,711,6.462457975345536,4.641350210970464,0.15455634257751819,0.1953625841623044,0.22470390959836054,0.28108864283124246
19,2700,688,6.444444444444445,4.651162790697675,0.21828527232379943,0.14212134058617185,0.12848332562317674,0.14317532540743996
20,2637,751,6.370875995449373,5.0599201065246335,0.2777486990309779,0.41379271757203956,0.458518053073493,0.4465008745843545
21,2758,630,5.8013052936910805,7.301587301587302,0.19661728512732982,0.21985124724467106,0.23770220840614678,0.3098558875563178
22,2701,687,5.960755275823769,6.550218340611353,0.16513227653204898,0.14780463897304297,0.16987700463252114,0.16854631376548856
