split_index,seed_index,noise_seed,n_train,n_test,pair_pr_auc,pair__pair_Degree,pair__pair_LocalClustCoeff,pair__pair_TriangleCount,pair__pair_AvgNeighborDegree,pair__rand_0,pair__rand_1,pair__rand_2,pair__rand_3,pair__rand_4,hyper_pr_auc,hyper__base_Degree,hyper__base_LocalClustCoeff,hyper__base_TriangleCount,hyper__base_UniquePartners,hyper__base_AvgNeighbourDegree,hyper__stoich_WeightedTriangles,hyper__stoich_AvgNeighbourDegreeStoich,hyper__stoich_RangeComplexSize,hyper__stoich_MedComplexSize,hyper__stoich_MedianRatio,hyper__stoich_RangeRatio,hyper__protein_RangeUniqueRatio,hyper__protein_MedComplexNodes,hyper__protein_RangeComplexNodes,hyper__rand_0,hyper__rand_1,hyper__rand_2,hyper__rand_3,hyper__rand_4
1,0,1042,2656,650,0.44997245736815117,0.09220475004560716,0.06755261633858645,0.16187808976886509,0.03976734989818902,0.0021519585475766657,0.0072509821403493714,-0.001050456370331554,-0.011174429210268766,0.003669931632937018,0.5059548761262589,0.004300884621317419,-0.0035566347258425444,0.034593788739302966,0.0025836658047249496,0.04165181231248923,-0.0035849203442340884,0.01166666467229543,0.007082730262947185,0.0036962343441125757,0.002778741283859154,-0.0032015449832343834,0.009812641694829266,0.025205227864514995,0.008781663436995874,-0.002324921828243687,-0.0007337274039485697,-0.0007726602657108561,-0.0035816517453948426,-0.0018027374275828012
1,1,1043,2656,650,0.41340284783420816,0.05945108978421234,0.04740511773765961,0.14954243076961365,0.029791377976399348,-0.005054109452974509,-0.0004876326275704224,-0.0023191977676241702,-0.005331682495627816,-0.0007344889314381097,0.512620619215419,0.004761115523326776,-0.0010105227114735604,0.04989261830735372,0.005594791556158418,0.03617263228607123,-0.010256215624242615,0.01596849377302355,0.007579802985073747,0.014475545116592409,0.015662636012063514,0.00023266184740111662,0.015503704184029132,0.029893009833856843,0.01087233400032026,-0.002062616301067777,0.0004886197284520333,-0.0015308832155090158,0.0019204212239753659,0.00022949893926146325
1,2,1044,2656,650,0.435270352071766,0.06367139633560463,0.047902295406519656,0.14850918947325847,0.029198939305330757,0.004069576538776093,-0.006381099847374938,0.0005155111372624422,-0.0027828653039612796,0.0009719274933555344,0.5195164136587433,0.0047841457544763434,-0.0033416100174108896,0.033379979759974886,0.018880584587700245,0.04251432776008651,0.0004943315759286082,0.011460211133653087,0.0054500881938924104,0.008988415656648163,0.0025068171979899965,-0.0011364096053689376,0.011639575156652482,0.04228180424234355,0.012100684229977444,0.0009290315248993486,0.0012936728191059177,-0.0008580179311377334,0.0016082371005359587,0.0027040590331602666
1,3,1045,2656,650,0.43276576495562813,0.06471926039298166,0.058614707051183226,0.15333188730608432,0.060317793647553054,-0.00235225165850097,-3.460455547757424e-05,-0.005561827733149627,0.0033873146730540814,-0.007221665256155413,0.5089440535790355,0.009516895007703497,-0.00242644441361235,0.03815773472568064,0.00631764146047536,0.03807302061079696,-0.008093546980281674,0.0060801258854044195,0.007681166639762799,0.00691389107104885,0.007226417743185637,-0.001970357457296468,0.010941977901160605,0.04005443685530714,0.007819740715594459,-0.0001006879451703968,-0.0014415360556415235,-0.0006609773610750325,0.004586360144911805,-0.0008418080244729009
1,4,1046,2656,650,0.4437994255418958,0.08038082829763353,0.05935432971096829,0.15165930854145976,0.043067718800138446,0.009154024633964326,0.001333060406030684,0.0036102915191831898,-0.0015504722510365164,-0.0014114466764763467,0.5061691008365894,0.0033785527485940326,-0.001614329146391269,0.03927312345716287,0.016299984478043855,0.03096544380659988,-0.007497043945512538,0.008013941492971032,0.0019252336403331682,0.005933529663594483,0.0029226277776556787,-0.0020050232351509047,0.011281629089447015,0.027345019060186194,0.011720027302381853,0.0005293880989910238,0.000595707360183606,-0.0005677494888447155,0.00016375697245926135,-0.0027494829298643332
1,5,1047,2656,650,0.4613239892540639,0.07778775969455982,0.07131722959143776,0.1781579900180406,0.027323179314318137,0.003975090100465262,-0.0012731478712657506,0.01888838107514469,0.0005485296083485358,0.004518180074580197,0.5116724799703971,0.004419717294285985,0.000766600407298812,0.0382225164120167,0.015742196707427724,0.03189658873912221,-0.01004379131205837,0.008954069631825596,0.0099741269883571,0.011166731742031855,0.010257903118207507,8.63558205945747e-05,0.021966681233273222,0.027069132839204667,0.011832192805722891,-0.0006496247476670991,-0.0035311756824857434,0.0034353560358340585,0.0020067553229987435,0.0018485761460189432
1,6,1048,2656,650,0.42761987082576025,0.07684895205212898,0.054130883632295235,0.1539040978494471,0.035882640198537756,-0.0031617675592036654,-0.0026831339659473597,-0.0011946256086643237,0.006123464586298716,0.0016351728343380779,0.5149029969376596,0.005192555012216183,-0.0013252700694021623,0.03129082146781219,0.006556311834620276,0.03513360007561468,0.006062802213019159,0.00545326458887776,0.006530608529498383,0.010098423650032745,0.009671448292943502,0.0012764335291525874,0.015539591945607728,0.034560570644058,0.014409850511356792,-0.002406015438932696,-0.0006555163789461749,-0.0020365503303407364,-0.00195379490635198,0.001396290425394331
1,7,1049,2656,650,0.40945729832937866,0.052866394496362615,0.03281659264427797,0.1424946000779001,0.02430511791755306,-0.002061515077292553,-0.008547537352613637,0.006859645979151796,0.0023538161489893073,-0.007023390277693253,0.49924903291064937,0.002595525653520969,-0.004643917697585781,0.023026767515091723,0.006180028232612311,0.03355430806406874,-0.006471051213082934,0.006881767517613641,-4.111802876090587e-05,0.006139057920082969,0.0032778258618392842,-0.0014987617214213488,0.015338761849059562,0.029771485151994737,0.0065226265950347195,-0.004918458966095607,-0.0011283180255354797,0.0003997860289655819,0.0017121500988324767,-0.003192695338531426
1,8,1050,2656,650,0.4509201450512762,0.07851685346444051,0.04961860144625213,0.16896270991152634,0.02844208906635375,0.00353942177724339,0.000846427587260673,0.004284599393159011,0.008402692910764408,0.0026025535013001868,0.5098254443860515,0.00868526598879878,-0.0024184145446989103,0.0285615124312265,0.021991665776495493,0.03637749614353873,-0.0029388347529670676,0.008540149538035812,0.008339550775404436,0.013278976707271795,0.011670368786039359,-0.002354243763540087,0.019089546321285195,0.03263086947058132,0.015699490892022865,0.0008239792695487913,-0.003094812875551023,0.0008171659167825029,0.0011332101008494355,-0.00030396039139558574
1,9,1051,2656,650,0.42690719073249106,0.06564444909126395,0.049342438816099496,0.14588051960251397,0.031581344897380896,-0.006190073702194853,-0.0020378020115116744,0.0021295877903950043,-0.0034613903566959427,0.0036526939606151164,0.5046795122502191,0.007367407149986333,-0.003192990688757169,0.04638751741815967,0.006146040064652386,0.04221747052340981,-0.003101892795291661,0.01009917239335007,0.006255945771531995,0.014269676516382524,0.009180766263684687,0.0010461102909092523,0.013115881684284847,0.03354535003493246,0.015285829371058296,-0.004377418567677038,-0.000635790945773318,0.0008129281998355276,0.00013449489227997934,0.0011273875085726804
