feature,mean,std,median,n,is_noise
[noise × 4],0.0007032113806120968,0.014065022968320594,-0.0005437904983439628,180,True
rand_0,0.000935178682112602,0.013228696499629508,0.0016202451351439052,45,True
rand_1,0.00045391637958028274,0.015176276885291003,0.0016971287936314362,45,True
rand_2,0.0005921330235023458,0.013819548130040478,-0.0008494836984416831,45,True
rand_3,0.0008316174372531567,0.013959118860350932,-0.0008845966278898914,45,True
