split_index,seed_index,noise_seed,n_train,n_test,rand_pr_auc,pair_pr_auc,hyper_pr_auc,rand__rand_0,rand__rand_1,rand__rand_2,rand__rand_3,pair__pair_Degree,pair__pair_LocalClustCoeff,pair__pair_TriangleCount,pair__pair_AvgNeighborDegree,pair__rand_0,pair__rand_1,pair__rand_2,pair__rand_3,hyper__base_Degree,hyper__base_LocalClustCoeff,hyper__base_TriangleCount,hyper__base_UniquePartners,hyper__base_AvgNeighbourDegree,hyper__stoich_WeightedTriangles,hyper__stoich_AvgNeighbourDegreeStoich,hyper__stoich_RangeComplexSize,hyper__stoich_MedComplexSize,hyper__stoich_MedianRatio,hyper__stoich_RangeRatio,hyper__protein_MedianUniqueRatio,hyper__protein_RangeUniqueRatio,hyper__protein_MedComplexNodes,hyper__protein_RangeComplexNodes,hyper__rand_0,hyper__rand_1,hyper__rand_2,hyper__rand_3
4,1,4043,2646,665,0.23061079286503072,0.5066126237263446,0.6290446085089733,-0.009722796123026275,-0.0005477200378268543,0.025984788211717846,-0.0022356118286336545,0.05703079598148225,0.04314742535117354,0.1671505418490627,0.021824380498710626,-0.0004498562294340758,-0.008623982935850382,0.00035611552687925263,-0.011015676909548456,-0.007131994869076541,0.0022478764973482557,0.06828838530715428,-0.008143610861977135,0.039243930204657974,0.024185530074387063,0.016642619185924613,-0.0008856955110748243,0.006727194405956161,0.009619546927832023,0.0038587358250679604,0.010055744995187865,0.019948814094887846,0.011063252249933297,0.02004866174544282,-0.0011388817828568043,-0.0022638219061882126,-0.000635205338556788,-0.004037868650573084
4,2,4044,2646,665,0.21558756266581358,0.535764764772721,0.6301115976471787,-0.0005398609588610715,-0.021721626040416765,-0.003779296459167786,0.008176711795843838,0.08845659776006956,0.05022637635358838,0.18088014406018607,0.02594363330518607,0.004516205863280854,-0.002201969628935885,0.004433299790979617,0.008489069144097616,-0.010305565799308525,0.003935717148977303,0.0477042397263928,0.0034139004446852917,0.0408546884452185,0.015693002307705838,0.01854430520754057,0.000724264664421248,0.00018493831336410249,0.00718766891908611,0.006411774754444299,0.020404492890489102,0.01879644441481685,0.021422494704875505,0.02606735691481247,-0.00019914776011270563,0.0004573724634936438,-0.0018226365404310774,-0.0016885963426474082
5,0,5042,2640,671,0.17698413173941385,0.3904029628411781,0.4777945196590083,0.004688263310715887,-0.009082002198504469,0.007385183324996497,-0.0025270278721570226,0.04971110262803561,0.030595860942895216,0.1150762640075633,0.02399602796308989,0.002461350293914405,0.006485673351563903,-0.0033483088901156257,-0.0015787205942080773,-0.008978003829629572,0.007566140088463308,0.0474301067943193,0.006652212292363624,0.04896556247663044,0.008389946506016922,0.013572793905281249,-0.004420369011024244,-0.0187938332762388,-0.003626275563111081,-0.002298536872485818,-0.006637011559501799,0.028718268148422193,0.0033117790413096536,0.0337513134938555,-0.0042556063011152615,-0.00436212624492926,0.0016999597508430887,-0.0011774116791792744
5,1,5043,2640,671,0.19147473779838411,0.39252014415842534,0.4762227634098376,0.008522378646804366,0.003986856083700255,0.015815540177254877,0.007874373072396277,0.04154084422422996,0.02866106229107112,0.11637010836169519,0.02455079592156486,-0.003171355263510056,-0.004663003558398565,0.004344171177828626,-0.0017168161248637959,-0.017192296515366086,0.00843987708317318,0.05625647193098482,0.014161314480055493,0.04596685334366009,-0.007926819238859201,0.013527568427339681,-0.0038051349333285134,-0.011792735247342524,0.0031086145175440115,0.008523737285028732,-0.010158541956427786,0.018878944280173855,0.006955307505616626,0.03204527306727053,-0.001164915776750558,-0.004473432912772662,0.0008537177344886349,8.185822353984351e-05
5,2,5044,2640,671,0.1855453161964854,0.4078466692117113,0.4858950110032379,-0.004370087103930775,0.009585535456893283,0.001755633688174127,-0.0041812349062683215,0.061206598367241974,0.030274388306303756,0.12009897318009559,0.018347243470566616,-0.0037020052266078353,0.012370987409344014,-0.0035584922273927734,0.011646041293621439,-0.00281450641999515,0.006817901716361019,0.06373920884675426,0.0038069716810542388,0.05312989587628547,0.0003001337357159073,0.017473554487025988,-0.002728971427039345,-0.009839264012540316,0.002006572929111694,0.003364831764308185,-0.009902699070445803,0.03249458795264039,0.008794911858506432,0.03763949032539219,-0.00035209821829874645,-0.0007355122582731244,0.0038158177267369362,0.00887513642842529
6,0,6042,2651,660,0.2561826700887925,0.5815876425876499,0.6579216680958508,0.002998645059546695,-0.011542569598938507,-0.0010486370786736642,0.013535179108011237,0.07226432068286223,0.009648069715883523,0.16147153591013214,0.015554518264125284,-0.00016056941061727282,0.0033274550916438162,0.00015151046524722878,0.0006376779566128809,0.0023474442639540237,0.008406179300567352,0.032085851570944755,0.029092473785244453,0.048815499824309674,0.02424550605309551,0.024932372818615288,0.008432759062785455,0.004898263185275875,0.0060336568143686264,0.0017708108711582571,0.01893506642234174,0.01810052721111638,0.014040942835874893,0.019251337478337172,0.002471415580145819,0.0016829102935423169,-0.0009595674343730431,0.002368399119390396
6,1,6043,2651,660,0.29043030070541137,0.5773662666348678,0.6555926328093143,0.003237765890541322,0.004548759923284224,-0.004185766015592385,-0.006048910650721634,0.08547543757356171,0.008361040838133115,0.1349408075635617,0.013096806138722794,0.004139811230342694,0.0016524752093942108,-0.001284314623211369,-0.0013088871150150228,-0.006438378331862715,0.005671372592212653,0.03669555799347422,0.021881084579117305,0.044912166038426904,0.030205509953296406,0.017174632579613058,0.0016757506550526212,0.003016278400850625,0.004568541078842592,-0.001906296363612925,0.016531930680791552,0.014637193076232713,0.0065140622917042364,0.011759650212211592,-0.0005355966656063859,0.0004974539882801942,-0.0021307556820114315,-0.0020676016034987367
6,2,6044,2651,660,0.2548876503342807,0.5802799646696184,0.6544867989989335,-0.011391784735519855,-0.0008479351796196966,0.011241588814008682,-0.021992678852545532,0.05853585886444325,0.03078942164359496,0.16110023762295497,0.02219745887071317,0.005946321779058283,-0.0012401702029643303,-0.0001651882867334531,-0.00524876150276099,-0.00412235324231669,0.004616607102866021,0.04390847854791445,0.026747495392365504,0.04303377838391402,0.03140773402321136,0.025916825104260466,0.0053238349480465245,9.896858941772501e-05,0.010725907468206597,0.0035487192831194724,0.018305536320717887,0.029125940516427352,0.009454091595084346,0.023740906015175155,0.0022995106557400892,-0.00030471255084366653,0.0042936469857896235,-0.0007729115278791831
7,0,7042,2652,659,0.17979134723135637,0.5061307064850809,0.5731750333842242,-0.006746766103232824,0.008904966556300058,-0.015174457277414585,-0.0008181990579024301,0.13756788053359617,0.05244887107150278,0.18344126318467519,0.043041256386210605,0.01190898454805,-0.0034325808471924236,-0.011053641129844716,-0.003547873798258627,0.0029777188564461656,-0.02420030192911189,0.10068211444419053,0.05877164028230377,0.044478973584088144,0.025730233606717456,0.013187501722355388,0.005178802975579033,0.006096299715292542,0.009967233656962782,0.004902479429793505,0.02661350243581596,0.008502837432094523,0.027744474070960333,0.01023864946150379,0.0014212453985190331,-0.001388483516738781,-0.0009960841999500758,-0.0012427426853129254
7,1,7043,2652,659,0.1758256361682265,0.5020209049442683,0.5969562147524232,-0.0038807060026985808,-0.005611717697493057,-0.001882123834895219,-0.01805487512366795,0.12820958934243523,0.06851439905754769,0.17782156894277865,0.028541599115351545,0.008476677762107466,-0.008622525078769561,-0.0019355510624863958,-0.0034740341425947285,0.0036141368043431155,-0.010071579424107658,0.11577667034482406,0.028681326156072738,0.05370161503234946,0.06294209624031812,0.013892713559137137,0.006690474821080028,0.014645871483239226,0.02158116358492603,0.007519177860439374,0.031482403798765914,0.013512793225858044,0.032392314013559666,0.015500993141351494,0.003846534968852089,-0.0016893770163237565,-0.002219355431242587,-0.00233441535805855
7,2,7044,2652,659,0.1809413478555772,0.5007379745925638,0.5840785513705622,-0.02186644365288675,0.0017671698936213536,-0.004004712329622217,-0.01177919446404549,0.14189392998100495,0.06471361430842587,0.1837439017706656,0.04620899200708904,-0.002752735678215046,-0.006864444118677693,-0.0011977065227353478,0.0009589342860845173,0.0015374519290333843,-0.016936779610319343,0.14621379133494766,0.03926209580821725,0.04863363020985886,0.02765047470812858,0.015445220810178939,0.006408269442139969,0.008853078715966712,0.016690427398283136,0.0026494979113553807,0.020964986753878822,0.008486250205633983,0.0321666914199417,0.012701020569661792,0.00035916958865351846,0.005108343837120411,-5.714181486218273e-05,0.0005036417057588949
8,0,8042,2680,631,0.22304805953086923,0.5379106386651372,0.5716488890013421,-0.009278006930014727,-0.006960833574118863,-0.0008494836984416831,-0.005498089861285643,0.11488884169035571,-0.009729469237951826,0.15848140420570808,0.019796400056349105,-0.006865881682307196,0.004842084783360933,-0.003811310740316132,-0.00489220387030026,-0.009196496705226109,-0.00896425939353015,0.09787131002207597,0.04842908658817261,0.03223345923851471,0.04779796693915587,0.0040447344601231006,0.002900485512315909,0.010968325701660075,0.004303235417702467,0.004742798196403941,0.05156507142566541,0.0075846401195707736,0.05097939722331877,0.015010329928053434,0.000620034278537851,0.0011504445837034582,-0.0010194644505455818,-0.0050315665796736965
8,1,8043,2680,631,0.2025786956805274,0.5400734570065779,0.5584352338939125,-0.023494114335199236,-0.012637274234642282,-0.010662978870049944,-0.010244494530198137,0.1008197966752139,-0.005820743595031009,0.1500654444429873,0.02368852321179362,-0.005373892223120025,-0.0010981197871113401,-0.004241046269950199,-0.004449131539094852,-0.0005993203922211143,-0.011270794768762448,0.09742016595653374,0.05235579486450216,0.027453573142779915,0.016687461614064047,0.0008171399182481332,-0.0002486137604375549,-0.0008652742273323021,0.002903908958140211,0.0001907391990249585,0.04132841935090041,0.0009624834790114111,0.02330940752960604,0.0045393436179787415,-0.001633256506066183,-0.0002162790471533005,-0.004932474867705117,-0.0037986802687358435
8,2,8044,2680,631,0.2191775384566157,0.5871881260194304,0.5866726377429745,0.005916468639541242,0.004841584539630706,-0.02261170469269867,-0.0008845966278898914,0.11012350513343569,0.004117402542333082,0.19854026302936237,0.04288543085044847,0.022106078207885304,0.006246736262298902,-0.001943170169337316,0.0014293841052856137,0.001311685064827295,-0.016468059143987312,0.10090276616912272,0.05244488505005438,0.03976297037443506,0.028914199611602954,0.008353952145534272,0.00634451641467314,0.01625211714297208,0.01076831673267229,0.0072215034291896575,0.06584118961289873,0.004670569563866212,0.052542576281272145,0.021726987878716242,0.0129155597609364,0.007781847013374477,0.0014946246140132512,0.0011159426791446103
9,0,9042,2718,593,0.22233367320592265,0.5693363923035627,0.6342311652136584,-0.002972783283317515,-0.016184352725952596,-0.025602221260167212,0.0038460438929175194,0.10464748976583071,0.00972338933786383,0.1694117807170751,0.0557184159749076,-0.004422946037699294,0.001073518014135555,0.00042719304994423004,-0.010434654643365182,0.004015720675211221,0.010914156141579557,0.07975708012405278,0.03142880578273207,0.05814429947156039,0.02961800902169508,0.010238215018584018,0.0043133707214056075,-0.009217647139180107,0.004452624049956366,-0.0020921927550442976,0.018643932891249625,0.00491808373802356,0.0161898749139488,0.02366284878061884,-0.0008470243228319574,0.0010756915540360624,0.0023879590619804935,-0.004217346613734474
9,1,9043,2718,593,0.20859412624322526,0.5667485490127594,0.6333063601222045,-0.006403145418479658,-0.013303755727198049,-0.025278034093329953,-0.01713868265304949,0.10640800995068123,0.008714413874293647,0.18195761912681788,0.05604489444333042,0.0019271577311734457,-0.0005775789305890622,0.004241690681536692,-0.01718963534435004,0.005602566662683994,0.012343982470716785,0.0756914280182193,0.02420708741440708,0.06260692594629011,0.02229227835157437,0.009820990405775488,0.003442405002358484,-0.005163800204741798,0.0029733965108100224,-0.0005279407882742948,0.015675174520425262,-0.0006591278347946816,0.012678221023113733,0.01978702758907197,0.001402961641197975,0.00234363788944818,-0.00467547879170298,-0.002527575964178941
9,2,9044,2718,593,0.23461466400654035,0.5671499737839021,0.644169522751269,0.0027602839892585966,-0.007861198569410699,-0.0028485611659099684,-0.007601585141081643,0.08800456286201344,0.008215545938000678,0.18828210673086948,0.08355551078935405,-0.0056963637367896894,0.001317731379458975,-0.005871278935800228,0.001613996896742742,0.0022305621693421763,0.00791077744434393,0.103685848145829,0.03025990846487394,0.06620916195462177,0.031058963191481482,0.017350560901272138,0.005852883147858845,-0.0026554270319334773,0.02193140558581319,0.0014262520931182965,0.02949978818865273,0.01005666652880811,0.024247979361093464,0.02899828114833759,0.0033406722307260384,-0.00170270419038131,-0.0007821459308051448,-0.0006407111740927562
10,0,10042,2657,654,0.24926600984279035,0.5180111777208269,0.6555952831230538,-0.011658774889571732,-0.026853605116134084,-0.00958587346344884,-0.0026783111848173225,0.09844769503280719,0.03737178133371742,0.11883293097967876,-0.03687161925387124,0.002785444517384594,0.0016303152177856606,-0.004426702648133096,0.00353807123993819,0.0016547700301399516,0.009652734575267163,0.061621940518457506,0.023897371338584196,0.039960209502578024,0.1357730514946937,0.009085068348040615,-0.004952095632690323,-0.002431208335759516,7.892060593059914e-05,-0.000280326595141156,0.017176223243192935,0.010987322767279628,0.016206358813291764,0.021085695411581663,0.0014921096505994158,0.0005400297784464491,-0.00031596270853828656,-0.0015645956337912658
10,1,10043,2657,654,0.3132880384096922,0.5511173100795235,0.6784210565752689,0.0016202451351439052,0.007241261054733422,0.02684018708118776,0.007614160046489832,0.099260053645423,0.04671558904717924,0.1345567357212302,-0.004050152336073809,-0.004263546443488553,-0.0014693765192292708,-0.00157287633471761,0.0011134631727622967,-0.0014257138735951913,0.019367344390381847,0.07501787171031384,0.02446210223505315,0.04231427495207032,0.11373709010007996,0.01751085445236994,-0.006453675586672769,0.013053808425909964,0.01146397809226447,-0.007096424322841977,0.03430741377484638,0.011732523569791098,0.017580117712645626,0.025011381867316763,-0.0006449134831979508,0.0004419916547670266,0.0032249386800386583,0.002185536883004835
10,2,10044,2657,654,0.3141710838221251,0.5444902685795731,0.6609853307840888,0.01499189538951486,0.0027965952155299956,0.018371994889382355,0.01902861534101788,0.056900873739224256,0.052064600130873294,0.14153757618665402,-0.01535855278025149,0.0046628901877557635,0.006796906052763163,-0.01490650682261756,0.012205187073033008,0.003242478103125035,0.0097629069287678,0.05407351615879295,0.024961123034990273,0.05579628921385502,0.1237129259778467,0.014401453213873438,0.006088777127842981,0.005162965908532302,0.006196852469611036,0.0019023624953612428,0.020680145049378974,0.017704450249486425,0.015870637912935536,0.0211845740251971,0.010579748907958653,0.00306148568878174,-0.0007898420271518658,-0.0015687192582175102
11,0,11042,2701,610,0.22604264519777378,0.5500791241843782,0.5965889115172455,-0.019667572227681524,-0.009916913277524137,0.0011824714316048146,-0.013792077313357715,0.15391834760293516,0.04783909154403214,0.19574466368260385,-0.003948902789720754,0.005878461625986142,0.007083115005594309,0.0036007598749275282,-0.0010418629711152817,0.008853608196813356,0.022727284957684134,0.09657757325146199,0.027603092089597957,0.040383959924584045,0.1189684751038251,0.0067908787497523385,0.009101196352907737,-0.006479825425249696,-0.011022824033662138,-0.0012413920323505856,0.009191069787610506,0.016951589134775225,-0.009637484793090224,0.03701274012516331,-0.0007089370908349713,0.0033206394604255117,0.004995898238502128,0.001750289724957743
11,1,11043,2701,610,0.24268219095540577,0.47012495527249637,0.5526712178598406,0.010613478552337621,0.004312201993652312,0.0018653481819006779,-0.005572014701499877,0.10077460335943837,0.025005114627881804,0.14601512740757924,-0.038925643853812406,-0.0005474757842211242,-0.005877688324946473,-0.00535478795128313,-0.007482844515356557,0.019154498542506206,0.01011178741588159,0.07465932943156092,0.07269795589220604,0.037961776790810794,0.10487215091504873,0.00744503494276485,0.01656974794431698,-0.01660092671381399,-0.006930052489063731,-0.00030013339208663227,-0.009119286951617922,0.023656367765812758,-0.024952329065692457,0.0294623091435941,-9.165066251282105e-06,-0.003012610112045633,-0.0022190312503693743,-0.0019353759019277827
11,2,11044,2701,610,0.23722236588755863,0.4674891328238868,0.5908191648561925,-0.001713266370585348,0.0016971287936314362,-0.01839540489619872,0.0118870583365259,0.10775460440267151,0.031067843649910942,0.1323799125819987,-0.0657096624517855,0.014340032479220128,-0.00014705111800330516,-0.0027373426971974203,0.007717617554209544,0.021968394574003236,0.022926421908794025,0.10579738583365236,0.034197217335491734,0.04794261208552567,0.10453053099768506,0.006476203132069147,0.01041687948666139,-0.002944276144039881,0.014962061741505727,-0.002842142066178821,0.003259122953501037,0.020866127100053776,-0.010822447334745055,0.028199048645963277,0.006516694765528875,-0.0007052813911567535,-0.0031038727298640877,0.0029916574480689075
12,0,12042,2655,656,0.1734289448352052,0.30192110872074784,0.37452219010711235,-0.004496075669287966,0.002643675036911644,-0.028733221774323848,0.008998688995807348,0.039530781674741285,0.03296474394509692,0.06392104857160072,0.043313877531050815,-0.0006393220248110176,-0.0044632108604175935,-0.016512564470062142,-0.0015894995085992292,0.0035481497604386405,0.0028041899882262356,0.05153970154637216,0.03875268436944283,0.031134613562221546,0.060519829435484264,0.009475125088158709,0.002476323536298486,-0.00013338176479983367,0.008343749489486778,0.0012821305988931885,0.013890753781413922,0.009351095733666765,0.011824092246175649,0.009201719323979346,0.0023304540640126437,-0.0006084560423383623,-0.0021430354968534292,-0.0030833138476429765
12,1,12043,2655,656,0.2051166833498433,0.3113752288691888,0.38270486929267766,-0.00783015301230045,0.0053072589118028455,0.007618211356564891,-0.016045529932471728,0.053791365840269556,0.023692147852786134,0.07550476529140157,0.04805555024074261,0.00733780092246471,-0.0032318124263266967,0.00798135218065491,0.0017286537853967222,0.0010003902970198875,0.004444767417686529,0.0586381813286954,0.03317304849911461,0.030764186685583776,0.06150480106413405,0.014772672501845264,0.0020300185944751525,0.002564148303673858,0.014599732871562493,-0.0010491603640360892,0.013483280490579069,0.0074445307882834546,0.007404695022864177,0.01480496477613335,0.001101402291585335,-0.0011591248291132783,0.006815936661235328,0.0006909464753249051
12,2,12044,2655,656,0.1920695194099497,0.2990052231262015,0.375871539530335,-0.024962451748866268,0.0177251947783641,0.014751574818299876,0.0063694444418830685,0.03746204275402319,0.03453923875719199,0.07135604981075602,0.04173096169774987,-0.00374986744470675,0.0014870119410244132,-0.009640663923231808,0.008334349035345589,0.0077777486525361815,0.0025325084062610913,0.05308896369911231,0.03877157914253647,0.03242032404777234,0.062484908132690344,0.014009356117889804,0.0015481674063721196,0.005679115598189172,0.010997261686932958,0.0023862842523572013,0.016401182032668875,0.010119376144380627,0.013006640147120796,0.009149918289059339,-0.00227084711846553,0.004260676463094903,-0.00380218589992129,0.0011748056557904674
13,0,13042,2651,660,0.2734486294559559,0.6553616362468002,0.6684476099354907,0.0001480735669232347,-0.028526719542528823,-0.00010441862204799146,-0.010051436357895266,0.1013929485628732,0.010770456184021726,0.18223821537858115,0.04376648754353925,0.005116175765767261,9.734169751580701e-05,0.0008444536058218932,-0.0005034278233942091,0.0008049181397065674,0.008156818212306849,0.059748232084691336,0.030742214536990442,0.00984199774760397,0.023139061878421484,-0.0001504501586957363,0.0034391415573609254,-0.004754668862332456,-0.010283526255858055,-6.18516249842882e-05,0.011092728481106017,0.009858542315258522,0.013268596314209957,0.013131285929909054,-0.00026113149846965775,-0.0007329939059015023,-0.0008248795900741678,-0.002457231102819346
13,1,13043,2651,660,0.27630616128275787,0.6534464688624623,0.6839569869844068,0.002476986061615788,-0.017391665393182654,0.004759969551491466,0.0016374637127734236,0.08551844713370017,0.0025587023242667926,0.22232120538257,0.05047953705499052,0.005938347871921423,-0.0015014217071460556,0.0007407872013001637,-0.00636969061798196,0.0037135420785090354,0.00822343224409584,0.07789294116790936,0.024519457814779055,0.012452929522320688,0.045017396705984404,-0.0010266247683904494,-0.004819253693372915,-0.00047290033853302215,-0.00657946588377506,0.010062501735904793,0.015276428749936,0.0020222225205668077,0.023765954187436312,0.015728360668865415,0.007523937100470057,0.0006316087685872996,-0.0007589217989091956,-0.0012103982347760555
13,2,13044,2651,660,0.3071832667801251,0.6502250892071594,0.6663195196028828,0.008516244521038612,0.019580223861686265,0.015753429049103547,-0.0019056972739093848,0.08827585628511699,-0.007015474274212985,0.18842057388045866,0.03261850903819606,0.0029936402197824896,0.007801450499565354,-0.0006015953830765918,-0.00198183843080032,-0.00694844628249377,0.005589321743029041,0.05886974252073186,0.02664433748521955,0.007583832136807078,0.05133469693666293,-0.001056743874188959,0.005756319364338713,0.001974708438533679,-0.006816561565174062,0.005085319454157233,0.014323771378600591,0.010461459971467958,0.01857904393051324,0.01212613249715574,0.0014089311306292873,-0.0012021841196179772,-0.0009988035719105004,-0.0018125678931159238
