feature,mean,std,median,min,max,n_splits,rank
protein_MedComplexNodes,0.11344486205851413,0.040097156035599164,0.11237804454196705,0.061498043325072485,0.17902407393450656,15,1
base_Degree,0.0873785525177178,0.02340569307097555,0.08903093767967016,0.03717171764433634,0.12399587829451127,15,2
protein_MedianUniqueRatio,0.02840493272427423,0.04072556442704481,0.019648198590696886,-0.010577303696292345,0.1462591932086421,15,3
base_TriangleCount,0.0258103671135287,0.022257411494687872,0.023956567931952343,-0.005882375383724015,0.08387311255329917,15,4
base_AvgNeighbourDegree,0.01968404482776376,0.01383975277657028,0.01897241423695606,-0.002446698945556808,0.04591853900893807,15,5
protein_RangeComplexNodes,0.011455968432404814,0.009376715543330862,0.008115027572014256,0.00032167102938707723,0.025135618964042965,15,6
base_UniquePartners,0.010453550824215674,0.024118686370554334,0.012109931265442787,-0.04836503079874264,0.04703414502692661,15,7
protein_RangeUniqueRatio,0.009020444239593962,0.019472466629984298,0.013895051100097467,-0.049097129941550174,0.02630388784753729,15,8
stoich_MedianRatio,0.005174801031263953,0.027434530867239335,0.0036181641456966064,-0.05389184669812904,0.062355936604127325,15,9
stoich_AvgNeighbourDegreeStoich,0.0018175209138675467,0.003201990974800013,0.00032058978406647177,-0.00349203044999854,0.0072968773042078276,15,10
base_LocalClustCoeff,0.0016187038192038178,0.012918838725052603,-0.0006987437566151166,-0.017206588724097867,0.036284980541307695,15,11
stoich_WeightedTriangles,0.00011959844390153442,0.0015081431714680947,4.356129637989037e-05,-0.002270278437058193,0.0032431388262751048,15,12
stoich_RangeComplexSize,-3.9348179197039216e-05,0.0001041122718415475,0.0,-0.0003150348160044114,0.0,15,13
stoich_RangeRatio,-0.00012228932756957133,0.000306271472125016,0.0,-0.0010239238549558216,0.00021682298600583794,15,14
stoich_MedComplexSize,-0.0031704086164990454,0.01178963207165381,0.0004287107396164336,-0.03524744572000007,0.010931152625597951,15,15
