model,family,n_splits,pairwise_mean,pairwise_std,hypergraph_mean,hypergraph_std,hb_graph_mean,hb_graph_std,H1_mean_diff,H1_dz,H1_wins,H1_losses,H1_p,H2_mean_diff,H2_dz,H2_wins,H2_losses,H2_p,total_mean_diff,total_dz,total_wins,total_losses,total_p
RBF-SVM,Kernel,50,0.4911609210546171,0.11523640021622722,0.5206237920586816,0.12168694017441253,0.5367286889566129,0.10877119123702345,0.02946287100406458,0.5925526890221987,40,10,1.1930665838377763e-05,0.01610489689793117,0.3289636843443796,35,15,0.003300223983405459,0.045567767901995744,0.8737696073231943,41,9,2.8070500466270687e-06
