feature,mean,std,median,min,max,n_splits,rank
base_ComponentEdgeNodeRatio,0.0627399255357268,0.030680341682128697,0.061614358014282944,0.020014388622260217,0.13410300781132914,15,1
base_BetweennessCentrality,0.05554544503261469,0.03541867816137892,0.04598067544199001,0.003649922009178652,0.12316587628024048,15,2
base_ComponentSize,0.03450224200000015,0.029402807558229983,0.02811510794491589,-0.005107997019876853,0.11625491043681224,15,3
base_EigenvectorCentrality,0.026158070088295814,0.02311963226905977,0.021935499620232873,0.0023497540454608832,0.08635930009638856,15,4
protein_RangeUniqueRatio,0.024745495135346036,0.02763941304366396,0.014805219533866215,-0.013136436501313825,0.07978163089077615,15,5
protein_MedianUniqueRatio,0.02431674535701811,0.03645101918546251,0.02587802576856215,-0.05692078275319834,0.08526811046287658,15,6
base_AvgNeighbourDegree,0.017887161651341656,0.026724721667102578,0.016747392643367533,-0.046977620789472804,0.05741210983941454,15,7
protein_MedComplexNodes,0.014277281069705853,0.012763332531446446,0.012205317579347749,-0.0008855557536712438,0.03550509358210071,15,8
base_TriangleCount,0.007198943850877036,0.013759924128233984,0.008381816855899744,-0.014496662877366126,0.03100935753815944,15,9
base_LocalClustCoeff,0.005793063567678139,0.008533803372869188,0.005108499615159362,-0.005228381367764903,0.0271525941204316,15,10
protein_RangeComplexNodes,0.000426140621463815,0.0024222919161919205,-2.2617762997126367e-05,-0.003970633470787044,0.006889811312804866,15,11
base_UniquePartners,-0.0012078254738484909,0.010219299736392665,-0.0009507231128551175,-0.020104248270853636,0.014060107596183456,15,12
base_Degree,-0.0020156698118512666,0.007165288836370359,-0.002642725009420405,-0.015450011525397395,0.014533699155275906,15,13
base_KatzCentrality,-0.004479319154679626,0.01623796371264812,-0.004926108255919393,-0.033054507015078796,0.019433736400918146,15,14
