base_Degree,base_LocalClustCoeff,base_TriangleCount,base_UniquePartners,base_AvgNeighbourDegree,protein_MedianUniqueRatio,protein_RangeUniqueRatio,protein_MedComplexNodes,protein_RangeComplexNodes,true_label
0.0005142654454909747,-0.002275435986534037,-0.005357660464559242,0.0022691353745833416,-0.001056571918709587,0.07247519979998779,-0.014782242578190751,0.049208859226554505,-0.01956071477040999,1
4.946908257699665e-05,-0.003248830559052638,-0.007989608657199615,0.005243033175464442,-0.0050690343621944385,0.07214347134565566,-0.01441496050122475,0.04915503165391917,-0.021103711479541928,1
-0.004062605642490282,-0.001531405078465395,-0.08880655399249028,-0.027667961999199,-0.03543019669582006,-0.10281099955653109,-0.008208307118132488,-0.08079068941138762,-0.018866899553366866,0
-0.004139991881647886,-4.9851847509006314e-05,-0.07050476706606819,-0.01445080423517577,0.08825823259440047,-0.09225271275525955,-0.0030572731046303093,-0.07019540306068205,-0.014147849647136874,0
-0.0003135774408254225,0.002927429102936868,0.015704333725581856,-0.012727335093800321,0.00860823910211169,0.07821449394722267,0.018915857586536602,0.06307576065292529,-0.01036129290051059,0
0.011417843800607452,0.01011199131305074,0.12753170154384558,0.08861584858322052,-0.013197882865456426,0.047281051444461084,-0.0003934932334312817,0.038953042632599695,0.02895981207429788,0
0.0006217097798442825,-0.011089908195559316,0.12143138214696933,0.08960863384550423,-0.03590785065669307,0.05470048159603549,-0.0005568408617840515,0.048037969073377734,0.03067545570724408,0
-0.0032430215959825958,-0.015495706838887308,0.10864944045602296,0.07688803820573628,-0.14626361098266358,0.04272799933345056,-0.0017912442423571075,0.03236807424091126,0.01976800211311465,1
-0.006743110769880679,-0.001665963189941426,-0.09742293435701825,-0.030614528716667075,-0.02564633910909967,-0.07079447730401199,-0.015573583055269211,-0.05526203273427139,-0.028124194862153187,0
0.0023760613776027824,0.008009766839825098,-0.00956936691724086,-0.003035662417762273,-0.009534817741039644,0.08127720811794432,0.0077092406710517645,0.059397018578255675,-0.012055231681704472,0
-0.004410223326682197,0.005222558431297191,0.01304197810346666,0.012303800804591635,-0.015338690552374188,-0.03998856327687009,0.00833059282236388,-0.0336598480283291,-0.009757408250999989,0
-0.0018464357933630495,0.0008228011310181336,-0.026930861543404308,-0.011412292213754817,-0.02323854173616054,-0.07686419277212687,0.02162183014655425,-0.04940548630148561,-0.016599232638580135,0
-0.0039267399682934466,0.004968880384675491,-0.004205866681522501,-0.022279631615941643,-0.15311952196164455,0.055622324542691594,-0.02140731925025888,0.04824787341669569,-0.027319650766585244,0
0.003714193707591655,-0.00044987900120315697,-0.07109920856982894,-0.016676716782675037,-0.02413918840769005,-0.07293094481394276,0.011765497006668683,-0.052472549103941064,-0.020046924446663887,1
