feature,mean_abs_shap,std_abs_shap,split_3,split_8,split_1,split_13,split_5,split_15,split_4,split_7,split_6,split_14,split_11,split_10,split_12,split_9,split_2,rank
pair_TriangleCount,0.10820196319705448,0.008526845119396435,0.11706608776895996,0.11007006688329572,0.10868914878308832,0.11153607110200131,0.1074430601560081,0.12559828414178756,0.09471589079038885,0.10485796006181405,0.10062724580966051,0.1117318924464614,0.10175590627098204,0.12377024973380468,0.10445668401209776,0.10259187096948938,0.0981190290259778,1
pair_Degree,0.06421443648444487,0.008276355883263913,0.07406672953795183,0.05804516765881282,0.059448615635744544,0.06286333168860027,0.0537612999273004,0.08059587117462463,0.05742561793923506,0.06798747024078779,0.06421620767588446,0.055535684805354445,0.06143481748267505,0.0674988494169593,0.057125823920956845,0.06221079050695775,0.081000269654828,2
pair_AvgNeighborDegree,0.042469858072990266,0.007819402043370794,0.04837845875431251,0.03566239270681078,0.04784473427335513,0.04952975404441661,0.04533669670006428,0.03424018364346383,0.023812976349609938,0.05050133659726355,0.05713768866937997,0.042169710149016,0.041933972079387344,0.037414224444388584,0.043375414106669084,0.04241013371990668,0.03730019485680966,3
pair_LocalClustCoeff,0.02493478097699788,0.006170911521551592,0.033739613294298025,0.024607677866260193,0.013797896250441472,0.018329064993486875,0.023058919193851998,0.02811955884838567,0.02378065225401305,0.02153400801467555,0.027896129928777557,0.015847827388622886,0.02908216671988121,0.037175738069082566,0.020575522582438156,0.02849296992065014,0.027983969330102842,4
