feature,mean,std,median,min,max,n_splits,rank
flag_HasStoich,0.04435674324824224,0.019458535274527206,0.04098294598336486,0.0023150042417091647,0.0786234438296818,15,1
base_Degree,0.03991805645499571,0.028379725729225033,0.034242664832006685,-0.007189877724696725,0.09299711987528667,15,2
protein_RangeUniqueRatio,0.031276860947925776,0.03865055535976221,0.019677408065216413,-0.00964139419914927,0.11130424547272225,15,3
protein_MedianUniqueRatio,0.029891921285595615,0.036294448577390316,0.01592266095339898,-0.011947904910719759,0.11359133298178796,15,4
protein_MedComplexNodes,0.02560237617252211,0.026418310594073253,0.02331288303110316,-0.009315040581958395,0.07298766257504291,15,5
base_TriangleCount,0.009653348496979412,0.01762073115001608,0.005355868494329596,-0.01489245646344435,0.0437328002206875,15,6
base_LocalClustCoeff,0.007968192120943888,0.007885014520442843,0.006686353894560612,-8.1449824046681e-05,0.032775991599292606,15,7
base_UniquePartners,0.007709276914602372,0.018138170807244555,0.009488390316442908,-0.030799997383183748,0.03711632734364227,15,8
base_AvgNeighbourDegree,0.007643508279940965,0.016135747241355643,0.002316485895378262,-0.01838944066952178,0.032515232303141114,15,9
protein_RangeComplexNodes,0.006372565261598608,0.019830160330253088,0.00034793851179228396,-0.014690810213862251,0.0574027578572698,15,10
