split_index,n_train,n_test,train_ess_pct,test_ess_pct,hypergraph_pr_auc,hypergraph_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff
1,2726,668,7.8870139398385914,8.532934131736528,0.3935636419420743,0.32727272727272727,0.09627921743721155,0.14361702127659576,0.2972844245048628,0.1836557059961315
2,2686,708,8.302308265078183,6.9209039548022595,0.30250403996872105,0.29596412556053814,0.12911724438624916,0.1902654867256637,0.1733867955824719,0.10569863883487443
3,2718,676,7.72626931567329,9.171597633136095,0.33932419602422415,0.3356643356643357,0.12386684462048596,0.21265822784810126,0.21545735140373817,0.12300610781623442
4,2722,672,7.861866274797942,8.630952380952381,0.3073903558746758,0.3269961977186312,0.10399751856961424,0.15873015873015872,0.20339283730506152,0.16826603898847248
5,2736,658,7.931286549707603,8.358662613981762,0.3600087671895279,0.3119266055045872,0.11945558510737293,0.19072164948453607,0.24055318208215498,0.1212049560200511
6,2688,706,7.886904761904762,8.498583569405099,0.311210576415873,0.3448275862068966,0.11304736763159447,0.1957040572792363,0.19816320878427857,0.1491235289276603
7,2720,674,8.38235294117647,6.528189910979229,0.35513082183051503,0.2972972972972973,0.09972908760167173,0.1952662721893491,0.25540173422884327,0.1020310251079482
8,2660,734,8.157894736842106,7.493188010899182,0.32277162790929176,0.2987012987012987,0.10976336670790278,0.16666666666666666,0.213008261201389,0.13203463203463203
9,2680,714,8.171641791044776,7.42296918767507,0.40403622008921103,0.273972602739726,0.09207746769469846,0.14634146341463414,0.31195875239451254,0.12763113932509187
10,2679,715,7.950727883538635,8.251748251748252,0.27596155379293724,0.34934497816593885,0.1705187506586657,0.2204724409448819,0.10544280313427154,0.12887253722105696
11,2729,665,8.098204470502015,7.669172932330827,0.32624903845010744,0.28,0.10719206888765256,0.18723404255319148,0.21905696956245488,0.09276595744680854
12,2768,626,8.164739884393063,7.348242811501597,0.31224835565449705,0.22748815165876776,0.07673056840670628,0.12121212121212122,0.23551778724779077,0.10627603044664655
13,2769,625,8.16179126038281,7.359999999999999,0.3421043894081681,0.33043478260869563,0.12805860308899464,0.1744186046511628,0.21404578631917348,0.15601617795753284
14,2690,704,8.141263940520446,7.528409090909091,0.3524779042413815,0.22297297297297297,0.08312152815704321,0.13043478260869565,0.26935637608433827,0.09253819036427732
15,2717,677,8.023555391976444,7.976366322008863,0.42924402788892463,0.3697478991596639,0.14726496730047214,0.18696883852691218,0.28197906058845246,0.1827790606327517
