split_index,n_train,n_test,train_ess_pct,test_ess_pct,pairwise_pr_auc,pairwise_f1,hypergraph_pr_auc,hypergraph_f1,hyper_flag_pr_auc,hyper_flag_f1,hb_graph_pr_auc,hb_graph_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff,annot_pr_auc_diff,value_pr_auc_diff
1,2656,650,24.021084337349397,20.76923076923077,0.45753012761356227,0.49158249158249157,0.5069631086161492,0.49836065573770494,0.5054732915423092,0.4868421052631579,0.50772996712074,0.5035971223021583,0.05019983950717777,0.012014630719666686,0.000766858504590795,0.005236466564453313,-0.001489817073839994,0.002256675578430789
2,2694,612,23.01410541945063,25.0,0.6059139189132599,0.5675675675675675,0.5217396104221079,0.5691056910569106,0.5190478461276437,0.5397727272727273,0.5366939409626942,0.6086956521739131,-0.06921997795056567,0.04112808460634554,0.014954330540586258,0.039589961117002526,-0.0026917642944642717,0.01764609483505053
3,2614,692,23.182861514919665,24.13294797687861,0.6737664589272744,0.6240786240786241,0.7235609569581254,0.6004842615012107,0.7209683231776205,0.6082725060827251,0.706320810629342,0.6150121065375302,0.03255435170206766,-0.009066517541093888,-0.017240146328783346,0.014527845036319542,-0.002592633780504894,-0.014647512548278452
4,2743,563,23.951877506379876,20.603907637655418,0.5169363612275115,0.4913494809688581,0.5475745781169176,0.5192307692307693,0.5430332816950626,0.5175718849840255,0.5251409266771713,0.5161290322580645,0.008204565449659751,0.024779551289206392,-0.022433651439746294,-0.0031017369727047717,-0.004541296421854968,-0.017892355017891326
5,2548,758,24.175824175824175,20.71240105540897,0.41725648156581807,0.47858942065491183,0.5125109985747773,0.5011933174224343,0.5256194196335267,0.49282296650717705,0.5196555480156319,0.4876847290640394,0.10239906644981378,0.00909530840912759,0.00714454944085452,-0.013508588358394913,0.01310842105874932,-0.0059638716178948
6,2640,666,24.28030303030303,19.81981981981982,0.4208014084509756,0.44108761329305135,0.49132896889729577,0.47282608695652173,0.4899459842613304,0.47282608695652173,0.48015375040516617,0.4876712328767123,0.05935234195419059,0.04658361958366097,-0.011175218492129602,0.014845145920190594,-0.0013829846359653675,-0.009792233856164234
7,2680,626,22.910447761194032,25.399361022364218,0.5741429894901308,0.533678756476684,0.590792407760925,0.5316455696202531,0.5918176961107663,0.5376884422110553,0.5725296700806827,0.5473145780051151,-0.0016133194094480885,0.013635821528431125,-0.018262737680242336,0.01566900838486196,0.0010252883498412801,-0.019288026030083616
8,2667,639,24.296962879640045,19.561815336463223,0.3699516352181128,0.38943894389438943,0.4872139659382548,0.4871060171919771,0.4952229568665659,0.48295454545454547,0.4520376455254941,0.4753623188405797,0.08208601030738127,0.08592337494619029,-0.0351763204127607,-0.01174369835139738,0.008008990928311144,-0.04318531134107184
9,2651,655,23.198792908336475,24.12213740458015,0.5475710183235015,0.4931506849315068,0.5041002235362939,0.5303030303030303,0.4822701753270145,0.5440806045340051,0.512137062846361,0.5412371134020618,-0.035433955477140566,0.048086428470555,0.008036839310067045,0.010934083099031544,-0.021830048209279418,0.029866887519346463
10,2636,670,22.91350531107739,25.223880597014926,0.6092523298947182,0.562929061784897,0.6570822825055245,0.5668202764976958,0.6570350788689483,0.558891454965358,0.6621601815570249,0.5818181818181818,0.052907851662306715,0.0188891200332848,0.005077899051500467,0.01499790532048595,-4.720363657617632e-05,0.005125102688076644
11,2668,638,22.67616191904048,26.332288401253916,0.5185413451646835,0.5151515151515151,0.5776752054987778,0.5352112676056338,0.5889043691942715,0.5424528301886793,0.5931092312912734,0.5352798053527981,0.07456788612658982,0.020128290201282928,0.015434025792495532,6.853774716431005e-05,0.011229163695493649,0.004204862097001882
