split_index,n_train,n_test,train_ess_pct,test_ess_pct,pairwise_pr_auc,hypergraph_pr_auc,hyper_flag_pr_auc,hb_graph_pr_auc
1,2656,650,24.021084337349397,20.76923076923077,0.45753012761356227,0.5069631086161492,0.5054732915423092,0.50772996712074
2,2694,612,23.01410541945063,25.0,0.6059139189132599,0.5217396104221079,0.5190478461276437,0.5366939409626942
3,2614,692,23.182861514919665,24.13294797687861,0.6737664589272744,0.7235609569581254,0.7209683231776205,0.706320810629342
4,2743,563,23.951877506379876,20.603907637655418,0.5169363612275115,0.5475745781169176,0.5430332816950626,0.5251409266771713
5,2548,758,24.175824175824175,20.71240105540897,0.41725648156581807,0.5125109985747773,0.5256194196335267,0.5196555480156319
6,2640,666,24.28030303030303,19.81981981981982,0.4208014084509756,0.49132896889729577,0.4899459842613304,0.48015375040516617
7,2680,626,22.910447761194032,25.399361022364218,0.5741429894901308,0.590792407760925,0.5918176961107663,0.5725296700806827
8,2667,639,24.296962879640045,19.561815336463223,0.3699516352181128,0.4872139659382548,0.4952229568665659,0.4520376455254941
9,2651,655,23.198792908336475,24.12213740458015,0.5475710183235015,0.5041002235362939,0.4822701753270145,0.512137062846361
10,2636,670,22.91350531107739,25.223880597014926,0.6092523298947182,0.6570822825055245,0.6570350788689483,0.6621601815570249
11,2668,638,22.67616191904048,26.332288401253916,0.5185413451646835,0.5776752054987778,0.5889043691942715,0.5931092312912734
12,2668,638,22.863568215892055,25.54858934169279,0.6712631556245496,0.5633775741455405,0.6620500335093178,0.6192088442904736
13,2620,686,24.045801526717558,20.845481049562682,0.6030972855735505,0.6484907971892113,0.6408707254740122,0.6485064449841269
14,2649,657,23.933559833899583,21.15677321156773,0.5196131986510386,0.4138231534385638,0.4096920650107939,0.40088440052677926
15,2694,612,24.016332590942834,20.588235294117645,0.5410048030915424,0.6031539360684232,0.6256215579023542,0.6429885379591541
16,2639,667,24.10003789314134,20.539730134932537,0.37499243807132915,0.39762111062036604,0.40963015064939823,0.41892036333278454
17,2655,651,23.728813559322035,21.96620583717358,0.6300029133756688,0.6467003006885612,0.6470913038740984,0.7016836928843331
18,2638,668,23.843821076573164,21.55688622754491,0.555449823077286,0.5279155152341923,0.5085433910689949,0.5117406171358652
19,2625,681,24.19047619047619,20.26431718061674,0.4827297020805442,0.4933641287348779,0.5059880321123867,0.533574361298608
20,2567,739,23.91897156213479,21.515561569688767,0.4442070870468316,0.515345549271409,0.5189570592361568,0.5247242535902915
21,2686,620,22.933730454206998,25.322580645161292,0.5188396621370683,0.5607598323824695,0.5466919676583644,0.5298247617208734
22,2633,673,23.73718192176225,21.99108469539376,0.49942779267806614,0.5440483224689218,0.552646146069265,0.5790678756474763
23,2740,566,22.62773722627737,27.03180212014134,0.5409354040059511,0.5861691517470924,0.603473094126809,0.6056432265907137
24,2737,569,23.858238947753012,21.0896309314587,0.47336079941895043,0.5316954566420352,0.5484319646974338,0.5599833663471516
25,2693,613,23.95098403267731,20.880913539967374,0.531720995114274,0.5566491537762237,0.5773001645333916,0.5686029615767254
26,2602,704,23.251345119139124,23.863636363636363,0.5227295172353688,0.5642691889820551,0.5210189429126971,0.5622367088863828
27,2709,597,23.846437799926175,21.273031825795645,0.39965508418369505,0.47039629501502866,0.48975554583099834,0.4981703649706165
28,2712,594,23.893805309734514,21.043771043771045,0.61597219248329,0.5710805967990302,0.5260153399102575,0.568415464459237
29,2603,703,23.818670764502496,21.763869132290186,0.4540520076513167,0.4690748628364363,0.4823692540370157,0.5011561610021062
30,2705,601,23.43807763401109,23.128119800332776,0.5211491343190218,0.5599228572526093,0.5638041050537788,0.5935399908370252
31,2678,628,22.74085138162808,26.11464968152866,0.609488591726173,0.563486977288359,0.5254590269403606,0.5331630031859453
32,2683,623,24.040253447633248,20.545746388443018,0.48777448364152565,0.5531430750828148,0.5439538114952468,0.5285246824099712
33,2641,665,23.816736084816355,21.654135338345863,0.6076942687303468,0.6517714684007847,0.6609438519313954,0.6789668226821297
34,2679,627,23.665546845837998,22.169059011164276,0.5817896091818011,0.6402774925815217,0.6319132381042932,0.6258199345696712
35,2698,608,23.57301704966642,22.532894736842106,0.48485432224894504,0.5647652461540169,0.5723581923471043,0.5890497041387908
36,2630,676,23.688212927756656,22.189349112426036,0.5459800056514225,0.5878577574094385,0.5635032550718523,0.5518509450196117
37,2724,582,22.687224669603523,26.632302405498283,0.5821418724659202,0.6139041599762785,0.643525882559064,0.6500098314983691
38,2687,619,24.22776330480089,19.7092084006462,0.4784041724495782,0.537108653818967,0.5209386538694206,0.5357739820191495
39,2690,616,24.349442379182157,19.155844155844157,0.5004589501458145,0.5319301669854187,0.5536273756325405,0.5505025618282111
40,2615,691,23.785850860420652,21.852387843704776,0.5103100411070608,0.5782648181215713,0.6066821010950718,0.6304900994343251
41,2598,708,24.364896073903004,19.774011299435028,0.4626485685359976,0.4990059178770887,0.4860757459903614,0.5079893160669242
42,2720,586,24.044117647058822,20.30716723549488,0.5949595043095154,0.6000994150606029,0.6274896955562085,0.6667985957663805
43,2622,684,23.49351639969489,22.953216374269005,0.6180137129346637,0.6837691300448984,0.6931093936261101,0.685457874405424
44,2657,649,22.958223560406473,25.115562403698,0.6364650365595095,0.6391854897608025,0.625195604685995,0.620194941802239
45,2728,578,22.763929618768326,26.297577854671278,0.5120832457232825,0.567044889426008,0.5730875768194593,0.595701761054881
46,2651,655,24.028668427008675,20.763358778625953,0.44109131985292815,0.42838494924923814,0.46758166343081,0.4708884968171934
47,2745,561,23.570127504553735,22.459893048128343,0.536423120306337,0.5754025724378902,0.580084299624721,0.6312715279565578
48,2701,605,23.435764531654943,23.140495867768596,0.5741510966307879,0.5719712473489026,0.5912131156430641,0.6030038102219557
49,2689,617,23.391595388620303,23.3387358184765,0.5976957239770756,0.606821648477224,0.6044310509220491,0.6327332964691025
50,2622,684,24.14187643020595,20.46783625730994,0.2949971699716175,0.3816277086816813,0.3984892269183594,0.3903418615108701
