feature,mean,std,median,min,max,n_splits,rank
pair_TriangleCount,0.2547212339519302,0.06113236750891559,0.24965293623787083,0.151260424222252,0.3443934125510861,15,1
pair_AvgNeighborDegree,0.0712048185883378,0.05178353488142933,0.07551204655234842,-0.0028200168780085355,0.16824220044598442,15,2
pair_LocalClustCoeff,0.05091993107416035,0.03604995262724063,0.05831292445159573,-0.0027394624218871288,0.13491578303380738,15,3
pair_Degree,0.04792058443426495,0.045679957949262655,0.027333097185859006,0.0009140307216436328,0.1305976726925298,15,4
