split_index,n_train,n_test,train_ess_pct,test_ess_pct,hypergraph_pr_auc,hypergraph_f1,hyper_nostoich_pr_auc,hyper_nostoich_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff
1,2624,687,22.713414634146343,25.76419213973799,0.6336097027728406,0.5975903614457831,0.6266868665393472,0.5779816513761468,0.6117958651415109,0.5900783289817232,0.021813837631329713,0.007512032464059959,0.0069228362334933236,0.01960871006963638
2,2614,697,23.756694720734505,21.8077474892396,0.35991386980235957,0.510989010989011,0.36790127110462584,0.37988826815642457,0.364974412827833,0.36923076923076925,-0.00506054302547343,0.1417582417582417,-0.007987401302266273,0.13110074283258638
3,2629,682,22.97451502472423,24.780058651026394,0.6344320428044912,0.5991189427312775,0.43192647928332684,0.46808510638297873,0.546589694372328,0.4495677233429395,0.08784234843216321,0.14955121938833804,0.20250556352116433,0.1310338363482988
4,2669,642,23.192206819033345,23.98753894080997,0.5640365550232624,0.5511811023622047,0.6064084175009379,0.5565610859728507,0.5976910660212587,0.5611111111111111,-0.03365451099799621,-0.009930008748906372,-0.04237186247767544,-0.005379983610645955
5,2671,640,23.24971920628978,23.75,0.5909790438459478,0.5568445475638051,0.5571638600758259,0.5563218390804597,0.508800276918921,0.47674418604651164,0.08217876692702675,0.08010036151729344,0.03381518377012194,0.0005227084833453466
6,2586,725,22.892498066511987,24.96551724137931,0.5827331846846167,0.5683297180043384,0.6178966802948164,0.5961945031712473,0.5269200951159398,0.5771144278606966,0.05581308956867681,-0.008784709856358153,-0.03516349561019971,-0.027864785166908934
7,2651,660,23.236514522821576,23.78787878787879,0.42030751867191973,0.4607329842931937,0.46650138483709,0.47058823529411764,0.4096558093185427,0.33865814696485624,0.010651709353377059,0.12207483732833746,-0.046193866165170294,-0.009855251000923937
8,2622,689,23.64607170099161,22.206095791001452,0.6438080862275456,0.5432692307692307,0.6128307903299692,0.546236559139785,0.5948518655049435,0.5454545454545454,0.048956220722602084,-0.0021853146853146876,0.030977295897576362,-0.0029673283705542453
9,2585,726,24.10058027079304,20.66115702479339,0.4262695973635558,0.4547945205479452,0.47732782080260366,0.4642857142857143,0.4568500620266783,0.43613707165109034,-0.03058046466312253,0.01865744889685489,-0.05105822343904787,-0.009491193737769077
10,2608,703,23.159509202453986,24.039829302987197,0.4855495492696449,0.5350877192982456,0.5247780398965788,0.5170940170940171,0.5783921377692567,0.5351473922902494,-0.0928425884996118,-5.967299200382303e-05,-0.0392284906269339,0.017993702204228468
11,2653,658,22.72898605352431,25.835866261398177,0.5012766918431781,0.41237113402061853,0.4871273547088859,0.38271604938271603,0.5671527762949851,0.5934579439252337,-0.06587608445180693,-0.18108680990461512,0.014149337134292228,0.029655084637902507
12,2623,688,23.82767823103317,21.511627906976745,0.4708850354239318,0.47863247863247865,0.4814663084542122,0.44505494505494503,0.41662342488346765,0.4584527220630373,0.054261610540464134,0.020179756569441376,-0.010581273030280391,0.033577533577533625
13,2683,628,22.922102124487516,25.159235668789808,0.5595062972683708,0.5581395348837209,0.5717454063810714,0.5126760563380282,0.5754408026757218,0.5116279069767442,-0.015934505407351085,0.046511627906976716,-0.012239109112700652,0.04546347854569277
14,2618,693,23.682200152788386,22.07792207792208,0.5049542890192512,0.4897959183673469,0.5199680366864543,0.47564469914040114,0.5000973107446227,0.4970414201183432,0.004856978274628498,-0.007245501750996253,-0.015013747667203092,0.014151219226945788
15,2625,686,23.00952380952381,24.635568513119534,0.5391279833539979,0.5739514348785872,0.5308762320671301,0.5776805251641138,0.5486535985895914,0.4869215291750503,-0.009525615235593476,0.08702990570353691,0.008251751286867837,-0.003729090285526593
