split_index,n_train,n_test,train_ess_pct,test_ess_pct,hypergraph_pr_auc,hypergraph_f1,hyper_nostoich_pr_auc,hyper_nostoich_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff
1,2644,667,22.88199697428139,25.187406296851574,0.6978151785284709,0.625,0.6443214628500397,0.5681293302540416,0.596615605279632,0.5459183673469388,0.10119957324883888,0.07908163265306123,0.0534937156784312,0.056870669745958446
2,2673,638,22.933034044145156,25.07836990595611,0.49478404818749433,0.48936170212765956,0.5162287968180782,0.5,0.4777942342138604,0.475,0.016989813973633916,0.014361702127659581,-0.021444748630583876,-0.010638297872340441
3,2729,582,23.158666178087213,24.22680412371134,0.6409758178978104,0.5348189415041783,0.6362217288806463,0.5909090909090909,0.6173326923835316,0.5587301587301587,0.02364312551427883,-0.02391121722598044,0.00475408901716412,-0.05609014940491264
4,2646,665,23.809523809523807,21.503759398496243,0.6196810779231012,0.5389221556886228,0.6087945826499988,0.5207756232686981,0.5682019965516534,0.5202312138728323,0.051479081371447855,0.01869094181579045,0.010886495273102481,0.0181465324199247
5,2640,671,24.924242424242422,17.138599105812222,0.4880717404100491,0.4631578947368421,0.4993373918185394,0.46206896551724136,0.42322094262834387,0.44274809160305345,0.06485079778170522,0.02040980313378865,-0.01126565140849034,0.0010889292196007427
6,2651,660,22.632968691059975,26.212121212121215,0.6008860183225146,0.5347593582887701,0.6059862305141742,0.578005115089514,0.5564843599686614,0.5405405405405406,0.044401658353853235,-0.005781182251770489,-0.00510021219165957,-0.04324575680074394
7,2652,659,24.58521870286576,18.361153262518968,0.5780963852285238,0.49404761904761907,0.5765032226384871,0.5212121212121212,0.5860885864334417,0.5512820512820513,-0.007992201204917948,-0.05723443223443225,0.001593162590036723,-0.02716450216450217
8,2680,631,23.507462686567166,22.66244057052298,0.5541692306268886,0.47214854111405835,0.5731618783961091,0.5042492917847026,0.5863314303025291,0.5474254742547425,-0.03216219967564049,-0.07527693314068418,-0.018992647769220494,-0.03210075067064422
9,2718,593,23.5467255334805,22.4283305227656,0.5955860969033693,0.5565749235474006,0.579636342370545,0.47297297297297297,0.5733256414734635,0.4748201438848921,0.022260455429905734,0.08175477966250849,0.015949754532824323,0.0836019505744276
10,2657,654,22.318404215280392,27.522935779816514,0.6690614699066032,0.6370370370370371,0.6637096649739328,0.6374133949191686,0.6380519389144041,0.6238095238095238,0.031009530992199053,0.013227513227513255,0.005351804932670401,-0.0003763578821315283
11,2701,610,23.32469455757127,23.442622950819672,0.6318491084604299,0.5714285714285714,0.6987793388453286,0.582010582010582,0.6239960263380826,0.5628415300546448,0.007853082122347255,0.00858704137392663,-0.06693023038489876,-0.010582010582010581
12,2655,656,24.708097928436914,17.835365853658537,0.36722101319117123,0.3862928348909657,0.36735763509594654,0.37735849056603776,0.3425071611558531,0.3885350318471338,0.024713852035318118,-0.0022421969561680632,-0.00013662190477531366,0.008934344324927956
13,2651,660,22.29347416069408,27.575757575757574,0.6835493025299629,0.6715328467153284,0.6682836689442873,0.6555023923444976,0.5989706775679764,0.5905707196029777,0.08457862496198654,0.08096212711235073,0.015265633585675675,0.016030454370830838
14,2666,645,24.756189047261813,17.519379844961243,0.32974019696154416,0.41935483870967744,0.33332984457431974,0.4350453172205438,0.30175211373382005,0.4234527687296417,0.027988083227724114,-0.00409793001996428,-0.0035896476127755816,-0.015690478510866357
15,2660,651,23.984962406015036,20.737327188940093,0.5114906550819736,0.48905109489051096,0.5068466753952471,0.4859154929577465,0.448111734701923,0.4892086330935252,0.06337892038005055,-0.00015753820301422916,0.004643979686726474,0.0031356019327644646
