split_index,n_train,n_test,train_dt_pct,test_dt_pct,hypergraph_pr_auc,hypergraph_f1,hyper_nostoich_pr_auc,hyper_nostoich_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff
1,4043,1079,11.649765025970813,11.214087117701576,0.4715215560861075,0.47878787878787876,0.4583382384981062,0.43360433604336046,0.42681505962848165,0.39555555555555555,0.044706496457625866,0.08323232323232321,0.013183317588001342,0.0451835427445183
2,4151,971,11.587569260419176,11.431513903192585,0.43089005727860374,0.3955431754874652,0.43016905713653836,0.3695652173913043,0.32690339919883826,0.3411214953271028,0.10398665807976548,0.05442168016036242,0.0007210001420653867,0.02597795809616088
3,4096,1026,11.474609375,11.890838206627679,0.5362043363646568,0.41596638655462187,0.5200713008794603,0.42857142857142855,0.4398764560801304,0.3639705882352941,0.09632788028452643,0.05199579831932777,0.016133035485196512,-0.012605042016806678
4,4131,991,10.2880658436214,16.851664984863774,0.4507029136773999,0.4646017699115044,0.4725136949905254,0.47674418604651164,0.36907902055423847,0.4413793103448276,0.08162389312316143,0.023222459566676845,-0.021810781313125527,-0.012142416135007217
5,4069,1053,11.845662324895551,10.446343779677113,0.40585971756706485,0.3858695652173913,0.3621364621428651,0.36855036855036855,0.3235021917902251,0.3493975903614458,0.08235752577683975,0.0364719748559455,0.04372325542419975,0.01731919666702275
6,4164,958,11.551392891450528,11.586638830897703,0.44037518416590116,0.38953488372093026,0.42531882719901093,0.39779005524861877,0.3343190055874719,0.3948051948051948,0.10605617857842925,-0.005270311084264567,0.015056356966890228,-0.00825517152768851
7,4218,904,11.830251303935514,10.287610619469026,0.38967584102200303,0.4053156146179402,0.3865459436720898,0.3724137931034483,0.3366327531022524,0.3439153439153439,0.05304308791975065,0.061400270702596293,0.0031298973499132576,0.03290182151449189
8,3979,1143,11.309374214626791,12.42344706911636,0.453748722657096,0.43555555555555553,0.47167734915344306,0.41743119266055045,0.4006296028730779,0.375886524822695,0.053119119784018065,0.059669030732860506,-0.017928626496347078,0.018124362895005075
9,4102,1020,12.311067771818625,8.529411764705882,0.44292282630320695,0.35398230088495575,0.4334811673428921,0.34441087613293053,0.30313236271734817,0.3035230352303523,0.13979046358585878,0.05045926565460346,0.009441658960314847,0.009571424752025215
10,4096,1026,11.71875,10.916179337231968,0.43211758405485806,0.4111111111111111,0.4254581508962162,0.40350877192982454,0.397307561447349,0.3724137931034483,0.03481002260750904,0.038697318007662795,0.00665943315864187,0.007602339181286555
11,4091,1031,12.539721339525789,7.662463627546072,0.2612300502072463,0.2754098360655738,0.25357048737572,0.28654970760233917,0.23797814849089957,0.275,0.02325190171634675,0.0004098360655737654,0.007659562831526301,-0.011139871536765378
12,3897,1225,11.419040287400565,12.0,0.4639336022366104,0.436,0.4597664135991441,0.42272727272727273,0.3345140986528421,0.41081081081081083,0.1294195035837683,0.025189189189189165,0.00416718863746629,0.01327272727272727
13,4094,1028,10.967269174401563,13.910505836575876,0.47347559657103094,0.4329004329004329,0.4662404789692125,0.43243243243243246,0.38942646369869177,0.42166344294003866,0.08404913287233917,0.01123698996039424,0.0072351176018184415,0.00046800046800044015
14,4017,1105,11.799850634802091,10.678733031674208,0.44013920493659825,0.43147208121827413,0.4401005574854284,0.3991130820399113,0.36751815367146556,0.3553530751708428,0.07262105126513269,0.07611900604743133,3.8647451169826486e-05,0.032358999178362824
15,4138,984,11.986466892218463,9.75609756097561,0.38272364240651785,0.3289817232375979,0.3771449504444067,0.29333333333333333,0.3056572013390882,0.28433734939759037,0.07706644106742966,0.04464437384000752,0.0055786919621111375,0.035648389904264555
