split_index,n_train,n_test,train_ess_pct,test_ess_pct,pairwise_pr_auc,pairwise_f1,hypergraph_pr_auc,hypergraph_f1,hyper_flag_pr_auc,hyper_flag_f1,hb_graph_pr_auc,hb_graph_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff,annot_pr_auc_diff,value_pr_auc_diff
1,2711,677,6.086315012910365,6.056129985228951,0.18052526646208963,0.19141914191419143,0.24907850495989403,0.2323943661971831,0.2308668206667303,0.25,0.28315440499467187,0.26515151515151514,0.10262913853258224,0.0737323732373237,0.03407590003477784,0.032757148954332044,-0.01821168429316372,0.05228758432794156
2,2711,677,6.086315012910365,6.056129985228951,0.18796536705263442,0.2129032258064516,0.19840382502490553,0.26,0.21746370514193408,0.2572614107883817,0.1893228440253517,0.2608695652173913,0.001357476972717292,0.047966339410939696,-0.009080980999553817,0.0008695652173912882,0.019059880117028555,-0.028140861116582372
3,2711,677,6.086315012910365,6.056129985228951,0.1791486489794589,0.20817843866171004,0.23368966065523455,0.20155038759689922,0.2688919498118961,0.22145328719723184,0.2671489258285397,0.22545454545454546,0.08800027684908082,0.01727610679283542,0.033459265173305164,0.02390415785764624,0.03520228915666157,-0.0017430239833564065
4,2711,677,6.086315012910365,6.056129985228951,0.2277884485674329,0.1592920353982301,0.21852577815649804,0.20817843866171004,0.22107676836712367,0.21722846441947566,0.2336904514222071,0.2283464566929134,0.005902002854774185,0.06905442129468331,0.015164673265709055,0.020168018031203355,0.002550990210625631,0.012613683055083424
5,2711,677,6.086315012910365,6.056129985228951,0.14838956247903867,0.20905923344947736,0.17164976614167554,0.23834196891191708,0.17476769433882544,0.2366412213740458,0.23774594774126218,0.22988505747126436,0.0893563852622235,0.02082582402178701,0.06609618159958663,-0.00845691144065272,0.0031179281971498995,0.06297825340243673
6,2711,677,6.086315012910365,6.056129985228951,0.16657488919594546,0.2328767123287671,0.16277608715347586,0.21524663677130046,0.14363886043229127,0.1811320754716981,0.2062440347400749,0.18972332015810275,0.03966914554412945,-0.043153392170664356,0.043467947586599054,-0.025523316613197705,-0.01913722672118459,0.06260517430778365
7,2711,677,6.086315012910365,6.056129985228951,0.19755012562404076,0.28125,0.19213112630296092,0.22624434389140272,0.22117092709521005,0.25906735751295334,0.2516928025110317,0.2510822510822511,0.054142676886990954,-0.030167748917748927,0.05956167620807079,0.024837907190848357,0.029039800792249132,0.03052187541582166
8,2711,677,6.086315012910365,6.056129985228951,0.21237042387638314,0.20689655172413793,0.275404006281204,0.21359223300970873,0.31687790451164904,0.23129251700680273,0.3399517404561955,0.23076923076923078,0.12758131657981234,0.023872679045092854,0.06454773417499149,0.017176997759522056,0.04147389823044506,0.023073835944546428
9,2711,677,6.086315012910365,6.056129985228951,0.2373453862871054,0.2537313432835821,0.2565997122312679,0.22608695652173913,0.25318140318845767,0.23673469387755103,0.33148805270912945,0.25396825396825395,0.09414266642202407,0.00023691068467185383,0.07488834047786158,0.027881297446514824,-0.003418309042810208,0.07830664952067179
10,2711,677,6.086315012910365,6.056129985228951,0.22167107645322331,0.22439024390243903,0.20457693306488384,0.27835051546391754,0.22272809161272233,0.2594142259414226,0.2715039167212054,0.2616033755274262,0.04983284026798207,0.037213131624987156,0.06692698365632155,-0.01674713993649135,0.018151158547838497,0.04877582510848305
11,2711,677,6.086315012910365,6.056129985228951,0.17901089525634983,0.16774193548387098,0.25534606850797614,0.2616033755274262,0.23118679214643284,0.2332155477031802,0.2542680164618642,0.23880597014925373,0.07525712120551437,0.07106403466538275,-0.0010780520461119436,-0.02279740537817246,-0.024159276361543303,0.02308122431543136
