split_index,n_train,n_test,train_ess_pct,test_ess_pct,hypergraph_pr_auc,hypergraph_f1,hyper_nostoich_pr_auc,hyper_nostoich_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff
1,3986,1068,17.41093828399398,17.04119850187266,0.36630503126529584,0.4122657580919932,0.358018768637976,0.4,0.3092249687702563,0.36908517350157727,0.05708006249503955,0.043180584590415905,0.008286262627319851,0.01226575809199315
2,4108,946,16.893865628042843,19.23890063424947,0.6371813935924978,0.5433070866141733,0.6279409218790666,0.5476190476190477,0.6192288769779988,0.5178236397748592,0.017952516614499037,0.025483446839314028,0.00924047171343123,-0.0043119610048744095
3,4031,1023,16.745224510047134,19.64809384164223,0.4230682828835112,0.4437299035369775,0.4306996686434214,0.4539249146757679,0.3820200163486914,0.4049079754601227,0.0410482665348198,0.038821928076854806,-0.007631385759910181,-0.0101950111387904
4,4075,979,17.693251533742334,15.832482124616956,0.5035210398492065,0.5121951219512195,0.5182205005404092,0.5106382978723404,0.5065192686616166,0.47685185185185186,-0.0029982288124100753,0.03534327009936766,-0.01469946069120276,0.0015568240788791377
5,4024,1030,18.389662027833,13.203883495145632,0.3989665995302612,0.44028103044496486,0.401038421092506,0.43661971830985913,0.3381836038132414,0.40522875816993464,0.06078299571701978,0.035052272275030216,-0.00207182156224478,0.003661312135105732
6,4110,944,17.104622871046228,18.326271186440678,0.44813161898436493,0.46218487394957986,0.43743762696388,0.4612159329140461,0.42230609763351823,0.4196078431372549,0.025825521350846703,0.042577030812324945,0.010693992020484933,0.0009689410355337436
7,4170,884,17.074340527577938,18.552036199095024,0.6434711788200516,0.5379609544468547,0.6380838089697497,0.5521739130434783,0.5965784431688685,0.4909456740442656,0.046892735651183015,0.047015280402589066,0.00538736985030186,-0.014212958596623637
8,3931,1123,16.89137624014246,18.8780053428317,0.5086272146260999,0.47942754919499103,0.5163093200834297,0.48201438848920863,0.4661295681036687,0.4618055555555556,0.042497646522431265,0.01762199363943545,-0.007682105457329724,-0.002586839294217602
9,4047,1007,15.048183839881393,26.514399205561073,0.6372160632483596,0.5832106038291606,0.6401408871413261,0.5620328849028401,0.6078820987380777,0.5553956834532374,0.029333964510281807,0.027814920375923147,-0.002924823892966555,0.021177718926320477
10,4016,1038,17.15637450199203,18.015414258188827,0.5739806944567678,0.5099457504520796,0.5753385165814404,0.5534591194968553,0.5222879333630239,0.4843205574912892,0.05169276109374388,0.025625192960790355,-0.001357822124672614,-0.04351336904477576
11,4044,1010,15.702274975272006,23.86138613861386,0.6159042682983511,0.5521472392638037,0.6009219187049399,0.5482388973966309,0.5985888766990356,0.5387994143484627,0.0173153915993155,0.013347824915341033,0.01498234959341116,0.003908341867172815
12,3843,1211,18.13687223523289,14.781172584640792,0.4696947322002689,0.4586206896551724,0.46118962112361234,0.45753899480069327,0.4128792742223821,0.41127694859038144,0.05681545797788684,0.047343741064790945,0.00850511107665658,0.0010816948544791205
13,4032,1022,17.782738095238095,15.557729941291583,0.4769322878443806,0.48868778280542985,0.4771878771619644,0.4930875576036866,0.4883177032445878,0.464,-0.01138541540020721,0.024687782805429825,-0.0002555893175838486,-0.004399774798256761
14,4168,886,17.85028790786948,14.89841986455982,0.4704697219668412,0.47761194029850745,0.4645360660399457,0.49230769230769234,0.42432231935760184,0.4507042253521127,0.046147402609239385,0.026907714946394767,0.0059336559268955424,-0.014695752009184881
15,4019,1035,17.666086091067427,16.03864734299517,0.46579570954984667,0.45643153526970953,0.45978613554738373,0.4721030042918455,0.41009511841950336,0.4107485604606526,0.05570059113034331,0.04568297480905692,0.006009574002462936,-0.015671469022135953
