split_index,n_train,n_test,train_dt_pct,test_dt_pct,hypergraph_pr_auc,hypergraph_f1,hyper_nostoich_pr_auc,hyper_nostoich_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff
1,4043,1079,11.921840217660154,12.511584800741426,0.5066435764067266,0.4823848238482385,0.5056249044393745,0.5222551928783383,0.4536234841401715,0.47619047619047616,0.05302009226655513,0.0061943476577623335,0.0010186719673521694,-0.03987036903009983
2,4151,971,12.165743194410986,11.53450051493306,0.5467769558957075,0.48366013071895425,0.5490108637704565,0.4840764331210191,0.4350758077977128,0.4456824512534819,0.1117011480979947,0.03797767946547237,-0.002233907874748975,-0.0004163024020648609
3,4096,1026,11.62109375,13.742690058479532,0.5078891548707045,0.4444444444444444,0.525432845856734,0.46454767726161367,0.4217854371421981,0.39565217391304347,0.08610371772850639,0.04879227053140095,-0.01754369098602948,-0.020103232817169248
4,4131,991,11.280561607358992,15.237134207870836,0.4988772633485906,0.4727272727272727,0.5247545722525443,0.48187633262260127,0.4351829472508657,0.4388349514563107,0.06369431609772491,0.033892321270962034,-0.025877308903953677,-0.009149059895328548
5,4069,1053,12.06684689112804,11.965811965811966,0.48891033241550946,0.41604010025062654,0.48086970765334736,0.4153846153846154,0.37288218569502707,0.38848920863309355,0.1160281467204824,0.02755089161753299,0.008040624762162107,0.0006554848660111356
6,4124,998,11.784675072744907,13.126252505010019,0.4287235224443957,0.39518072289156625,0.4422708882000624,0.41414141414141414,0.3557218155592775,0.3674418604651163,0.0730017068851182,0.02773886242644996,-0.013547365755666674,-0.018960691249847894
7,4121,1001,12.78815821402572,8.991008991008991,0.4709156201186579,0.37572254335260113,0.47610619023971307,0.391304347826087,0.4169127691110302,0.3687150837988827,0.054002851007627695,0.007007459553718454,-0.005190570121055171,-0.015581804473485839
8,3979,1143,11.686353355114349,13.298337707786526,0.4229572457579883,0.4345991561181435,0.4159530828689212,0.4288747346072187,0.42706527672402694,0.40643863179074446,-0.004108030966038623,0.028160524327399017,0.007004162889067134,0.005724421510924782
9,4102,1020,13.066796684544125,7.941176470588235,0.46796332353140085,0.3945578231292517,0.4611846362928215,0.3961038961038961,0.36969137598559443,0.3680555555555556,0.09827194754580643,0.026502267573696114,0.006778687238579328,-0.0015460729746444302
10,4073,1049,11.686717407316474,13.44137273593899,0.5195332789492846,0.4623115577889447,0.5476622183591454,0.47058823529411764,0.46541230132190664,0.4444444444444444,0.05412097762737794,0.017867113344500307,-0.02812893940986083,-0.008276677505172914
11,4091,1031,13.321926179418236,6.9835111542192045,0.44626563681030373,0.32515337423312884,0.4454450734455547,0.3375,0.3512014252518216,0.29673590504451036,0.09506421155848216,0.028417469188618483,0.0008205633647490607,-0.012346625766871178
12,4141,981,11.808741849794735,13.047910295616719,0.5657760172027744,0.468384074941452,0.5822080199158733,0.4810126582278481,0.4286697669763667,0.4444444444444444,0.13710625022640766,0.02393963049700759,-0.01643200271309897,-0.0126285832863961
13,4094,1028,11.553492916463117,14.007782101167315,0.5805966429816755,0.48497854077253216,0.5796889111414993,0.48497854077253216,0.47696923108573347,0.46613545816733065,0.10362741189594199,0.01884308260520151,0.0009077318401761181,0.0
14,4017,1105,11.949215832710978,12.39819004524887,0.5605927044140022,0.4861111111111111,0.5598404497503652,0.5,0.4689903052889155,0.4424778761061947,0.09160239912508672,0.04363323500491639,0.000752254663637042,-0.013888888888888895
15,4138,984,12.228129531174481,11.28048780487805,0.45757931685427217,0.42105263157894735,0.43741510425728625,0.4083769633507853,0.4058116803521551,0.34120734908136485,0.051767636502117076,0.07984528249758249,0.02016421259698592,0.012675668228162018
