split_index,n_train,n_test,train_ess_pct,test_ess_pct,hypergraph_pr_auc,hypergraph_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff
1,2624,687,22.713414634146343,25.76419213973799,0.6093257424837732,0.5670886075949367,0.6117958651415109,0.5900783289817232,-0.0024701226577376056,-0.022989721386786455
2,2614,697,23.756694720734505,21.8077474892396,0.3700243546847319,0.510989010989011,0.364974412827833,0.36923076923076925,0.005049941856898887,0.1417582417582417
3,2629,682,22.97451502472423,24.780058651026394,0.6035986523503098,0.5942350332594235,0.546589694372328,0.4495677233429395,0.05700895797798189,0.14466730991648402
4,2669,642,23.192206819033345,23.98753894080997,0.5667227298782561,0.5543478260869565,0.5976910660212587,0.5611111111111111,-0.03096833614300254,-0.006763285024154575
5,2671,640,23.24971920628978,23.75,0.5893669586914148,0.5514018691588785,0.508800276918921,0.47674418604651164,0.08056668177249371,0.07465768311236681
6,2586,725,22.892498066511987,24.96551724137931,0.5856323011286028,0.5720430107526882,0.5269200951159398,0.5771144278606966,0.058712206012662915,-0.0050714171080084025
7,2651,660,23.236514522821576,23.78787878787879,0.5889257340944615,0.49206349206349204,0.4096558093185427,0.33865814696485624,0.1792699247759188,0.1534053450986358
8,2622,689,23.64607170099161,22.206095791001452,0.6489451010783212,0.5359801488833746,0.5948518655049435,0.5454545454545454,0.05409323557337764,-0.009474396571170773
9,2585,726,24.10058027079304,20.66115702479339,0.43914946343941624,0.4582043343653251,0.4568500620266783,0.43613707165109034,-0.017700598587262084,0.02206726271423476
10,2608,703,23.159509202453986,24.039829302987197,0.4842864501205666,0.5324675324675324,0.5783921377692567,0.5351473922902494,-0.0941056876486901,-0.0026798598227170123
11,2653,658,22.72898605352431,25.835866261398177,0.5035406025381184,0.4122137404580153,0.5671527762949851,0.5934579439252337,-0.06361217375686667,-0.18124420346721837
12,2623,688,23.82767823103317,21.511627906976745,0.4623925762182459,0.5,0.41662342488346765,0.4584527220630373,0.04576915133477827,0.04154727793696272
13,2683,628,22.922102124487516,25.159235668789808,0.5480984331827589,0.5522041763341067,0.5754408026757218,0.5116279069767442,-0.02734236949296298,0.04057626935736247
14,2618,693,23.682200152788386,22.07792207792208,0.4965599044928618,0.4597014925373134,0.5000973107446227,0.4970414201183432,-0.0035374062517609106,-0.037339927581029775
15,2625,686,23.00952380952381,24.635568513119534,0.5311287899666755,0.5682819383259912,0.5486535985895914,0.4869215291750503,-0.017524808622915944,0.08136040915094084
