base_Degree,base_LocalClustCoeff,base_TriangleCount,base_UniquePartners,base_AvgNeighbourDegree,stoich_WeightedTriangles,stoich_AvgNeighbourDegreeStoich,stoich_RangeComplexSize,stoich_MedComplexSize,stoich_MedianRatio,stoich_RangeRatio,protein_MedianUniqueRatio,protein_RangeUniqueRatio,protein_MedComplexNodes,protein_RangeComplexNodes,true_label
-0.007653229436382963,-0.032742439839930734,0.020949266943658604,0.01728766900201339,-0.10381782736474574,0.005498196819028677,-0.038841220352342345,0.019643161874599607,-0.01594916331222684,0.018890218833798135,-0.010499151000384522,0.015588015597749737,0.01493179796814682,-0.019978879360958806,-0.0028090049235964293,0
0.0060013386213055644,-0.03602676767882201,0.04847255334726088,0.03328333791941787,-0.02755160122173111,-0.03934687152160312,-0.0030171352708546727,-0.0013423412969471502,-0.007816430854966019,0.0030055503606904754,0.0001244125242407576,0.05270942185890971,0.015190395857163622,0.03633774798719809,0.07056962689259431,0
0.002896969396600027,-0.04489396821056855,0.04884933364934626,0.033525122239774066,-0.027890318957594546,-0.042187527468065145,-0.004726850041171355,-0.0014822880247630833,-0.010160126185106876,0.0032912209915034727,0.00034477390502765095,0.05445096832969126,0.016450183601203268,0.03862791065717513,0.07348625485607492,0
0.003334127503247205,0.0029371800642638774,0.00866514948342529,-0.006375252154803985,-0.008300742505217784,-0.02768788387654052,0.0032778902758732326,-0.0011302298940543058,-0.004430112704859111,0.007424659600933632,0.001295196511541131,0.05034692437580045,-0.004284272994971743,0.0323369550118097,-0.0067328571107341546,0
-0.0012439532399130945,0.0024372979650425673,0.00357305813786474,-0.0018770667287792576,-0.015336477412448188,-0.026801843170361047,0.0039504993454321175,-0.001253901514013247,-0.005013195548819955,0.00778688692791252,0.001253132698315003,0.052554137172830674,-0.00297448809034482,0.03843549418191861,-0.006644796839274219,0
-0.001064570377323118,0.003708214132510988,-0.036431171476156626,-0.02542543374135694,-0.11626947662166467,-0.007713886815383955,-0.06745317396566813,-0.002492892409249411,-0.0025606154244250316,-0.0022746485408948166,7.268233330525978e-06,-0.029264767170584738,-0.0021229942026217176,-0.03136413112722032,-0.004246386192949738,0
-0.0019937769874166455,0.00350160430114456,-0.032704705909544544,-0.026652882672913335,0.04070210998647906,-0.001303870701198387,0.020264535499517792,-0.0015641914463252317,-0.010520017600589423,-0.00023595563801460134,0.000849058404846011,-0.03129110488863317,-0.0019107191457597285,-0.03117361984543346,-0.0035967831741654487,0
-0.0019937769874166455,0.00350160430114456,-0.032704705909544544,-0.026652882672913335,0.04070210998647906,-0.001303870701198387,0.020264535499517792,-0.0015641914463252317,-0.010520017600589423,-0.00023595563801460134,0.000849058404846011,-0.03129110488863317,-0.0019107191457597285,-0.03117361984543346,-0.0035967831741654487,0
-0.0017216281040767052,0.003645470106088195,-0.044362835006461356,-0.025608455625002205,0.033562420491857835,-0.023425818209185018,0.00894754829009636,-0.0017683761909853242,-0.005531390701081995,0.01107379553053451,0.0006072955881585934,-0.05127295475836173,-0.002069608779270408,-0.042777073388337555,-0.003697623530213294,0
0.0009172400240854506,0.003422637566528365,-0.04955762274203779,-0.03224587973223307,-0.04035942930914156,-0.02655302378589033,-0.025739353090246206,-0.0038989573699587656,-0.0007268695289403453,-0.02527962975350398,-0.009783487877442723,-0.07006752750366702,0.0042615283506664565,-0.05707712730373803,-0.009358318789186746,0
