feature,mean,std,median,n,is_noise
pair_LocalClustCoeff,0.04694189535182287,0.02801183832152221,0.040491135080546546,45,False
pair_AvgNeighborDegree,0.031181362020175327,0.02973941266226832,0.023754030215410636,45,False
pair_Degree,0.02928865263500348,0.02666784459272053,0.026209469712746774,45,False
pair_TriangleCount,0.019041857090564232,0.019454169752147706,0.01573016342053337,45,False
[noise × 4],0.0026705425110503554,0.019889204238435345,0.0013768940330956235,180,True
rand_0,0.003019410233156116,0.017170025727205076,0.0024769826300475375,45,True
rand_1,0.0019969159852627084,0.020546949243945862,0.0023217881377272666,45,True
rand_2,0.0010080004669690452,0.021360494988502052,0.0005296546674361802,45,True
rand_3,0.004657843358813554,0.02004433176738886,0.0010199769104817485,45,True
