feature,mean,std,median,n,is_noise
rand_0,-0.0009958486271353,0.0104562110183902,-0.0018708425222685,45,True
rand_1,0.0015306318232859,0.0105232092146514,0.0001882393778406,45,True
rand_2,-0.0011004974132213,0.0123284314359707,-0.000750070446135,45,True
rand_3,-0.0020298312828806,0.0109206042439585,-0.0018217016461578,45,True
