split_index,n_train,n_test,train_ess_pct,test_ess_pct,pairwise_pr_auc,hypergraph_pr_auc,hyper_flag_pr_auc,hb_graph_pr_auc
1,2786,602,5.886575735821967,6.976744186046512,0.17764170254989642,0.3439534577855603,0.3412698440166024,0.40840071909195236
2,2741,647,6.129149945275447,5.873261205564142,0.17717375796158924,0.19956965213969083,0.2196132965673405,0.3149303264327793
3,2689,699,5.838601710673113,7.0100143061516444,0.15040195458467265,0.2057018649334473,0.24739725313723046,0.2659481815121766
4,2657,731,5.984192698532179,6.429548563611491,0.17374946583039796,0.29724072295993015,0.3405091486933768,0.3123685402913492
5,2685,703,5.921787709497207,6.685633001422476,0.16638325622464745,0.1956010151287595,0.19311129036384067,0.23897200403347574
6,2761,627,6.302064469395146,5.103668261562999,0.22907618958091794,0.19368807599049873,0.16457769954491228,0.2518649619798159
7,2793,595,6.265664160401002,5.2100840336134455,0.11715796214690893,0.1734899081197952,0.29734781564594587,0.2383391497560229
8,2787,601,6.3150340868317185,4.9916805324459235,0.33716582050344956,0.19332633886414927,0.2093174278726783,0.2638358986038154
9,2761,627,6.193408185440058,5.582137161084529,0.14853466061852547,0.2679576260406152,0.2889195663003264,0.3075676392874675
10,2759,629,6.342877854295034,4.92845786963434,0.17626214180504898,0.2552965395357297,0.2642318102790932,0.2585469449106451
11,2808,580,5.982905982905983,6.551724137931035,0.21996669521901194,0.20267447967917898,0.21058901900063645,0.220133060006562
12,2721,667,6.357956633590592,4.94752623688156,0.16486190348621882,0.1342648670768318,0.13758709992426627,0.1401594180827252
13,2694,694,5.976243504083148,6.484149855907781,0.15974686330638474,0.21978343683865847,0.2288781365902914,0.2535642648063565
14,2759,629,6.27038782167452,5.246422893481717,0.2066349503150154,0.2503166045948535,0.29478714969543635,0.30792193979719157
15,2759,629,6.306632837984777,5.087440381558029,0.1479916110186472,0.17207745584863077,0.18868912666939258,0.264022012542172
16,2761,627,6.302064469395146,5.103668261562999,0.1549223979203859,0.14547937426678062,0.15536626979869866,0.1636610997249302
17,2698,690,6.338028169014084,5.072463768115942,0.16389727160859316,0.14385634228006525,0.15695134425286997,0.23980969273370462
18,2762,626,6.227371469949312,5.431309904153355,0.20021485410280443,0.3166822549199378,0.29970215593937005,0.31043701335620366
19,2716,672,6.4064801178203234,4.761904761904762,0.12423478679108813,0.22089095432923042,0.23358172234517877,0.2546543216374998
20,2705,683,6.432532347504622,4.685212298682284,0.18124096389958289,0.3392598854264095,0.3410916806221411,0.2699499482703559
21,2752,636,6.25,5.345911949685535,0.18997873071440122,0.16763721384299757,0.18618079125420794,0.16765142867825478
22,2738,650,6.2454346238130025,5.384615384615385,0.18976251948943323,0.15718540567280453,0.1774570442663107,0.2079905112955555
23,2760,628,6.3768115942028984,4.777070063694268,0.16233462131872617,0.17193942607909316,0.2126619569135862,0.3048392115995748
24,2748,640,6.295487627365357,5.15625,0.18473311019488853,0.22473510108189423,0.2270880043478636,0.1907461337893439
25,2803,585,5.850874063503389,7.179487179487179,0.25497599875928045,0.20997408751634916,0.21272068445051537,0.2713489563459762
26,2769,619,5.994944023113037,6.462035541195476,0.1693732464179722,0.20971423084254248,0.2225365037567991,0.232170547617999
27,2794,594,5.798138869005011,7.4074074074074066,0.20027162321265968,0.28892137070688756,0.16030603071308586,0.3538690131915591
28,2776,612,6.304034582132564,5.065359477124183,0.13909195938641558,0.21752440059658906,0.23014390579990107,0.2679459753568638
29,2688,700,5.952380952380952,6.571428571428571,0.2239898845367278,0.1766504630933361,0.1882318466231609,0.24980588008676502
30,2740,648,6.313868613138686,5.092592592592593,0.23341925563806523,0.21227371630636616,0.23568130160172288,0.292356758482413
31,2742,646,6.309263311451494,5.108359133126935,0.10965619545426739,0.14510533309563028,0.16774667369527446,0.15457206624417688
32,2789,599,6.310505557547508,5.008347245409015,0.19328046477216798,0.2675733517819558,0.24223020025623376,0.21956634037796624
33,2799,589,6.18077884958914,5.602716468590832,0.1705838156073418,0.26379307060577584,0.2641861425149189,0.24271567976056055
34,2746,642,6.336489439184268,4.984423676012461,0.15174955724769768,0.14215643524003732,0.16588127312626635,0.21964126033860995
35,2646,742,5.82010582010582,7.008086253369273,0.1906883406080572,0.29508562837403274,0.2862836066027358,0.35045667116213314
36,2674,714,6.320119670905012,5.182072829131653,0.28281809954464693,0.26627810252882084,0.2636146864542095,0.23558311600720225
37,2786,602,6.317300789662599,4.983388704318937,0.1901657458764859,0.2919347936681606,0.300600640936568,0.36670139295563237
38,2769,619,6.319971108703504,5.008077544426494,0.2047434666281044,0.1788277673531958,0.16848729518235578,0.2224498166227515
39,2746,642,6.04515659140568,6.230529595015576,0.19196040269056588,0.3029586666427976,0.3226526324140887,0.3560389945789948
40,2762,626,6.263577118030413,5.271565495207668,0.2328980380481848,0.4175037529452612,0.37202627290304086,0.49159445778625827
41,2764,624,5.824891461649783,7.211538461538461,0.24677115417507137,0.2658903573646598,0.2616630754639344,0.3041543124902492
42,2705,683,6.136783733826247,5.856515373352855,0.24204840824297405,0.151400720760065,0.17820625103576895,0.21948274631224318
43,2771,617,6.134969325153374,5.834683954619125,0.16717486950308075,0.16235032766251828,0.18830874947491744,0.1707430609215349
44,2833,555,6.318390398870455,4.864864864864865,0.19264430880728892,0.37886450878729644,0.29496202749100386,0.41521445549893427
45,2788,600,5.989956958393114,6.5,0.1757991649694704,0.2504777789514491,0.26561796710741953,0.2677292445140258
46,2715,673,6.335174953959484,5.052005943536404,0.11064262290199767,0.17546807247089105,0.19870255210891033,0.25723084348372593
