split_index,n_train,n_test,train_ess_pct,test_ess_pct,pairwise_pr_auc,pairwise_f1,hypergraph_pr_auc,hypergraph_f1,hyper_flag_pr_auc,hyper_flag_f1,hb_graph_pr_auc,hb_graph_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff,annot_pr_auc_diff,value_pr_auc_diff
1,2750,638,6.218181818181818,5.4858934169279,0.20070387032891143,0.18072289156626506,0.20865790856607258,0.2696629213483146,0.2356959303632081,0.2488479262672811,0.22878491003206325,0.24299065420560748,0.028081039703151817,0.06226776263934242,0.020127001465990668,-0.026672267142707123,0.02703802179713552,-0.0069110203311448515
2,2753,635,6.0297856883399925,6.299212598425196,0.15597161434170742,0.14207650273224043,0.24663700661372237,0.25688073394495414,0.3132222582108465,0.24516129032258063,0.33588315774700694,0.25165562913907286,0.17991154340529952,0.10957912640683243,0.08924615113328457,-0.0052251048058812866,0.06658525159712411,0.02266089953616046
3,2665,723,5.891181988742964,6.77731673582296,0.173187148792436,0.1978021978021978,0.1849455758155483,0.25806451612903225,0.23750325435510386,0.2724014336917563,0.25614877789266866,0.2878787878787879,0.08296162910023266,0.09007659007659011,0.07120320207712036,0.02981427174975565,0.05255767853955556,0.018645523537564795
4,2657,731,5.871283402333459,6.839945280437757,0.15208393896655203,0.17258883248730963,0.1953378067544797,0.25,0.23127818961889648,0.26548672566371684,0.2658984665496346,0.24666666666666667,0.11381452758308258,0.07407783417935704,0.07056065979515491,-0.003333333333333327,0.03594038286441678,0.03462027693073813
5,2687,701,5.694082620022329,7.560627674750357,0.13489395939698115,0.2,0.19908593075585915,0.2404692082111437,0.24715400946180485,0.25742574257425743,0.22572932486228658,0.23423423423423423,0.09083536546530543,0.03423423423423422,0.026643394106427437,-0.006234973976909475,0.048068078705945705,-0.021424684599518268
6,2749,639,5.9294288832302655,6.729264475743349,0.2886293267617249,0.21904761904761905,0.23977536557562015,0.2885572139303483,0.24542631036445167,0.264,0.31767768287770654,0.27848101265822783,0.02904835611598161,0.05943339361060879,0.07790231730208638,-0.010076201272120444,0.005650944788831519,0.07225137251325486
7,2722,666,6.39235855988244,4.804804804804805,0.2708026204005024,0.182648401826484,0.17297704082902238,0.20388349514563106,0.19212670062492407,0.20444444444444446,0.24713271082132907,0.21052631578947367,-0.023669909579173337,0.027877913962989664,0.07415566999230669,0.006642820643842612,0.01914965979590169,0.055006010196405
8,2694,694,6.124721603563475,5.9077809798270895,0.18756657911171298,0.27722772277227725,0.16437876691441378,0.24166666666666667,0.19716573135343554,0.21705426356589147,0.1973446700839229,0.22580645161290322,0.009778090972209913,-0.05142127115937403,0.03296590316950912,-0.01586021505376345,0.032786964439021765,0.00017893873048735465
9,2784,604,5.962643678160919,6.622516556291391,0.16310536832692274,0.2048780487804878,0.22314822881390908,0.3076923076923077,0.26441646435092075,0.2962962962962963,0.34985488994016195,0.30845771144278605,0.1867495216132392,0.10357966266229826,0.12670666112625287,0.000765403750478344,0.04126823553701167,0.0854384255892412
10,2785,603,5.9245960502693,6.799336650082918,0.2971476961306913,0.2676056338028169,0.27081119382195445,0.2727272727272727,0.23000687088462424,0.24271844660194175,0.35600904139888845,0.24271844660194175,0.05886134526819714,-0.024887187200875127,0.085197847576934,-0.030008826125330956,-0.04080432293733022,0.1260021705142642
11,2769,619,6.247742867461177,5.3311793214862675,0.09865112622616891,0.132890365448505,0.24714737642324655,0.20425531914893616,0.279577710097003,0.21875,0.29918742740379645,0.2134387351778656,0.20053630117762755,0.08054836972936061,0.052040050980549896,0.009183416028929442,0.032430333673756445,0.01960971730679345
12,2740,648,6.240875912408759,5.401234567901234,0.1579714466545917,0.18543046357615894,0.20091646299764607,0.2413793103448276,0.2556675102726168,0.23893805309734514,0.25333644019426743,0.2608695652173913,0.09536499353967573,0.07543910164123235,0.052419977196621365,0.0194902548725637,0.05475104727497074,-0.002331070078349373
13,2636,752,5.804248861911987,7.047872340425531,0.1500260492994867,0.22695035460992907,0.20420702683539324,0.25,0.26482937388436617,0.2923076923076923,0.2991263860805926,0.29927007299270075,0.1491003367811059,0.07231971838277168,0.09491935924519937,0.04927007299270075,0.06062234704897293,0.03429701219622644
14,2706,682,6.245380635624538,5.425219941348973,0.24274892981573493,0.16326530612244897,0.18516595007470527,0.25,0.22033778895299516,0.24630541871921183,0.3049041950655916,0.24413145539906103,0.06215526524985665,0.08086614927661206,0.11973824499088631,-0.005868544600938969,0.035171838878289896,0.08456640611259642
15,2684,704,5.923994038748138,6.676136363636363,0.21427526682739703,0.18446601941747573,0.3180694190606003,0.28289473684210525,0.3662588157468803,0.3024054982817869,0.3848215709515834,0.30604982206405695,0.1705463041241864,0.12158380264658122,0.0667521518909831,0.0231550852219517,0.04818939668627997,0.01856275520470313
16,2714,674,6.226971260132646,5.489614243323442,0.16112150957008706,0.17218543046357615,0.2551574306141485,0.2222222222222222,0.23723755175153496,0.2459016393442623,0.32103892549530105,0.2719298245614035,0.159917415925214,0.09974439409782737,0.06588149488115258,0.04970760233918131,-0.01791987886261351,0.08380137374376609
17,2667,721,5.699287589051369,7.489597780859916,0.15616042347210762,0.23411371237458195,0.24319910030796313,0.30962343096234307,0.2786930799458786,0.26440677966101694,0.3399460046737453,0.26855123674911663,0.18378558120163768,0.03443752437453468,0.09674690436578218,-0.04107219421322644,0.03549397963791548,0.0612529247278667
18,2728,660,5.828445747800586,7.121212121212121,0.20427525736441193,0.18181818181818182,0.207053165768493,0.2206896551724138,0.25964771573115425,0.22641509433962265,0.2902766609026683,0.22448979591836735,0.08600140353825636,0.04267161410018552,0.08322349513417529,0.0038001407459535563,0.05259454996266125,0.030628945171514044
19,2763,625,5.89938472674629,6.88,0.2634371353277017,0.225,0.21887063236595944,0.2,0.21335386853840232,0.24324324324324326,0.3272536636229593,0.2987012987012987,0.06381652829525764,0.07370129870129868,0.10838303125699988,0.09870129870129868,-0.005516763827557114,0.113899795084557
20,2737,651,5.9554256485202774,6.605222734254992,0.17058973827802767,0.26490066225165565,0.23128693030149602,0.25688073394495414,0.22007194365364274,0.2627118644067797,0.2754795227928051,0.2711864406779661,0.1048897845147774,0.006285778426310451,0.04419259249130905,0.014305706733011958,-0.011214986647853281,0.05540757913916233
21,2738,650,5.807158509861213,7.230769230769231,0.18715338701079673,0.23487544483985764,0.30233169614122485,0.26506024096385544,0.33301340891119474,0.29535864978902954,0.3762150371946085,0.329004329004329,0.1890616501838118,0.09412888416447138,0.07388334105338368,0.06394408804047358,0.030681712769969893,0.043201628283413784
