comparison,splits_file,n_splits,model,mean_diff,std_diff,cohens_dz,wins,losses,ties,p_greater,p_two_sided
hb_graph_vs_pairwise,hpa_protein_splits_randprot.csv,50,RandomForest,0.0878217308942536,0.05603169939149553,1.5673579750033988,47,3,0,1.8541612689659814e-11,3.708322537931963e-11
hb_graph_vs_hypergraph,hpa_protein_splits_randprot.csv,50,RandomForest,0.026715995477088802,0.023142819279787438,1.1543967549546619,45,5,0,2.104926011270436e-09,4.209852022540872e-09
hypergraph_vs_pairwise,hpa_protein_splits_randprot.csv,50,RandomForest,0.061105735417164804,0.04876249799182114,1.253129719224269,43,7,0,1.049338713698944e-07,2.098677427397888e-07
hyper_flag_vs_hypergraph,hpa_protein_splits_randprot.csv,50,RandomForest,0.012502387765169732,0.015707435074444897,0.7959534899183129,36,14,0,0.0013010857283610733,0.0026021714567221466
hb_graph_vs_hyper_flag,hpa_protein_splits_randprot.csv,50,RandomForest,0.014213607711919072,0.020386865630315158,0.6971943588416806,40,10,0,1.1930665838377763e-05,2.3861331676755526e-05
