split_index,seed_index,noise_seed,n_train,n_test,pair_pr_auc,pair__pair_Degree,pair__pair_LocalClustCoeff,pair__pair_TriangleCount,pair__pair_AvgNeighborDegree,pair__rand_0,pair__rand_1,pair__rand_2,pair__rand_3,pair__rand_4,hyper_pr_auc,hyper__base_Degree,hyper__base_LocalClustCoeff,hyper__base_TriangleCount,hyper__base_UniquePartners,hyper__base_AvgNeighbourDegree,hyper__stoich_WeightedTriangles,hyper__stoich_AvgNeighbourDegreeStoich,hyper__stoich_RangeComplexSize,hyper__stoich_MedComplexSize,hyper__stoich_MedianRatio,hyper__stoich_RangeRatio,hyper__protein_RangeUniqueRatio,hyper__protein_MedComplexNodes,hyper__protein_RangeComplexNodes,hyper__rand_0,hyper__rand_1,hyper__rand_2,hyper__rand_3,hyper__rand_4
1,0,1042,4108,946,0.41022434702937993,0.09275623096929549,0.05390100871452315,0.14771624194201424,0.09928199541467439,0.0002909046026718598,0.0008303789754368851,-0.004115372492333208,0.004367328931380543,0.0010023913131378514,0.43490463937026225,0.017165851687090082,0.024520411769185634,0.10736940988921266,0.06794176996532676,0.03739291027150131,0.003672642199117221,0.0011678947696796061,0.0001056481628003314,-0.005065583329542306,-0.0019524534513554348,0.0,0.024759259851898346,0.08471798584330595,0.06970921320669618,0.0021616306487205472,-0.0015251677233353357,-0.0018876607464182904,-0.0013250666726415227,0.00101195143915479
1,1,1043,4108,946,0.41599177751692107,0.08931314340140939,0.031121244877234472,0.17544084105424726,0.10191992516372868,-0.005073439170601934,0.003955208875901223,0.002126993057186588,0.0064974056102113705,-0.0015531845766597497,0.41965466073493735,0.011745729993084476,-0.003461757433361684,0.08909731729661821,0.05695351449562257,0.02167169147914013,-0.0033461895420903998,-0.0004580625875256927,0.0,-0.004537915804577891,-0.0003138058495769314,0.00036614539410883553,0.016774155972537196,0.07524159096271557,0.06644301236404745,-0.0020414158352984046,-0.00027405522020640947,0.0018242852231703354,-0.0055731502068042445,-0.0003325519266008936
1,2,1044,4108,946,0.42366417703786524,0.11087737736257139,0.04806314177703951,0.17187533510073436,0.1186564586294293,0.007610496702459629,6.119738276305631e-06,0.0009686264779738274,0.0022348191493296032,0.023240856497462232,0.4291367006603878,0.01960118494990353,0.012021156954420752,0.10649749230318854,0.06550138991179877,0.03205352450122073,-0.002569997578380989,-0.0025871185874170198,-2.094708487509478e-05,-0.0013699316407973505,-0.0001515310529249747,0.0,0.031116499633406774,0.08746726833062453,0.06854576431770387,0.0021078528202640055,-0.0012585332019224237,0.0010052217654482943,-0.00029745927381978897,0.0011645752114100905
1,3,1045,4108,946,0.41440754464314045,0.1000914681210843,0.040773104277869086,0.16466139938652963,0.09990970789108285,-0.0029795618958290693,0.00017576026089749508,-0.0021705244849856307,-0.0012977476161611713,0.0018424174947166306,0.4286232283476394,0.011959626436552856,0.008500948003418312,0.11190659840987652,0.06159618994041893,0.028719978996756095,-0.00022923266549016997,-0.0013939573281974537,-5.7816836475116376e-05,-0.0055881430732223234,-0.0006764437538341716,-1.017586259062231e-05,0.03203355837420424,0.08530690217997343,0.06099812658325545,-0.0014145996138086759,-0.0004140596612313141,-0.000850942476436145,0.0027810707892736764,0.0013186696016627808
1,4,1046,4108,946,0.39116979909034255,0.060163356747086415,0.03357733081743953,0.14302245282462506,0.07127396886127466,-0.0018694840388093104,-0.0027367416684180744,-0.001912755921872089,-0.0046689377934050645,-0.0045505577592700516,0.422891083918326,0.018138466746348936,0.0038353730380587094,0.09741242542726868,0.07335955967786327,0.03281645802846402,-0.0011393335976524366,-0.007229225739441114,-2.166180506835147e-06,-0.003270476411786782,0.00028916886698550636,4.388336519065006e-05,0.0264220548243429,0.08153007701409956,0.045359643997230074,-0.0014939035577919368,0.0054147925261916864,0.0009246917805490696,-0.00438453506729119,0.004013456427076001
1,5,1047,4108,946,0.4251197769468542,0.08812911988050405,0.04560045998936246,0.1774278467714331,0.07861144364766266,0.004767526657129578,-0.004724517030727932,0.006671615524777796,0.0002683582822298025,0.0027488392415215557,0.42210643661607733,0.02858422569690728,0.014852668856035261,0.09212324871146384,0.04334332636363197,0.02728870728523246,0.0010302133783404888,-0.008607910502818634,0.00012122465198140531,-0.0059149177113391235,-0.0022712114734530996,0.0,0.024114167255037715,0.07344216533341916,0.06830559153600249,0.0020435486652875478,0.0026142093360570994,0.00492583121811796,-0.00030655043648479817,-0.00045343279602832467
1,6,1048,4108,946,0.4145890089717569,0.0818310262050961,0.0393182787158033,0.172093786624324,0.10328759994290893,0.0034794923602292638,0.002948162070068644,-0.002147535292657693,0.00010861985956946984,-0.011764765980935793,0.4251249133802783,0.027661792818127567,0.0066102306083549,0.09679876679787573,0.0668441051868065,0.031434754121545165,0.0006466105788057008,-0.00046580698351577634,0.0,-0.0026998800110254626,-0.0011684398778720351,2.7053815239180823e-05,0.02973332211557072,0.07741805319666135,0.05253446373014679,-0.0016136646772568542,-0.0023765206672317074,0.0005201338954354262,0.0006272947169054411,-0.00024396365627536444
1,7,1049,4108,946,0.3857401969118495,0.08003394947853519,0.025706137309907062,0.12917484800481308,0.07477422189628105,-0.012037017886197477,-0.0033036321909120704,-0.01163945355695718,-0.003416125990123775,0.0016980377233718035,0.438928209690261,0.015811196599170192,0.01320171347227474,0.10933461349012889,0.06204302895888305,0.034478313174923475,0.00020712796826500847,-0.0002055329171870346,0.0,-0.0014497586429928044,0.0007952833772228718,-1.9578200364622766e-05,0.03818713039807259,0.08910188906342889,0.059697079801546205,0.00036093230989384106,0.00013170336356801982,0.000306643657674488,0.0007437920963241973,0.003622860969647851
1,8,1050,4108,946,0.4058125775306121,0.0856191512120386,0.03856163126421038,0.147077040189791,0.0715728547364134,-0.003844637492269448,-0.00512660456893021,-0.004212609356887792,-0.004676162969235597,-0.005645663432642683,0.43826956425440816,0.010223652022956924,-0.0012201607755484233,0.11353536576944412,0.05679421549408035,0.03363192512278074,-0.0032649654456047895,-0.0039170706764842635,0.0,-0.0017869159553477398,0.0010066598307000407,3.2549753383781524e-05,0.04153885280099613,0.08914905724016567,0.08313951728005994,0.0005017993391400744,-0.0031645950259232723,0.0013404908043866347,3.2274406001564504e-05,0.0007638381246902026
1,9,1051,4108,946,0.3987758228712701,0.0740059581284235,0.027809893914351902,0.1527791581256458,0.09577988077253821,0.0015762412582268404,7.632291483441466e-05,-0.0009717745331942473,-0.0013209425540274323,-0.0011703125482572963,0.4377578078519974,0.014176694494079106,0.016646488211649872,0.0949254230180312,0.06214353462491379,0.03238187804992211,-0.0009092592478061601,0.0016633063839731732,-0.002066057833336421,-0.001093631818911789,0.0005382520559528536,4.024936670967705e-05,0.02975327522090837,0.08952398831945518,0.07327752813224511,0.0010259317873166861,0.0019481241995412846,0.0031771190199070152,0.0003018755538784834,-0.0009552507041740377
2,0,2042,4088,966,0.321685379662124,0.02204349617190743,0.020522608618706605,0.10102262427093829,0.0116806613717988,0.0046753889272423185,0.0034733549850132104,0.0014568367859507103,0.002810032638056431,-0.001451455006164276,0.3860600832028725,0.008237507896197283,0.007219899994652318,0.08538923031106041,0.015750633392565067,0.036000754754156525,-5.2622870319724016e-05,-0.00025441160104206493,1.3789650635420702e-06,0.00032729541448975883,0.0017329129189770642,2.2602481247252502e-05,0.01990180160009026,0.05002185556974907,0.001323026714540515,-0.0013940763533416556,0.008754285020320334,-0.0009905220737184029,0.004486168610726515,0.0011057585952831683
2,1,2043,4088,966,0.31857732116449244,0.01793696779793281,0.018007526284761304,0.10238791551038687,0.008699120136664684,0.0017884270449592676,-0.0015577424981455645,0.0027821982726062454,0.0007524502893668684,-0.0023093076998209226,0.3719130498940619,0.008206720942430223,0.0035536733273218712,0.07297984108623637,0.008670804587583514,0.03223339781181128,-0.00020977247994864446,-0.0014326645456626652,0.0,-0.0013101691992912223,0.0006444669056428376,0.0,0.009114130656600643,0.044841363738927456,0.0013290978951156552,0.0014458591534904641,0.0002410944093034273,0.0015582686709502025,-0.0018064840115857906,-0.00260821952634292
2,2,2044,4088,966,0.3227762959856792,0.006022326060668898,0.018159392975548395,0.10718931680704713,-0.0032715147763260287,0.0004891426953601396,-0.002131594539234766,0.0016162065011451898,-0.001230017819294138,0.003277754639712055,0.3738321055428292,0.00452536775555547,0.00401833108579836,0.0766382120605935,0.0032850926126803013,0.030096321495976686,-0.0006155725680369428,-0.0008951136686025096,-5.125848253006993e-06,-0.0010895706716002652,4.9327020933948027e-05,-0.00014196988477677697,0.010983351590387819,0.042403703703336425,0.008119779096063684,0.00027744918228064797,0.0006769041375892127,0.000318526616993553,4.546505474492535e-05,-0.0008334476022056392
2,3,2045,4088,966,0.31027721349369397,0.021440611430787744,0.017262856982243113,0.10597145520935262,0.0030193271633169316,-0.0029405297518403594,-0.004180465683412149,-0.0015306017388567682,-0.001910099644393165,0.0017942266529785867,0.38629689136681444,0.00832478180366671,0.011974249820431482,0.08201750588794943,0.021469678082547728,0.03333064829207871,0.0010838389469106703,-0.0024139357824350003,-0.0002152696967825385,-0.0007538459964306965,0.0004410980766346662,-6.33140382285291e-05,0.023621755431482826,0.04886829018961929,0.009053386788020012,0.00012916140534283138,-0.00020680530093365458,0.003721782022287107,0.002079653774632573,0.003826837674076683
2,4,2046,4088,966,0.31746985004326345,0.008024646734366587,0.019071307189285375,0.10655209920210211,0.007530424740779323,0.008596945483591089,-0.007465686209731171,-0.0039477422457749435,0.0018767829673439263,-0.005091006901582573,0.3779585254133699,0.007950514594756325,0.007561002884212392,0.0868069978158004,0.0014836526870020017,0.0360775585124272,0.00037085386552290767,-0.0009131531474773358,0.0,0.0001639435393745059,0.001546536430471579,-1.6585931005680397e-05,0.017219380798597823,0.04069621302241585,0.0040361776929259685,0.008241888519318818,-0.0025378540881129175,-0.0006768207688757355,0.0011243172144004942,-0.004461812373827351
2,5,2047,4088,966,0.3168610600389039,0.020472763653095756,0.014242973159289412,0.10596322299684942,-0.0027160951862529093,-0.0016040656979896262,-0.002462374376849813,0.002797413038768437,-0.0009234500939063972,-0.0022700229602555357,0.37381094158051825,0.010188381262174685,0.0018957082113964352,0.07529089666197979,0.001918577704244473,0.03392991956179748,-3.5649798360831705e-05,-0.0007627383614685956,-2.003748612563472e-05,-0.0007533257855875664,0.0005763504158553201,0.0,0.009733391718162033,0.048091597792804544,0.009028872305214337,0.0019425125828153756,-0.0010188932242016558,-0.00270579548278001,0.0001836722257357093,-0.003084027948190743
2,6,2048,4088,966,0.3103870563907896,0.015555027344853123,0.015730855213756268,0.09134017226770699,-0.0013812243512422162,-0.005288443114606256,0.0007858627910904637,-0.0012993954075483816,-0.0005630103751038285,-0.001824252860711001,0.3721759925869023,0.00834382236532879,0.005943160108029399,0.07141754151506191,-0.009232466762555458,0.028508894456505528,0.0002634694917203029,-0.0007615791339921129,0.0,-0.00102066203447439,-0.00022272976392450627,-9.252222389074526e-05,0.011220060993225778,0.04787251435548347,0.008795003642907483,-0.0014121598722132088,-3.3710983112889e-06,-0.000807492597146997,0.0004562932422303101,-0.002097547381156112
2,7,2049,4088,966,0.31276717708401497,0.020356091695511162,0.01791538960995089,0.09967726198983422,-0.00036963682092435726,0.002098009392358169,-0.0026947696388275435,-0.00452642884423225,0.0006192493054905657,-0.0009507323376644506,0.37214133326011206,0.0019592686544635694,0.006177204039461787,0.0785439423783125,0.00024193506895627825,0.030851068399420874,-0.00025154436413128424,-0.002720006757689614,5.511547812875328e-06,-0.00027743087470364356,0.0009835551403236998,-6.904736217505647e-07,0.014369186031459601,0.03545774408707407,0.0027248540217565953,0.0006960374133978209,-0.0006394800323018424,-0.003138950960386211,-0.0014045743240432395,-0.002336409032023301
2,8,2050,4088,966,0.3195180521339083,0.01857040388178633,0.022633094319338753,0.09571084141989192,0.007092469502142739,0.003199856519538724,0.0004934830434577709,0.0054323173408630295,0.000538849499743177,-0.004932764548617125,0.37818344617639155,0.006822586893672012,0.00842781531919955,0.07686491894559966,0.005122934898719705,0.03768750074052923,0.0001128715194882779,-0.0008198289502199529,-8.219034614781462e-05,-0.000988610062600742,0.0003385806149365345,1.0760776830848195e-05,0.009862715331658334,0.04420017732077906,0.0031270420721321857,-0.0009551380752308436,-0.0012137320481318491,0.002135414704945099,0.0018456755229440181,-0.0027307936179811142
2,9,2051,4088,966,0.3261518479025714,0.013970223786804958,0.01954381523081612,0.10565979929623733,0.006956832917578676,0.012348032766910771,-0.004627837592139916,-0.0029618998785664874,-6.891257570766362e-05,-0.0006309011696615074,0.3842997796324792,0.013016719097706225,0.006132448689898212,0.0858228205783733,0.019239720198181997,0.0337814292101163,-0.0011856178961493602,-0.0012650913703013023,0.0,-0.0006937696108435864,0.00014699374037029921,2.9188218738041006e-06,0.015718954260529182,0.04555431113587096,0.004393638302912517,0.011077584572991567,0.0016059635854600463,0.0008214866851720737,-9.762067944364405e-05,0.0016452252230059305
3,0,3042,3875,1179,0.4609834485362686,0.08196954034007134,0.06400532831247832,0.2186777662659906,0.08092884717121993,0.0015359057816990707,0.0010935774560005163,0.0008713439995050532,0.002998669868215642,0.0033773111414725334,0.48159232950360714,0.016135801555914275,0.001580760757503802,0.1322937840136218,0.015414293279284026,0.06916509440467318,0.00035575544707887595,0.0016048931511106646,1.0861342576440336e-07,0.0006221550887224647,0.0004026709585973398,2.86364650661175e-05,0.0030989090194678383,0.09936569438712792,0.030506524987571948,0.0001984270643451358,0.00041578140606739477,-0.002364018516479194,-0.005392198695172395,0.00034808736088162153
3,1,3043,3875,1179,0.4344544543427409,0.04249147926881143,0.053986754592043676,0.19402805068287826,0.07808433342065182,0.0010854952401653628,-0.0029142345297708816,0.0033014875933304044,-0.011896578839645145,-0.009599370373139854,0.47244224686019026,0.015600197671957083,0.006134171920637682,0.13856015413019246,0.01830129573686669,0.05587090969260957,-1.8138680277657303e-05,0.004172332970174752,-5.958020986518431e-07,0.0007080539845032152,0.0013318482744694494,-1.2268637876111654e-05,0.01792724486721675,0.09695978281493015,0.04033646165384578,0.0006763588693923406,-0.0018268729178114117,0.0018571139072209087,-0.003269259082279158,-0.007949015142980359
3,2,3044,3875,1179,0.4667925097493343,0.06776171646259806,0.06289333103959342,0.21345119888263464,0.07029472997001582,0.0007374538260514652,0.00456339903118298,0.004408753436367541,0.0030896228287942027,0.0006617133821766985,0.48148726584811075,0.008081421253393029,-0.002888506603853658,0.11926999755799876,0.019597368858539105,0.06246589302322623,0.000386273840193746,0.003189110213121188,3.151299003648078e-05,-0.00010445179661309756,0.0004907622277537215,1.88190732512028e-05,0.008001452337402121,0.08437481231495463,0.031147709603590736,-0.006142997939104116,0.0010933507645779273,-0.00015565230719243316,-0.0019209246815040993,-0.0014558944439579502
3,3,3045,3875,1179,0.4520473988052099,0.07778295301955643,0.06486274625833277,0.19668044153839695,0.08938019349370584,0.002298899168203572,-0.0032742791678261386,0.0020038476187877073,0.010033188999482029,0.0005217946697194109,0.4850929490131394,0.020723170085823455,-0.00010412283201229888,0.13337706676900002,0.016423732402491998,0.057257235196078726,0.001215075849996272,0.0021911781678023877,1.4487170789612147e-05,0.0006667583197638328,0.001437704135291773,0.0,0.009215764949234439,0.10114852054799403,0.027512095033297997,0.002233546680588694,-0.0018339044008504502,-0.0003955291204652267,0.0006135202826823838,5.025112882529048e-05
