split_index,n_train,n_test,train_ess_pct,test_ess_pct,hypergraph_pr_auc,hypergraph_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff
1,2726,668,7.8870139398385914,8.532934131736528,0.45691859971036336,0.34234234234234234,0.3866141085585213,0.2972972972972973,0.07030449115184206,0.04504504504504503
2,2686,708,8.302308265078183,6.9209039548022595,0.480711433052002,0.39490445859872614,0.2042342420608432,0.27074235807860264,0.27647719099115875,0.1241621005201235
3,2718,676,7.72626931567329,9.171597633136095,0.571845019473545,0.41836734693877553,0.3337197318150991,0.3357664233576642,0.23812528765844593,0.08260092358111132
4,2722,672,7.861866274797942,8.630952380952381,0.38536892612896173,0.2872340425531915,0.3008023237213536,0.26666666666666666,0.0845666024076081,0.020567375886524852
5,2736,658,7.931286549707603,8.358662613981762,0.49386932809637357,0.34196891191709844,0.40650767225820045,0.2977346278317152,0.08736165583817312,0.04423428408538321
6,2688,706,7.886904761904762,8.498583569405099,0.6008556740679483,0.4474885844748858,0.2904276097051343,0.30303030303030304,0.31042806436281395,0.14445828144458278
7,2720,674,8.38235294117647,6.528189910979229,0.4063975895181026,0.3053435114503817,0.1962854276419729,0.29464285714285715,0.21011216187612972,0.010700654307524538
8,2660,734,8.157894736842106,7.493188010899182,0.589059858640793,0.39473684210526316,0.3037013210800459,0.2789115646258503,0.28535853756074714,0.11582527747941285
9,2680,714,8.171641791044776,7.42296918767507,0.48264099443034353,0.2982456140350877,0.42398593102314935,0.2736842105263158,0.058655063407194175,0.024561403508771895
10,2679,715,7.950727883538635,8.251748251748252,0.43628595955504473,0.41711229946524064,0.30302716478346536,0.3154121863799283,0.13325879477157937,0.10170011308531235
11,2729,665,8.098204470502015,7.669172932330827,0.42872404479355936,0.3728813559322034,0.23098175398752324,0.2781954887218045,0.19774229080603611,0.0946858672103989
12,2768,626,8.164739884393063,7.348242811501597,0.3962111924685385,0.2658959537572254,0.29235336287692815,0.24299065420560748,0.10385782959161033,0.022905299551617936
13,2769,625,8.16179126038281,7.359999999999999,0.40535656351533167,0.359375,0.21065056137670296,0.2523364485981308,0.1947060021386287,0.10703855140186919
14,2690,704,8.141263940520446,7.528409090909091,0.48100808514384835,0.3076923076923077,0.26537111980756856,0.22310756972111553,0.2156369653362798,0.08458473797119218
15,2717,677,8.023555391976444,7.976366322008863,0.6231768925707041,0.4968944099378882,0.4383196308121223,0.34418604651162793,0.1848572617585818,0.15270836342626026
