split_index,n_train,n_test,train_ess_pct,test_ess_pct,hypergraph_pr_auc,hypergraph_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff
1,2726,668,7.8870139398385914,8.532934131736528,0.47869960285702484,0.3515625,0.3721278386733631,0.30927835051546393,0.10657176418366177,0.04228414948453607
2,2686,708,8.302308265078183,6.9209039548022595,0.30099646533199237,0.30275229357798167,0.32592319681412785,0.2965779467680608,-0.024926731482135478,0.00617434680992085
3,2718,676,7.72626931567329,9.171597633136095,0.4167487107080297,0.3287671232876712,0.31257235157946933,0.3050847457627119,0.10417635912856038,0.02368237752495933
4,2722,672,7.861866274797942,8.630952380952381,0.35081612069769763,0.32575757575757575,0.29961975456435297,0.2653061224489796,0.05119636613334466,0.06045145330859614
5,2736,658,7.931286549707603,8.358662613981762,0.3827353843978531,0.3211009174311927,0.4162403756815668,0.30714285714285716,-0.0335049912837137,0.013958060288335516
6,2688,706,7.886904761904762,8.498583569405099,0.46479343857167305,0.3880597014925373,0.29189968832524216,0.3409090909090909,0.1728937502464309,0.04715061058344644
7,2720,674,8.38235294117647,6.528189910979229,0.3565378579803997,0.30275229357798167,0.2455324518376971,0.26548672566371684,0.11100540614270263,0.03726556791426483
8,2660,734,8.157894736842106,7.493188010899182,0.3860651440785397,0.32167832167832167,0.26472481484636284,0.29152542372881357,0.12134032923217686,0.030152897949508095
9,2680,714,8.171641791044776,7.42296918767507,0.4526082259082069,0.2787456445993031,0.3204431601440234,0.23529411764705882,0.13216506576418346,0.0434515269522443
10,2679,715,7.950727883538635,8.251748251748252,0.2917096262443746,0.3391304347826087,0.3124688093848943,0.34210526315789475,-0.02075918314051972,-0.002974828375286065
11,2729,665,8.098204470502015,7.669172932330827,0.3465420358214583,0.27692307692307694,0.24051204807633975,0.26537216828478966,0.10602998774511857,0.011550908638287283
12,2768,626,8.164739884393063,7.348242811501597,0.32213500715990795,0.21818181818181817,0.2428650052357519,0.21551724137931033,0.07927000192415604,0.00266457680250784
13,2769,625,8.16179126038281,7.359999999999999,0.38986864554218087,0.3018867924528302,0.13908952736639724,0.23104693140794225,0.25077911817578363,0.07083986104488793
14,2690,704,8.141263940520446,7.528409090909091,0.3724172244166882,0.2619047619047619,0.27763882885209973,0.2608695652173913,0.09477839556458845,0.0010351966873706209
15,2717,677,8.023555391976444,7.976366322008863,0.5266539227549502,0.39819004524886875,0.3083297336083049,0.3004694835680751,0.21832418914664525,0.09772056168079363
