model,family,tier,split_index,pr_auc,n_train,n_test,n_features,seed,best_params
RBF-SVM,Kernel,hb_graph,13,0.16155161498566678,2636,752,14,42,"{'clf__C': 1, 'clf__gamma': 0.1}"
RBF-SVM,Kernel,pairwise,14,0.26793007599242047,2706,682,4,42,"{'clf__C': 1000, 'clf__gamma': 0.1}"
RBF-SVM,Kernel,hypergraph,14,0.36938183259697904,2706,682,8,42,"{'clf__C': 100, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,hb_graph,14,0.3352259333128125,2706,682,14,42,"{'clf__C': 10, 'clf__gamma': 0.001}"
RBF-SVM,Kernel,pairwise,15,0.26167845378644805,2684,704,4,42,"{'clf__C': 1000, 'clf__gamma': 0.1}"
RBF-SVM,Kernel,hypergraph,15,0.35558962156188395,2684,704,8,42,"{'clf__C': 10, 'clf__gamma': 0.001}"
RBF-SVM,Kernel,hb_graph,15,0.3846292641219986,2684,704,14,42,"{'clf__C': 0.1, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,pairwise,16,0.16628679339302505,2673,715,4,42,"{'clf__C': 10, 'clf__gamma': 1}"
RBF-SVM,Kernel,hypergraph,16,0.17736888957490904,2673,715,8,42,"{'clf__C': 10, 'clf__gamma': 0.1}"
RBF-SVM,Kernel,hb_graph,16,0.1702891238342587,2673,715,14,42,"{'clf__C': 0.1, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,pairwise,17,0.14242156145579765,2667,721,4,42,"{'clf__C': 1, 'clf__gamma': 1}"
RBF-SVM,Kernel,hypergraph,17,0.24016984754067322,2667,721,8,42,"{'clf__C': 1, 'clf__gamma': 0.1}"
RBF-SVM,Kernel,hb_graph,17,0.13853757611181133,2667,721,14,42,"{'clf__C': 0.1, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,pairwise,18,0.14399492929710878,2728,660,4,42,"{'clf__C': 0.1, 'clf__gamma': 1}"
RBF-SVM,Kernel,hypergraph,18,0.18261065517615807,2728,660,8,42,"{'clf__C': 0.1, 'clf__gamma': 0.1}"
RBF-SVM,Kernel,hb_graph,18,0.13664669518579742,2728,660,14,42,"{'clf__C': 0.1, 'clf__gamma': 0.01}"
RBF-SVM,Kernel,pairwise,19,0.2647777089968497,2791,597,4,42,"{'clf__C': 10, 'clf__gamma': 1}"
RBF-SVM,Kernel,hypergraph,19,0.27007752015513325,2791,597,8,42,"{'clf__C': 1, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,hb_graph,19,0.23398153220136575,2791,597,14,42,"{'clf__C': 0.1, 'clf__gamma': 0.01}"
RBF-SVM,Kernel,pairwise,20,0.17088978082927458,2672,716,4,42,"{'clf__C': 1, 'clf__gamma': 1}"
RBF-SVM,Kernel,hypergraph,20,0.2931064080184021,2672,716,8,42,"{'clf__C': 100, 'clf__gamma': 0.01}"
RBF-SVM,Kernel,hb_graph,20,0.2967988461567313,2672,716,14,42,"{'clf__C': 1, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,pairwise,21,0.19348284263861357,2738,650,4,42,"{'clf__C': 1, 'clf__gamma': 1}"
RBF-SVM,Kernel,hypergraph,21,0.32019633176902756,2738,650,8,42,"{'clf__C': 1000, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,hb_graph,21,0.3018754348471066,2738,650,14,42,"{'clf__C': 0.1, 'clf__gamma': 0.01}"
RBF-SVM,Kernel,pairwise,22,0.15420606296923328,2683,705,4,42,"{'clf__C': 1, 'clf__gamma': 1}"
RBF-SVM,Kernel,hypergraph,22,0.1950613975287628,2683,705,8,42,"{'clf__C': 100, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,hb_graph,22,0.256537141355495,2683,705,14,42,"{'clf__C': 0.1, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,pairwise,23,0.16897485109173183,2689,699,4,42,"{'clf__C': 1, 'clf__gamma': 1}"
RBF-SVM,Kernel,hypergraph,23,0.23500738039967622,2689,699,8,42,"{'clf__C': 1, 'clf__gamma': 0.1}"
RBF-SVM,Kernel,hb_graph,23,0.19793770761276067,2689,699,14,42,"{'clf__C': 1, 'clf__gamma': 0.01}"
RBF-SVM,Kernel,pairwise,24,0.14924728331336135,2742,646,4,42,"{'clf__C': 1, 'clf__gamma': 1}"
RBF-SVM,Kernel,hypergraph,24,0.20038554678689227,2742,646,8,42,"{'clf__C': 100, 'clf__gamma': 0.01}"
RBF-SVM,Kernel,hb_graph,24,0.2909702811067711,2742,646,14,42,"{'clf__C': 0.1, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,pairwise,25,0.42817224546466803,2736,652,4,42,"{'clf__C': 1, 'clf__gamma': 1}"
RBF-SVM,Kernel,hypergraph,25,0.24850530808862747,2736,652,8,42,"{'clf__C': 10, 'clf__gamma': 0.001}"
RBF-SVM,Kernel,hb_graph,25,0.3007207967688254,2736,652,14,42,"{'clf__C': 10, 'clf__gamma': 0.001}"
RBF-SVM,Kernel,pairwise,26,0.40169438321753514,2743,645,4,42,"{'clf__C': 100, 'clf__gamma': 0.1}"
RBF-SVM,Kernel,hypergraph,26,0.5164634814711315,2743,645,8,42,"{'clf__C': 1000, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,hb_graph,26,0.32601098632848646,2743,645,14,42,"{'clf__C': 0.1, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,pairwise,27,0.20293443531136104,2701,687,4,42,"{'clf__C': 0.1, 'clf__gamma': 1}"
RBF-SVM,Kernel,hypergraph,27,0.35901783122827624,2701,687,8,42,"{'clf__C': 100, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,hb_graph,27,0.36237843110249635,2701,687,14,42,"{'clf__C': 0.1, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,pairwise,28,0.15867054879962583,2751,637,4,42,"{'clf__C': 0.1, 'clf__gamma': 1}"
RBF-SVM,Kernel,hypergraph,28,0.16670020490537998,2751,637,8,42,"{'clf__C': 0.1, 'clf__gamma': 0.1}"
RBF-SVM,Kernel,hb_graph,28,0.2673087927673225,2751,637,14,42,"{'clf__C': 0.1, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,pairwise,29,0.1752463949064108,2656,732,4,42,"{'clf__C': 1, 'clf__gamma': 1}"
RBF-SVM,Kernel,hypergraph,29,0.18307069566733197,2656,732,8,42,"{'clf__C': 1, 'clf__gamma': 0.1}"
RBF-SVM,Kernel,hb_graph,29,0.21439322163439975,2656,732,14,42,"{'clf__C': 10, 'clf__gamma': 0.01}"
RBF-SVM,Kernel,pairwise,30,0.19509634353009375,2698,690,4,42,"{'clf__C': 1000, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,hypergraph,30,0.19745898789833982,2698,690,8,42,"{'clf__C': 1000, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,hb_graph,30,0.1971928666476389,2698,690,14,42,"{'clf__C': 1000, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,pairwise,31,0.21749905654362672,2756,632,4,42,"{'clf__C': 0.1, 'clf__gamma': 1}"
RBF-SVM,Kernel,hypergraph,31,0.19905397551653004,2756,632,8,42,"{'clf__C': 0.1, 'clf__gamma': 0.1}"
RBF-SVM,Kernel,hb_graph,31,0.17013876441408213,2756,632,14,42,"{'clf__C': 1, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,pairwise,32,0.17321905935406984,2696,692,4,42,"{'clf__C': 10, 'clf__gamma': 1}"
RBF-SVM,Kernel,hypergraph,32,0.32631171969878836,2696,692,8,42,"{'clf__C': 10, 'clf__gamma': 0.001}"
RBF-SVM,Kernel,hb_graph,32,0.2619928786108642,2696,692,14,42,"{'clf__C': 0.1, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,pairwise,33,0.15437775993604333,2771,617,4,42,"{'clf__C': 10, 'clf__gamma': 1}"
RBF-SVM,Kernel,hypergraph,33,0.21869848312239154,2771,617,8,42,"{'clf__C': 10, 'clf__gamma': 0.1}"
RBF-SVM,Kernel,hb_graph,33,0.29308751008383305,2771,617,14,42,"{'clf__C': 10, 'clf__gamma': 0.001}"
RBF-SVM,Kernel,pairwise,34,0.27263143072870316,2726,662,4,42,"{'clf__C': 1000, 'clf__gamma': 0.1}"
RBF-SVM,Kernel,hypergraph,34,0.3906399276627653,2726,662,8,42,"{'clf__C': 10, 'clf__gamma': 0.001}"
RBF-SVM,Kernel,hb_graph,34,0.33758101186920947,2726,662,14,42,"{'clf__C': 0.1, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,pairwise,35,0.20179149565842608,2747,641,4,42,"{'clf__C': 1000, 'clf__gamma': 0.1}"
RBF-SVM,Kernel,hypergraph,35,0.2486299966027094,2747,641,8,42,"{'clf__C': 1000, 'clf__gamma': 0.01}"
RBF-SVM,Kernel,hb_graph,35,0.25824969602933673,2747,641,14,42,"{'clf__C': 0.1, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,pairwise,36,0.21468544346349333,2735,653,4,42,"{'clf__C': 100, 'clf__gamma': 0.1}"
RBF-SVM,Kernel,hypergraph,36,0.3211827894720054,2735,653,8,42,"{'clf__C': 100, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,hb_graph,36,0.2992519866455367,2735,653,14,42,"{'clf__C': 0.1, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,pairwise,37,0.13817653645609262,2763,625,4,42,"{'clf__C': 1000, 'clf__gamma': 0.1}"
RBF-SVM,Kernel,hypergraph,37,0.21690902737508214,2763,625,8,42,"{'clf__C': 1000, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,hb_graph,37,0.2824768468737611,2763,625,14,42,"{'clf__C': 0.1, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,pairwise,38,0.4262446582300679,2713,675,4,42,"{'clf__C': 1, 'clf__gamma': 1}"
RBF-SVM,Kernel,hypergraph,38,0.2895431286959603,2713,675,8,42,"{'clf__C': 100, 'clf__gamma': 0.001}"
RBF-SVM,Kernel,hb_graph,38,0.23645844315767434,2713,675,14,42,"{'clf__C': 1, 'clf__gamma': 0.001}"
RBF-SVM,Kernel,pairwise,39,0.18097305740282602,2807,581,4,42,"{'clf__C': 1000, 'clf__gamma': 0.1}"
RBF-SVM,Kernel,hypergraph,39,0.22672883031939428,2807,581,8,42,"{'clf__C': 100, 'clf__gamma': 0.01}"
RBF-SVM,Kernel,hb_graph,39,0.28828481726191857,2807,581,14,42,"{'clf__C': 0.1, 'clf__gamma': 0.01}"
RBF-SVM,Kernel,pairwise,40,0.15932939706888044,2756,632,4,42,"{'clf__C': 1000, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,hypergraph,40,0.3222220756569772,2756,632,8,42,"{'clf__C': 10, 'clf__gamma': 0.1}"
RBF-SVM,Kernel,hb_graph,40,0.3584910477166878,2756,632,14,42,"{'clf__C': 0.1, 'clf__gamma': 0.01}"
RBF-SVM,Kernel,pairwise,41,0.19755705857418301,2733,655,4,42,"{'clf__C': 1000, 'clf__gamma': 0.1}"
RBF-SVM,Kernel,hypergraph,41,0.38838625743754696,2733,655,8,42,"{'clf__C': 100, 'clf__gamma': 0.01}"
RBF-SVM,Kernel,hb_graph,41,0.24438733400289622,2733,655,14,42,"{'clf__C': 1, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,pairwise,42,0.23679430076951286,2737,651,4,42,"{'clf__C': 1000, 'clf__gamma': 0.1}"
RBF-SVM,Kernel,hypergraph,42,0.259828051930943,2737,651,8,42,"{'clf__C': 100, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,hb_graph,42,0.2971355505100749,2737,651,14,42,"{'clf__C': 1, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,pairwise,43,0.16768847358847686,2665,723,4,42,"{'clf__C': 1, 'clf__gamma': 1}"
RBF-SVM,Kernel,hypergraph,43,0.27451284792877295,2665,723,8,42,"{'clf__C': 1, 'clf__gamma': 0.1}"
RBF-SVM,Kernel,hb_graph,43,0.2470467799649958,2665,723,14,42,"{'clf__C': 10, 'clf__gamma': 0.01}"
RBF-SVM,Kernel,pairwise,44,0.2442675130945921,2773,615,4,42,"{'clf__C': 1, 'clf__gamma': 1}"
RBF-SVM,Kernel,hypergraph,44,0.23538103896402218,2773,615,8,42,"{'clf__C': 0.1, 'clf__gamma': 0.1}"
RBF-SVM,Kernel,hb_graph,44,0.3308329952431048,2773,615,14,42,"{'clf__C': 0.1, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,pairwise,45,0.1992656365592319,2729,659,4,42,"{'clf__C': 10, 'clf__gamma': 1}"
RBF-SVM,Kernel,hypergraph,45,0.22282848378126896,2729,659,8,42,"{'clf__C': 1000, 'clf__gamma': 0.01}"
RBF-SVM,Kernel,hb_graph,45,0.3813310180524643,2729,659,14,42,"{'clf__C': 0.1, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,pairwise,46,0.16479600135860245,2738,650,4,42,"{'clf__C': 1000, 'clf__gamma': 0.1}"
RBF-SVM,Kernel,hypergraph,46,0.2760347285391811,2738,650,8,42,"{'clf__C': 100, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,hb_graph,46,0.33069807058193307,2738,650,14,42,"{'clf__C': 0.1, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,pairwise,47,0.1550628971227512,2598,790,4,42,"{'clf__C': 1, 'clf__gamma': 1}"
RBF-SVM,Kernel,hypergraph,47,0.20264391942236445,2598,790,8,42,"{'clf__C': 10, 'clf__gamma': 0.1}"
RBF-SVM,Kernel,hb_graph,47,0.2356487032608023,2598,790,14,42,"{'clf__C': 10, 'clf__gamma': 0.01}"
RBF-SVM,Kernel,pairwise,48,0.2613311475398938,2775,613,4,42,"{'clf__C': 1000, 'clf__gamma': 0.1}"
RBF-SVM,Kernel,hypergraph,48,0.24750564044824305,2775,613,8,42,"{'clf__C': 10, 'clf__gamma': 0.001}"
RBF-SVM,Kernel,hb_graph,48,0.29598863278530985,2775,613,14,42,"{'clf__C': 0.1, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,pairwise,49,0.32617282870967307,2759,629,4,42,"{'clf__C': 1000, 'clf__gamma': 0.1}"
RBF-SVM,Kernel,hypergraph,49,0.2368447704301614,2759,629,8,42,"{'clf__C': 1000, 'clf__gamma': 0.01}"
RBF-SVM,Kernel,hb_graph,49,0.2537418103321886,2759,629,14,42,"{'clf__C': 0.1, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,pairwise,50,0.13152819857987963,2802,586,4,42,"{'clf__C': 1, 'clf__gamma': 1}"
RBF-SVM,Kernel,hypergraph,50,0.24012594022209793,2802,586,8,42,"{'clf__C': 100, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,hb_graph,50,0.20087972306284785,2802,586,14,42,"{'clf__C': 0.1, 'clf__gamma': 'scale'}"
TabPFN,Amortised,pairwise,1,0.33135637472396434,2701,687,4,42,{}
TabPFN,Amortised,hypergraph,1,0.34715513734464837,2701,687,8,42,{}
TabPFN,Amortised,hb_graph,1,0.32611268430080237,2701,687,14,42,{}
TabPFN,Amortised,pairwise,2,0.30726409771205293,2673,715,4,42,{}
TabPFN,Amortised,hypergraph,2,0.35222834596485125,2673,715,8,42,{}
TabPFN,Amortised,hb_graph,2,0.37091196921235675,2673,715,14,42,{}
TabPFN,Amortised,pairwise,3,0.262691393983093,2665,723,4,42,{}
TabPFN,Amortised,hypergraph,3,0.3386452019341568,2665,723,8,42,{}
TabPFN,Amortised,hb_graph,3,0.36617719526895454,2665,723,14,42,{}
TabPFN,Amortised,pairwise,4,0.3147339729523083,2749,639,4,42,{}
TabPFN,Amortised,hypergraph,4,0.3439311587744544,2749,639,8,42,{}
TabPFN,Amortised,hb_graph,4,0.36991170183069516,2749,639,14,42,{}
TabPFN,Amortised,pairwise,5,0.1601561045948532,2757,631,4,42,{}
TabPFN,Amortised,hypergraph,5,0.37191374245411735,2757,631,8,42,{}
TabPFN,Amortised,hb_graph,5,0.5498140313777199,2757,631,14,42,{}
TabPFN,Amortised,pairwise,6,0.5151621634353072,2682,706,4,42,{}
TabPFN,Amortised,hypergraph,6,0.5488817470039156,2682,706,8,42,{}
TabPFN,Amortised,hb_graph,6,0.5452574425042859,2682,706,14,42,{}
TabPFN,Amortised,pairwise,7,0.4285965014401249,2760,628,4,42,{}
TabPFN,Amortised,hypergraph,7,0.5617114861004554,2760,628,8,42,{}
TabPFN,Amortised,hb_graph,7,0.5495540847135355,2760,628,14,42,{}
TabPFN,Amortised,pairwise,8,0.18900404812226662,2764,624,4,42,{}
TabPFN,Amortised,hypergraph,8,0.29996109140980176,2764,624,8,42,{}
TabPFN,Amortised,hb_graph,8,0.3676640945591738,2764,624,14,42,{}
TabPFN,Amortised,pairwise,9,0.14975004986656495,2748,640,4,42,{}
TabPFN,Amortised,hypergraph,9,0.23253829220430414,2748,640,8,42,{}
TabPFN,Amortised,hb_graph,9,0.2923610026261682,2748,640,14,42,{}
TabPFN,Amortised,pairwise,10,0.26540158917253864,2696,692,4,42,{}
TabPFN,Amortised,hypergraph,10,0.4716212130028247,2696,692,8,42,{}
TabPFN,Amortised,hb_graph,10,0.5107834817726807,2696,692,14,42,{}
TabPFN,Amortised,pairwise,11,0.18448134332462274,2801,587,4,42,{}
TabPFN,Amortised,hypergraph,11,0.42770125220115285,2801,587,8,42,{}
TabPFN,Amortised,hb_graph,11,0.4227399263838827,2801,587,14,42,{}
TabPFN,Amortised,pairwise,12,0.29577613879779807,2740,648,4,42,{}
TabPFN,Amortised,hypergraph,12,0.3680168256254938,2740,648,8,42,{}
TabPFN,Amortised,hb_graph,12,0.3652878844293712,2740,648,14,42,{}
TabPFN,Amortised,pairwise,13,0.24813317162973794,2636,752,4,42,{}
TabPFN,Amortised,hypergraph,13,0.30712325316407996,2636,752,8,42,{}
TabPFN,Amortised,hb_graph,13,0.3479078580515486,2636,752,14,42,{}
TabPFN,Amortised,pairwise,14,0.47575806414358063,2706,682,4,42,{}
TabPFN,Amortised,hypergraph,14,0.5950780241730667,2706,682,8,42,{}
TabPFN,Amortised,hb_graph,14,0.4826299843557755,2706,682,14,42,{}
TabPFN,Amortised,pairwise,15,0.2976385591202218,2684,704,4,42,{}
TabPFN,Amortised,hypergraph,15,0.47573780906735924,2684,704,8,42,{}
TabPFN,Amortised,hb_graph,15,0.5714707443841176,2684,704,14,42,{}
TabPFN,Amortised,pairwise,16,0.2843730862916842,2673,715,4,42,{}
TabPFN,Amortised,hypergraph,16,0.3580027188669158,2673,715,8,42,{}
TabPFN,Amortised,hb_graph,16,0.4015391716181288,2673,715,14,42,{}
TabPFN,Amortised,pairwise,17,0.22216897536811087,2667,721,4,42,{}
TabPFN,Amortised,hypergraph,17,0.3082534787184672,2667,721,8,42,{}
TabPFN,Amortised,hb_graph,17,0.36287728440178885,2667,721,14,42,{}
TabPFN,Amortised,pairwise,18,0.290806339783128,2728,660,4,42,{}
TabPFN,Amortised,hypergraph,18,0.37219739623535514,2728,660,8,42,{}
TabPFN,Amortised,hb_graph,18,0.3833642165507988,2728,660,14,42,{}
TabPFN,Amortised,pairwise,19,0.24822701614650444,2791,597,4,42,{}
TabPFN,Amortised,hypergraph,19,0.3871114729483531,2791,597,8,42,{}
TabPFN,Amortised,hb_graph,19,0.48731112406865573,2791,597,14,42,{}
TabPFN,Amortised,pairwise,20,0.21534470221167704,2672,716,4,42,{}
TabPFN,Amortised,hypergraph,20,0.33079534723428894,2672,716,8,42,{}
TabPFN,Amortised,hb_graph,20,0.35732234655558875,2672,716,14,42,{}
TabPFN,Amortised,pairwise,21,0.41880165535177666,2738,650,4,42,{}
TabPFN,Amortised,hypergraph,21,0.4843389310390239,2738,650,8,42,{}
TabPFN,Amortised,hb_graph,21,0.5317318935424606,2738,650,14,42,{}
TabPFN,Amortised,pairwise,22,0.18652566344730673,2683,705,4,42,{}
TabPFN,Amortised,hypergraph,22,0.2769742484878424,2683,705,8,42,{}
TabPFN,Amortised,hb_graph,22,0.2880436896727824,2683,705,14,42,{}
TabPFN,Amortised,pairwise,23,0.2503652190741123,2689,699,4,42,{}
TabPFN,Amortised,hypergraph,23,0.27312721371755944,2689,699,8,42,{}
TabPFN,Amortised,hb_graph,23,0.3194023050042735,2689,699,14,42,{}
TabPFN,Amortised,pairwise,24,0.3019567243537674,2742,646,4,42,{}
TabPFN,Amortised,hypergraph,24,0.33329008097822194,2742,646,8,42,{}
TabPFN,Amortised,hb_graph,24,0.3493113346206254,2742,646,14,42,{}
TabPFN,Amortised,pairwise,25,0.2766250704719604,2736,652,4,42,{}
TabPFN,Amortised,hypergraph,25,0.5225427224334952,2736,652,8,42,{}
TabPFN,Amortised,hb_graph,25,0.5947570461320151,2736,652,14,42,{}
TabPFN,Amortised,pairwise,26,0.38878188177511974,2743,645,4,42,{}
TabPFN,Amortised,hypergraph,26,0.6524531553154757,2743,645,8,42,{}
TabPFN,Amortised,hb_graph,26,0.6879969386101251,2743,645,14,42,{}
TabPFN,Amortised,pairwise,27,0.38676680847169254,2701,687,4,42,{}
TabPFN,Amortised,hypergraph,27,0.5215776248550015,2701,687,8,42,{}
TabPFN,Amortised,hb_graph,27,0.5262257379918044,2701,687,14,42,{}
TabPFN,Amortised,pairwise,28,0.4866859022533314,2751,637,4,42,{}
TabPFN,Amortised,hypergraph,28,0.5569479072903419,2751,637,8,42,{}
TabPFN,Amortised,hb_graph,28,0.530845347725998,2751,637,14,42,{}
TabPFN,Amortised,pairwise,29,0.21186965200319538,2656,732,4,42,{}
TabPFN,Amortised,hypergraph,29,0.2416189503237968,2656,732,8,42,{}
TabPFN,Amortised,hb_graph,29,0.2691688840399823,2656,732,14,42,{}
TabPFN,Amortised,pairwise,30,0.2425491953930745,2698,690,4,42,{}
TabPFN,Amortised,hypergraph,30,0.3417860321989179,2698,690,8,42,{}
TabPFN,Amortised,hb_graph,30,0.4115294080573004,2698,690,14,42,{}
TabPFN,Amortised,pairwise,31,0.2594815233581532,2756,632,4,42,{}
TabPFN,Amortised,hypergraph,31,0.20601563493552996,2756,632,8,42,{}
TabPFN,Amortised,hb_graph,31,0.23091044399004776,2756,632,14,42,{}
TabPFN,Amortised,pairwise,32,0.31624868225043357,2696,692,4,42,{}
TabPFN,Amortised,hypergraph,32,0.3513777484752218,2696,692,8,42,{}
TabPFN,Amortised,hb_graph,32,0.3565159903334921,2696,692,14,42,{}
TabPFN,Amortised,pairwise,33,0.34608532747515325,2771,617,4,42,{}
TabPFN,Amortised,hypergraph,33,0.47398375317626507,2771,617,8,42,{}
TabPFN,Amortised,hb_graph,33,0.5196211079130443,2771,617,14,42,{}
TabPFN,Amortised,pairwise,34,0.25370538435894247,2726,662,4,42,{}
