split_index,n_train,n_test,train_dt_pct,test_dt_pct,hypergraph_pr_auc,hypergraph_f1,hyper_nostoich_pr_auc,hyper_nostoich_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff
1,4043,1079,11.921840217660154,12.511584800741426,0.4911997439795921,0.4821917808219178,0.49241166043828816,0.47058823529411764,0.4692219365627197,0.4752475247524752,0.021977807416872386,0.0069442560694426,-0.0012119164586960607,0.011603545527800185
2,4151,971,12.165743194410986,11.53450051493306,0.49329649123138736,0.438871473354232,0.4954565554855839,0.4601226993865031,0.4180347923029452,0.4173441734417344,0.07526169892844214,0.021527299912497577,-0.0021600642541965698,-0.021251226032271087
3,4096,1026,11.62109375,13.742690058479532,0.47934337007867195,0.42272727272727273,0.513808097130403,0.44819277108433736,0.4013808560291317,0.37681159420289856,0.07796251404954024,0.04591567852437417,-0.03446472705173104,-0.02546549835706463
4,4131,991,11.280561607358992,15.237134207870836,0.5149512509063539,0.4840182648401826,0.538542478569967,0.496551724137931,0.42260801363753336,0.43253968253968256,0.09234323726882049,0.051478582300500064,-0.0235912276636131,-0.012533459297748406
5,4069,1053,12.06684689112804,11.965811965811966,0.473542443082364,0.417910447761194,0.464965894900625,0.39805825242718446,0.35524550047380626,0.38826185101580135,0.11829694260855772,0.029648596745392664,0.008576548181738974,0.01985219533400956
6,4124,998,11.784675072744907,13.126252505010019,0.4061026798244119,0.375,0.41284604378263917,0.391304347826087,0.3471950212554709,0.35214446952595935,0.05890765856894098,0.022855530474040653,-0.0067433639582272775,-0.016304347826086973
7,4121,1001,12.78815821402572,8.991008991008991,0.4538332910468527,0.3425414364640884,0.4744840731389264,0.3701492537313433,0.39151276853233635,0.3380281690140845,0.06232052251451636,0.0045132674500039105,-0.02065078209207366,-0.027607817267254864
8,3979,1143,11.686353355114349,13.298337707786526,0.41789535342793177,0.43231441048034935,0.4073418266814308,0.416289592760181,0.45063007062645233,0.4076923076923077,-0.03273471719852056,0.024622102788041667,0.010553526746500952,0.01602481772016834
9,4102,1020,13.066796684544125,7.941176470588235,0.44857790238453255,0.37623762376237624,0.4560410636611341,0.3944636678200692,0.3610909048407749,0.35947712418300654,0.08748699754375766,0.016760499579369703,-0.007463161276601571,-0.01822604405769296
10,4073,1049,11.686717407316474,13.44137273593899,0.5191804013891592,0.47959183673469385,0.5027152993018497,0.4918918918918919,0.4363554018305112,0.39285714285714285,0.08282499955864803,0.086734693877551,0.016465102087309558,-0.012300055157198064
11,4091,1031,13.321926179418236,6.9835111542192045,0.439991777856356,0.35526315789473684,0.45144470407433374,0.3612040133779264,0.3516140225032541,0.2742857142857143,0.08837775535310194,0.08097744360902254,-0.011452926217977721,-0.005940855483189567
12,4141,981,11.808741849794735,13.047910295616719,0.5483337387868211,0.47398843930635837,0.5456145164234365,0.47337278106508873,0.4198032827557092,0.4222222222222222,0.1285304560311119,0.051766217084136146,0.0027192223633846213,0.0006156582412696343
13,4094,1028,11.553492916463117,14.007782101167315,0.5790211822386431,0.4672131147540984,0.5798776361821992,0.4749455337690632,0.4655244125827496,0.4474708171206226,0.11349676965589345,0.01974229763347579,-0.0008564539435561569,-0.0077324190149647976
14,4017,1105,11.949215832710978,12.39819004524887,0.5407303498185538,0.4488778054862843,0.5585837647587267,0.4720812182741117,0.4543150733161699,0.4488888888888889,0.08641527650238395,-1.1083402604583625e-05,-0.017853414940172896,-0.023203412787827393
15,4138,984,12.228129531174481,11.28048780487805,0.48098858318985416,0.4074074074074074,0.4471697268066035,0.39603960396039606,0.41700338902538414,0.3506172839506173,0.06398519416447002,0.056790123456790076,0.03381885638325066,0.011367803447011327
