split_index,n_train,n_test,train_ess_pct,test_ess_pct,pairwise_pr_auc,pairwise_f1,hypergraph_pr_auc,hypergraph_f1,hyper_flag_pr_auc,hyper_flag_f1,hb_graph_pr_auc,hb_graph_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff,annot_pr_auc_diff,value_pr_auc_diff
1,4051,1071,11.552703036287335,11.57796451914099,0.3421437489853821,0.35294117647058826,0.4826460119101895,0.3929273084479371,0.46246470156774117,0.37474541751527496,0.45646208446438397,0.38413361169102295,0.11431833547900189,0.03119243522043469,-0.026183927445805555,-0.00879369675691416,-0.020181310342448355,-0.0060026171033571996
2,4204,918,11.346336822074216,12.527233115468409,0.37738112893087117,0.34739454094292804,0.5567227760281712,0.4205128205128205,0.5502946892945928,0.4450704225352113,0.5461116191807821,0.4579710144927536,0.16873049024991094,0.11057647354982558,-0.010611156847389114,0.03745819397993311,-0.00642808673357842,-0.004183070113810694
3,4163,959,11.890463607975018,10.114702815432743,0.2899310857726587,0.30484988452655887,0.45670908188506093,0.3690773067331671,0.46668911072011443,0.39118457300275483,0.4649093198444576,0.39420289855072466,0.1749782340717989,0.08935301402416579,0.008200237959396672,0.02512559181755758,0.0099800288350535,-0.0017797908756568281
4,4095,1027,11.746031746031745,10.808179162609543,0.34922116937820935,0.3277310924369748,0.471262282275627,0.36058700209643607,0.47300644554352983,0.37861915367483295,0.4334388038847474,0.39901477832512317,0.08421763450653807,0.07128368588814837,-0.03782347839087957,0.038427776228687094,0.0017441632679028318,-0.039567641658782404
5,4161,961,11.511655851958663,11.758584807492195,0.26104387906490706,0.3383947939262473,0.4116678120973986,0.3425925925925926,0.3927569592243347,0.3559322033898305,0.38995387049010044,0.3735632183908046,0.12890999142519338,0.03516842446455731,-0.02171394160729817,0.03097062579821197,-0.018910852873063932,-0.002803088734234238
6,4164,958,11.455331412103746,12.004175365344468,0.3359004535921284,0.3735763097949886,0.48242002891273283,0.39790575916230364,0.5193106165378838,0.4294478527607362,0.5085744366165444,0.43209876543209874,0.17267398302441606,0.058522455637110116,0.02615440770381161,0.0341930062697951,0.03689058762515096,-0.01073617992133935
7,4175,947,11.425149700598801,12.143611404435058,0.40203348834517927,0.37188208616780044,0.4701482067779195,0.4,0.46506711561605346,0.44808743169398907,0.4689410834789467,0.4576271186440678,0.06690759513376743,0.08574503247626736,-0.0012071232989728231,0.057627118644067776,-0.005081091161866058,0.003873967862893235
8,4199,923,11.812336270540605,10.400866738894909,0.2887600770085881,0.3155339805825243,0.4570126058344023,0.34532374100719426,0.45602121455427796,0.39285714285714285,0.4842432151160718,0.3988439306358382,0.19548313810748374,0.08330995005331387,0.027230609281669538,0.05352018962864391,-0.0009913912801243208,0.02822200056179386
9,4125,997,11.200000000000001,13.039117352056168,0.3738871997778044,0.3548387096774194,0.5163307171998358,0.42217484008528783,0.5213734685270981,0.44547563805104406,0.5241970989793021,0.44341801385681295,0.15030989920149773,0.08857930417939358,0.007866381779466303,0.021243173771525126,0.005042751327262285,0.002823630452204018
10,4074,1048,11.683848797250858,11.068702290076336,0.32651192196949924,0.3269230769230769,0.4253393856394912,0.3759036144578313,0.4606795138249326,0.37986270022883295,0.45355850887267246,0.3833718244803695,0.12704658690317322,0.05644874755729257,0.028219123233181265,0.007468210022538169,0.03534012818544141,-0.007121004952260146
11,4079,1043,11.473400343221378,11.888782358581016,0.3925485056679238,0.3717171717171717,0.4558078649058446,0.40899795501022496,0.4597502778641867,0.4163265306122449,0.46043019691408565,0.4195519348268839,0.06788169124616183,0.047834763109712186,0.004622332008241081,0.010553979816658954,0.003942412958342134,0.0006799190498989471
12,4033,1089,11.306719563600298,12.48852157943067,0.34844419198575627,0.36666666666666664,0.4518979668196238,0.40329218106995884,0.44701325715712187,0.4149184149184149,0.4528321474805932,0.4044943820224719,0.10438795549483693,0.03782771535580526,0.000934180660969397,0.001202200952513055,-0.004884709662501929,0.005818890323471326
