comparison,splits_file,n_splits,model,mean_diff,std_diff,cohens_dz,wins,losses,ties,p_greater,p_two_sided
hb_graph_vs_pairwise,hpa_protein_splits.csv,50,LightGBM,0.10881000469721112,0.042559710272142205,2.5566434546062586,50,0,0,8.881784197001252e-16,1.7763568394002505e-15
hb_graph_vs_hypergraph,hpa_protein_splits.csv,50,LightGBM,0.0027511493641621033,0.02380891623093959,0.1155512219656179,29,21,0,0.16111816017877345,0.3222363203575469
hypergraph_vs_pairwise,hpa_protein_splits.csv,50,LightGBM,0.10605885533304901,0.04444079278509329,2.3865203270771573,50,0,0,8.881784197001252e-16,1.7763568394002505e-15
hyper_flag_vs_hypergraph,hpa_protein_splits.csv,50,LightGBM,0.005112900711843287,0.024343108451366707,0.21003483273543197,29,21,0,0.16111816017877345,0.3222363203575469
hb_graph_vs_hyper_flag,hpa_protein_splits.csv,50,LightGBM,-0.0023617513476811834,0.013922786732553838,-0.16963208537548075,22,28,0,0.8388818398212265,0.47988766169832786
