feature,mean,std,median,min,max,n_splits,rank
base_EigenvectorCentrality,0.18512346704751995,0.03960063838854072,0.18664809601093077,0.1192265601772785,0.2550944049968989,15,1
protein_MedianUniqueRatio,0.11081581529980937,0.03520952002434582,0.12302708281278547,0.04816892158788648,0.15380555383419295,15,2
base_TriangleCount,0.09312382318895893,0.04033390684493395,0.09994234045949171,0.009464029047209693,0.15588092879242024,15,3
base_AvgNeighbourDegree,0.07480188432919282,0.01901297408641428,0.0709332361692801,0.04236360531492146,0.1203425611184669,15,4
protein_RangeComplexNodes,0.016505315575136435,0.01763901942985986,0.013572239482191916,-0.006177247101417527,0.052428925976567696,15,5
base_Degree,0.01071876981914338,0.007518375753434348,0.011591001280712564,-0.0071007511883353965,0.020323098430735886,15,6
base_KatzCentrality,0.01064574258957534,0.012352326374480254,0.013871257326910668,-0.012232756626253494,0.03185683635874476,15,7
protein_RangeUniqueRatio,0.003244786858296843,0.0036610893290994714,0.0035654395988434563,-0.0024391452664666415,0.011172160596230085,15,8
base_ComponentEdgeNodeRatio,0.002438397736185309,0.00438026739593832,0.0002373348685498433,-0.003964733247988683,0.00859549947647401,15,9
base_LocalClustCoeff,0.0021557394604639875,0.00614181064610476,0.0003069946681209856,-0.005188354163962216,0.018011730915680445,15,10
base_BetweennessCentrality,0.0008467292252583162,0.0057611335444893485,0.0015797148920025706,-0.011434345791881207,0.011919388407630415,15,11
protein_MedComplexNodes,3.127984209887135e-05,0.006877374177515615,0.0003346696236483093,-0.01876702734313742,0.009114669889966709,15,12
base_UniquePartners,-0.00043704084149428206,0.0044136329264836205,5.9684980301466514e-05,-0.00918859568688346,0.008022283924898033,15,13
base_ComponentSize,-0.0013919108355731498,0.0036411663625568313,-0.0009274930944282334,-0.00814984659028678,0.0037675044061509567,15,14
