split_index,n_train,n_test,train_ess_pct,test_ess_pct,hypergraph_pr_auc,hypergraph_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff
1,3946,1116,17.663456664977193,16.03942652329749,0.5546401250502295,0.5155925155925156,0.46587731502928836,0.49335863377609107,0.08876281002094116,0.02223388181642455
2,4101,961,17.361619117288466,17.065556711758585,0.5484366306126431,0.5242718446601942,0.512535188590258,0.5138888888888888,0.0359014420223851,0.010382955771305324
3,4122,940,17.879670063076176,14.787234042553191,0.5798691395181079,0.532258064516129,0.505947844621185,0.5130890052356021,0.0739212948969229,0.019169059280526923
4,4094,968,17.635564240351734,15.909090909090908,0.5474405901534868,0.4883720930232558,0.5102288033944417,0.4759916492693111,0.03721178675904513,0.012380443753944703
5,4112,950,17.120622568093385,18.10526315789474,0.5843271608349536,0.5354330708661418,0.5565163119432937,0.5104761904761905,0.027810848891659967,0.024956880389951253
6,4089,973,17.461482024944974,16.649537512846866,0.4349366760887227,0.4852607709750567,0.4047500024072839,0.4355179704016913,0.03018667368143879,0.04974280057336539
7,3951,1111,17.691723614274867,15.931593159315932,0.5119031599155284,0.4901185770750988,0.47622303172616265,0.4982456140350877,0.03568012818936572,-0.008127036959988898
8,4065,997,17.958179581795818,14.643931795386159,0.49872341306703877,0.5136612021857924,0.45885254965566363,0.4697674418604651,0.039870863411375135,0.04389376032532727
9,4090,972,17.334963325183374,17.181069958847736,0.6058309576925046,0.5427974947807933,0.5533065972316389,0.5431578947368421,0.05252436046086573,-0.0003603999560487514
10,4083,979,17.266715650257165,17.466802860061286,0.5757092287907003,0.5541125541125541,0.548066645921706,0.5265225933202358,0.027642582868994348,0.027589960792318347
11,4118,944,17.217095677513356,17.690677966101696,0.5826391271142524,0.4647887323943662,0.5391754505407179,0.46153846153846156,0.04346367657353445,0.0032502708559046245
12,4096,966,16.9921875,18.633540372670808,0.5458923441533086,0.49678800856531047,0.5708058705927231,0.49603174603174605,-0.02491352643941458,0.0007562625335644224
13,4167,895,17.42260619150468,16.75977653631285,0.511311435358516,0.4986449864498645,0.48916125238675634,0.48223350253807107,0.022150182971759635,0.016411483911793423
14,4062,1000,17.79911373707533,15.299999999999999,0.5903635612497943,0.5474254742547425,0.5703938562162203,0.5217391304347826,0.01996970503357398,0.025686343819959934
15,4110,952,17.931873479318735,14.600840336134455,0.3971348131768349,0.43360433604336046,0.3898673607430539,0.4409448818897638,0.007267452433781019,-0.007340545846403312
