split_index,n_train,n_test,train_ess_pct,test_ess_pct,pairwise_pr_auc,pairwise_f1,hypergraph_pr_auc,hypergraph_f1,hyper_flag_pr_auc,hyper_flag_f1,hb_graph_pr_auc,hb_graph_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff,annot_pr_auc_diff,value_pr_auc_diff
1,2750,638,6.218181818181818,5.4858934169279,0.16376520398569125,0.16666666666666666,0.25563544305357094,0.22598870056497175,0.2526146668786982,0.2814814814814815,0.2583733048053315,0.25,0.09460810081964025,0.08333333333333334,0.002737861751760551,0.02401129943502825,-0.00302077617487273,0.005758637926633281
2,2753,635,6.0297856883399925,6.299212598425196,0.15651806319316622,0.15384615384615385,0.3256156072356617,0.26229508196721313,0.3297037459760782,0.26119402985074625,0.29998434537095753,0.3283582089552239,0.1434662821777913,0.17451205510907003,-0.025631261864704158,0.06606312698801076,0.004088138740416525,-0.029719400605120683
3,2665,723,5.891181988742964,6.77731673582296,0.2012561966908491,0.23788546255506607,0.21736171696516768,0.2595419847328244,0.2065732084333701,0.28272251308900526,0.2432460201671049,0.3062200956937799,0.041989823476255794,0.06833463313871382,0.025884303201937214,0.04667811096095548,-0.01078850853179758,0.036672811733734795
4,2657,731,5.871283402333459,6.839945280437757,0.1552034708271933,0.16666666666666666,0.21125735623522304,0.22857142857142856,0.24324404189701238,0.2727272727272727,0.27667991454911334,0.2809917355371901,0.12147644372192004,0.11432506887052343,0.0654225583138903,0.052420306965761526,0.03198668566178933,0.03343587265210096
5,2687,701,5.694082620022329,7.560627674750357,0.1603267997008024,0.2157676348547718,0.21169166740756967,0.2185792349726776,0.20539376298055684,0.22099447513812154,0.25902717105250755,0.32061068702290074,0.09870037135170515,0.10484305216812895,0.04733550364493788,0.10203145205022315,-0.006297904427012835,0.05363340807195072
6,2749,639,5.9294288832302655,6.729264475743349,0.33470933769951783,0.2119815668202765,0.3590561418894538,0.2857142857142857,0.3563810776455176,0.3058823529411765,0.3016782041179588,0.3220338983050847,-0.03303113358155901,0.11005233148480822,-0.05737793777149497,0.03631961259079902,-0.0026750642439362093,-0.05470287352755876
7,2722,666,6.39235855988244,4.804804804804805,0.2767245713863271,0.17391304347826086,0.2292511104110665,0.2079207920792079,0.2693332394375425,0.24096385542168675,0.21920200966404424,0.23841059602649006,-0.05752256172228287,0.0644975525482292,-0.010049100747022255,0.03048980394728215,0.04008212902647601,-0.050131229773498265
8,2694,694,6.124721603563475,5.9077809798270895,0.1925117328495059,0.23411371237458195,0.1644086838149258,0.22807017543859648,0.19019181391014664,0.2523364485981308,0.21151891710544754,0.25252525252525254,0.01900718425594164,0.01841154015067059,0.04711023329052175,0.024455077086656063,0.025783130095220846,0.0213271031953009
9,2784,604,5.962643678160919,6.622516556291391,0.22786015348903377,0.2146341463414634,0.367923232069843,0.2967032967032967,0.284294004113226,0.32941176470588235,0.41299499157454306,0.3333333333333333,0.1851348380855093,0.1186991869918699,0.04507175950470005,0.03663003663003661,-0.08362922795661704,0.12870098746131708
10,2785,603,5.9245960502693,6.799336650082918,0.25850692481143767,0.2457627118644068,0.3035229030628818,0.2893081761006289,0.3465026687578572,0.2839506172839506,0.3521100421451058,0.26666666666666666,0.0936031173336681,0.020903954802259872,0.04858713908222395,-0.02264150943396226,0.04297976569497536,0.005607373387248593
11,2769,619,6.247742867461177,5.3311793214862675,0.12662884718659556,0.1415929203539823,0.2867128959029124,0.27472527472527475,0.2693102108174698,0.26666666666666666,0.2634938523388048,0.2857142857142857,0.13686500515220923,0.1441213653603034,-0.02321904356410759,0.01098901098901095,-0.01740268508544257,-0.005816358478665018
12,2740,648,6.240875912408759,5.401234567901234,0.14611455135320023,0.18421052631578946,0.24491193583671267,0.26373626373626374,0.2187654890134646,0.2653061224489796,0.3161728298560591,0.31645569620253167,0.17005827850285887,0.1322451698867422,0.07126089401934643,0.052719432466267924,-0.02614644682324807,0.0974073408425945
13,2636,752,5.804248861911987,7.047872340425531,0.19941841160778587,0.18315018315018314,0.20919196228866588,0.2723404255319149,0.2293798417547127,0.2413793103448276,0.2785128269566637,0.2828282828282828,0.07909441534887782,0.09967809967809968,0.0693208646679978,0.01048785729636792,0.020187879466046832,0.049132985201950974
14,2706,682,6.245380635624538,5.425219941348973,0.26483328810062845,0.18085106382978725,0.30622371851665764,0.24675324675324675,0.2824642311291839,0.2857142857142857,0.3474542573164296,0.32857142857142857,0.08262096921580114,0.14772036474164132,0.041230538799771954,0.08181818181818182,-0.023759487387473743,0.0649900261872457
15,2684,704,5.923994038748138,6.676136363636363,0.20850637760494922,0.1762114537444934,0.25735588584873215,0.29292929292929293,0.3364057482036194,0.2923076923076923,0.309688012701004,0.378698224852071,0.10118163509605477,0.2024867711075776,0.05233212685227184,0.08576893192277807,0.07904986235488726,-0.026717735502615414
16,2714,674,6.226971260132646,5.489614243323442,0.240814938267256,0.2077922077922078,0.2504424461764418,0.28187919463087246,0.31913050197231685,0.2561576354679803,0.33516912082555966,0.27411167512690354,0.09435418255830366,0.06631946733469574,0.08472667464911787,-0.007767519503968923,0.06868805579587506,0.016038618853242814
17,2667,721,5.699287589051369,7.489597780859916,0.1552695396205099,0.2491349480968858,0.3055677965325948,0.28865979381443296,0.2658800482217693,0.3151515151515151,0.3286737377964277,0.3130434782608696,0.17340419817591782,0.06390853016398379,0.02310594126383292,0.024383684446436626,-0.0396877483108255,0.06279368957465842
18,2728,660,5.828445747800586,7.121212121212121,0.2514932936833713,0.18433179723502305,0.2785635950536574,0.26737967914438504,0.30713639615183846,0.22950819672131148,0.27926038121872065,0.23715415019762845,0.027767087535349344,0.0528223529626054,0.0006967861650632456,-0.03022552894675659,0.028572801098181055,-0.02787601493311781
19,2763,625,5.89938472674629,6.88,0.27449113862852276,0.23376623376623376,0.27909385642036644,0.31693989071038253,0.2942091966360178,0.2808988764044944,0.26311751901284675,0.30612244897959184,-0.011373619615676012,0.07235621521335808,-0.015976337407519692,-0.010817441730790689,0.015115340215651363,-0.031091677623171055
20,2737,651,5.9554256485202774,6.605222734254992,0.18027495931678567,0.24705882352941178,0.22388874346398743,0.23636363636363636,0.17444294666395946,0.2777777777777778,0.21777716126053842,0.2638888888888889,0.037502201943752755,0.01683006535947712,-0.006111582203449012,0.027525252525252536,-0.049445796800027975,0.04333421459657896
21,2738,650,5.807158509861213,7.230769230769231,0.2490711032722827,0.2289156626506024,0.3260831887103959,0.3282051282051282,0.34920031638359533,0.3368421052631579,0.34233816072057804,0.33766233766233766,0.09326705744829533,0.10874667501173527,0.016254972010182167,0.009457209457209459,0.023117127673199456,-0.006862155663017289
22,2684,704,6.259314456035768,5.3977272727272725,0.17401246474979642,0.17843866171003717,0.16319627276037882,0.22966507177033493,0.20334073541306258,0.27751196172248804,0.2566937567267055,0.2994652406417112,0.0826812919769091,0.12102657893167404,0.0934974839663267,0.06980016887137627,0.04014446265268376,0.053353021313642945
23,2689,699,5.912978802528821,6.723891273247497,0.18649531301205538,0.2311111111111111,0.19908397004880157,0.21621621621621623,0.19400559811007778,0.25,0.2039035053850079,0.22950819672131148,0.01740819237295252,-0.00160291438979962,0.0048195353362063265,0.013291980505095252,-0.005078371938723791,0.009897907274930118
24,2679,709,5.89772303098171,6.770098730606488,0.2238393160210364,0.26804123711340205,0.2928010393355524,0.23529411764705882,0.30809303131744725,0.2559241706161137,0.30179831141981,0.27941176470588236,0.0779589953987736,0.011370527592480306,0.008997272084257601,0.04411764705882354,0.015291991981894848,-0.0062947198976372465
25,2736,652,6.25,5.368098159509203,0.25254443274128496,0.1553398058252427,0.3028928801795683,0.23963133640552994,0.3144786903004677,0.25773195876288657,0.3060938761091854,0.3076923076923077,0.05354944336790046,0.152352501867065,0.0032009959296171453,0.06806097128677777,0.011585810120899431,-0.008384814191282286
26,2752,636,6.359011627906977,4.8742138364779874,0.13050453259906777,0.19095477386934673,0.10871833319999333,0.15873015873015872,0.11528371467245842,0.1794871794871795,0.12996324845278612,0.19310344827586207,-0.0005412841462816564,0.0021486744065153385,0.02124491525279279,0.034373289545703345,0.00656538147246509,0.0146795337803277
27,2686,702,6.031273268801192,6.267806267806268,0.20552222918659172,0.19642857142857142,0.21543666526889946,0.23045267489711935,0.2093766847973713,0.24509803921568626,0.23344696661516207,0.2639593908629442,0.02792473742857035,0.06753081943437275,0.018010301346262608,0.03350671596582483,-0.00605998047152817,0.02407028181779078
28,2749,639,6.220443797744634,5.477308294209703,0.16542232035012117,0.18181818181818182,0.23837438836690633,0.25882352941176473,0.2628355955004205,0.27906976744186046,0.21381244112410247,0.25,0.048390120773981304,0.06818181818181818,-0.02456194724280386,-0.00882352941176473,0.024461207133514185,-0.049023154376318046
29,2656,732,5.6852409638554215,7.5136612021857925,0.25613923656512183,0.23333333333333334,0.25608192074765224,0.3076923076923077,0.27424767791904486,0.2914572864321608,0.2708283999773242,0.3157894736842105,0.014689163412202388,0.08245614035087717,0.014746479229671983,0.0080971659919028,0.018165757171392627,-0.0034192779417206443
30,2764,624,5.752532561505065,7.532051282051282,0.285839309538744,0.265625,0.37875117602229386,0.3668639053254438,0.3401475306713665,0.34831460674157305,0.42357870336145453,0.3905325443786982,0.13773939382271055,0.12490754437869822,0.04482752733916068,0.023668639053254448,-0.03860364535092736,0.08343117269008804
31,2740,648,6.131386861313868,5.864197530864197,0.14602693666336103,0.13168724279835392,0.11563301293313234,0.20717131474103587,0.14085873039769473,0.24,0.22008210697458286,0.275,0.07405517031122183,0.1433127572016461,0.10444909404145052,0.06782868525896416,0.025225717464562383,0.07922337657688813
32,2770,618,6.31768953068592,5.016181229773463,0.14981295275985995,0.16030534351145037,0.32697675049005764,0.2311111111111111,0.3365823569952389,0.22413793103448276,0.33072730911424914,0.23157894736842105,0.18091435635438918,0.07127360385697068,0.0037505586241914912,0.0004678362573099504,0.009605606505181274,-0.005855047880989783
33,2699,689,6.002223045572435,6.386066763425253,0.18891163196934674,0.24516129032258063,0.2750311510975476,0.2612244897959184,0.24192949428968263,0.2634146341463415,0.2200778134927025,0.29411764705882354,0.031166181523355763,0.048956356736242906,-0.05495333760484511,0.03289315726290515,-0.033101656807864976,-0.021851680796980133
34,2753,635,6.393025790047221,4.724409448818897,0.20298224699278636,0.17218543046357615,0.24342697658631474,0.1722488038277512,0.2833856907588613,0.22972972972972974,0.18238859724770154,0.2094240837696335,-0.02059364974508482,0.03723865330605736,-0.0610383793386132,0.0371752799418823,0.03995871417254654,-0.10099709351115974
35,2780,608,6.115107913669065,5.921052631578947,0.17309272278802454,0.15384615384615385,0.2639235272261579,0.2608695652173913,0.2659381763764355,0.25742574257425743,0.3260842811933606,0.31446540880503143,0.15299155840533604,0.16061925495887758,0.062160753967202664,0.053595843587640135,0.002014649150277603,0.06014610481692506
36,2735,653,6.435100548446069,4.594180704441041,0.22761728906406348,0.13008130081300814,0.3033458392639167,0.23809523809523808,0.29667329841479223,0.23529411764705882,0.28839336680944283,0.25773195876288657,0.06077607774537935,0.12765065794987843,-0.014952472454473842,0.01963672066764849,-0.006672540849124442,-0.0082799316053494
37,2782,606,5.787203450754853,7.425742574257425,0.18929131799163926,0.18473895582329317,0.3660075020513689,0.26666666666666666,0.31682861697126463,0.2348993288590604,0.2844068638347874,0.26356589147286824,0.09511554584314816,0.07882693564957508,-0.08160063821658148,-0.003100775193798422,-0.04917888508010426,-0.032421753136477216
38,2713,675,6.376704754883892,4.888888888888889,0.24039153614538517,0.19318181818181818,0.2277301196667121,0.20276497695852536,0.18386647374654969,0.20087336244541484,0.2803152015384157,0.25396825396825395,0.03992366539303055,0.06078643578643578,0.052585081871703604,0.0512032770097286,-0.043863645920162425,0.09644872779186603
