model,family,tier,split_index,pr_auc,n_train,n_test,n_features,seed,best_params
RBF-SVM,Kernel,pairwise,41,0.34201585719923056,2661,645,4,42,"{'clf__C': 1, 'clf__gamma': 0.01}"
RBF-SVM,Kernel,hypergraph,41,0.3589142851665592,2661,645,8,42,"{'clf__C': 10, 'clf__gamma': 0.0001}"
RBF-SVM,Kernel,hb_graph,41,0.40888445733950135,2661,645,14,42,"{'clf__C': 1000, 'clf__gamma': 0.0001}"
RBF-SVM,Kernel,pairwise,42,0.3949215142779614,2708,598,4,42,"{'clf__C': 1, 'clf__gamma': 0.01}"
RBF-SVM,Kernel,hypergraph,42,0.43800946947974667,2708,598,8,42,"{'clf__C': 1, 'clf__gamma': 0.001}"
RBF-SVM,Kernel,hb_graph,42,0.5078849965758248,2708,598,14,42,"{'clf__C': 1000, 'clf__gamma': 0.0001}"
RBF-SVM,Kernel,pairwise,43,0.5065718092376623,2610,696,4,42,"{'clf__C': 1, 'clf__gamma': 0.01}"
RBF-SVM,Kernel,hypergraph,43,0.5667448818455197,2610,696,8,42,"{'clf__C': 100, 'clf__gamma': 0.001}"
RBF-SVM,Kernel,hb_graph,43,0.6055864199842548,2610,696,14,42,"{'clf__C': 10000, 'clf__gamma': 0.0001}"
RBF-SVM,Kernel,pairwise,44,0.4388614205071838,2694,612,4,42,"{'clf__C': 0.1, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,hypergraph,44,0.4871519240865948,2694,612,8,42,"{'clf__C': 10, 'clf__gamma': 0.0001}"
RBF-SVM,Kernel,hb_graph,44,0.46191194974377303,2694,612,14,42,"{'clf__C': 1, 'clf__gamma': 0.01}"
RBF-SVM,Kernel,pairwise,45,0.4895158725893603,2660,646,4,42,"{'clf__C': 0.1, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,hypergraph,45,0.5587052951985233,2660,646,8,42,"{'clf__C': 1, 'clf__gamma': 0.01}"
RBF-SVM,Kernel,hb_graph,45,0.6246473084595547,2660,646,14,42,"{'clf__C': 10, 'clf__gamma': 0.0001}"
