split_index,n_train,n_test,train_ess_pct,test_ess_pct,pairwise_pr_auc,hypergraph_pr_auc,hyper_flag_pr_auc,hb_graph_pr_auc
1,2735,653,11.224862888482633,10.719754977029096,0.4999973072121402,0.509009055668564,0.5080279434337605,0.5303260428481573
2,2711,677,10.881593507930653,12.112259970457902,0.2813208841854382,0.3080551868835487,0.3549779359425906,0.3461991256977782
3,2689,699,11.230940870211976,10.72961373390558,0.33361584107705694,0.3879585094347243,0.4154978149893703,0.4292465210953159
4,2714,674,11.238025055268976,10.682492581602373,0.2394728093799327,0.25777021765037145,0.29376803064216084,0.2611658919157275
5,2685,703,10.912476722532588,11.948790896159316,0.304953276319397,0.3257341675408074,0.35049216898332264,0.29045560761185596
6,2731,657,10.948370560234347,11.87214611872146,0.27780728666495413,0.28902252134060774,0.29144629477840645,0.29797391623350766
7,2702,686,11.065877128053293,11.370262390670554,0.4407833002433769,0.5479520515713945,0.5794603313067882,0.5195063114885469
8,2787,601,10.90778614998206,12.146422628951747,0.6067493462991732,0.6162036961265756,0.6390773429129473,0.6492835579106647
9,2761,627,11.046722202100687,11.483253588516746,0.5907958722072006,0.6811735365066077,0.7025103444264231,0.6662778820642268
10,2672,716,11.077844311377245,11.312849162011174,0.265885025688825,0.3089815975762163,0.32759332766493066,0.3085754859197477
11,2700,688,10.962962962962964,11.773255813953488,0.3877885572483726,0.4030409524729724,0.4361864283394227,0.48560655277845916
12,2731,657,11.241303551812523,10.6544901065449,0.38207204197551237,0.4501871250260465,0.4584628401512849,0.4866450907470367
13,2774,614,11.391492429704398,9.93485342019544,0.22747961623456195,0.32438731426193296,0.3205750533223877,0.26369062593826875
14,2682,706,11.372110365398957,10.198300283286118,0.5509161880105201,0.5867377170937234,0.6173568418800233,0.6050835430671822
15,2759,629,11.054729974628488,11.446740858505565,0.5064500777082384,0.5531387928548999,0.6088917703126828,0.586612531189256
16,2761,627,10.901847156827236,12.121212121212121,0.4080205428592354,0.38097884912214425,0.41708420850121875,0.3741861040903977
17,2698,690,10.971089696071164,11.73913043478261,0.5615212937701763,0.5823423770764087,0.5923437523131267,0.6141015454803489
