split_index,n_train,n_test,train_dt_pct,test_dt_pct,hypergraph_pr_auc,hypergraph_f1,hyper_nostoich_pr_auc,hyper_nostoich_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff
1,2719,669,8.606105185730048,5.680119581464873,0.3946298540452229,0.25327510917030566,0.39377556909153627,0.23963133640552994,0.3307112001772442,0.20689655172413793,0.06391865386797868,0.04637855744616773,0.0008542849536866126,0.013643772764775713
2,2741,647,7.515505290040131,10.200927357032457,0.6282151760075289,0.43478260869565216,0.6098418565131957,0.423728813559322,0.38271170860904846,0.39705882352941174,0.2455034673984804,0.03772378516624042,0.018373319494333185,0.011053795136330147
3,2689,699,8.218668650055783,7.296137339055794,0.2338870180728642,0.24347826086956523,0.20227118806085256,0.24742268041237114,0.21395158677131965,0.21052631578947367,0.019935431301544543,0.032951945080091555,0.031615830012011625,-0.003944419542805916
4,2786,602,7.932519741564968,8.471760797342192,0.37104429996058447,0.2777777777777778,0.3163244074456125,0.3046875,0.16076742619887238,0.2625482625482625,0.21027687376171209,0.015229515229515267,0.054719892514971946,-0.02690972222222221
5,2727,661,8.14081408140814,7.564296520423601,0.4492870863426674,0.33183856502242154,0.431957985193869,0.30275229357798167,0.3309639172328588,0.29955947136563876,0.11832316910980861,0.032279093656782776,0.017329101148798376,0.02908627144443987
6,2761,627,8.185440057950018,7.336523125996811,0.25890744173365526,0.3142857142857143,0.221329978049208,0.22885572139303484,0.1933048524338878,0.24166666666666667,0.06560258929976745,0.07261904761904761,0.037577463684447254,0.08542999289267944
7,2702,686,7.438934122871947,10.349854227405247,0.3945475349428821,0.375,0.42089391002303267,0.3209169054441261,0.2256658559196704,0.20761245674740483,0.1688816790232117,0.16738754325259517,-0.026346375080150586,0.0540830945558739
8,2787,601,8.144958736993182,7.487520798668886,0.647176952044213,0.33636363636363636,0.6010970107621186,0.30711610486891383,0.45770232309549713,0.3046875,0.18947462894871586,0.031676136363636365,0.04607994128209436,0.029247531494722534
9,2739,649,8.287696239503468,6.933744221879815,0.33354841489313114,0.3333333333333333,0.37567861442231953,0.32231404958677684,0.20537004830309227,0.26294820717131473,0.12817836659003887,0.07038512616201859,-0.042130199529188395,0.011019283746556474
10,2672,716,7.709580838323353,9.217877094972067,0.43141064166673915,0.32362459546925565,0.3787097324428999,0.3197278911564626,0.42345079163833843,0.3170731707317073,0.007959850028400717,0.006551424737548328,0.05270090922383924,0.0038967043127930423
11,2700,688,7.9259259259259265,8.430232558139535,0.35116157845709595,0.31718061674008813,0.352236728975542,0.2978723404255319,0.31441878673335083,0.27564102564102566,0.036742791723745116,0.04153959109906247,-0.001075150518446033,0.019308276314556228
12,2721,667,8.122013965453876,7.646176911544228,0.4543044652746518,0.3463203463203463,0.3753906719865005,0.34554973821989526,0.30618197462939306,0.284789644012945,0.14812249064525873,0.06153070230740132,0.07891379328815129,0.0007706081004510423
13,2694,694,7.609502598366741,9.654178674351584,0.3979190725271111,0.3257328990228013,0.40496259059998757,0.3161290322580645,0.30351713207064035,0.301994301994302,0.09440194045647077,0.023738597028499286,-0.0070435180728764535,0.00960386676473679
14,2688,700,8.18452380952381,7.428571428571429,0.33528660152630746,0.2719298245614035,0.3471410268094309,0.34934497816593885,0.25062117094533287,0.2693409742120344,0.08466543058097459,0.0025888503493691206,-0.011854425283123415,-0.07741515360453533
15,2759,629,8.04639362087713,7.94912559618442,0.40645891068916196,0.32432432432432434,0.41344186904773034,0.33183856502242154,0.2920224831308946,0.3076923076923077,0.11443642755826738,0.016632016632016633,-0.006982958358568381,-0.0075142406980971965
