feature,mean,std,median,min,max,n_splits,rank
protein_MedianUniqueRatio,0.09338886706259882,0.03195052344420816,0.10144713559892349,0.043875215979014386,0.13426667165199926,15,1
protein_RangeUniqueRatio,0.061696712615356614,0.02083624224750847,0.06217678800774059,0.024035150211763678,0.10277356835659315,15,2
base_BetweennessCentrality,0.05116540652498213,0.02395435195139859,0.04985961876458708,0.00805549869043331,0.09985297876111258,15,3
base_EigenvectorCentrality,0.043196874384445055,0.021084095859503132,0.038453974899162906,0.012546875964156873,0.09170274947972022,15,4
base_KatzCentrality,0.03310225197671513,0.025019632615071005,0.03424329117200759,-0.013255258099835677,0.09003088282819915,15,5
protein_MedComplexNodes,0.029011185282210205,0.017647687406584636,0.025835693268018274,0.004743163325952543,0.06623705891920258,15,6
base_Degree,0.01968544774569283,0.020156729522835128,0.014832236148856537,-0.00039070403329449224,0.0727908550517505,15,7
base_AvgNeighbourDegree,0.017838699511174963,0.013065895800822147,0.019159110247740734,-0.00640906491762146,0.03820070522803672,15,8
base_LocalClustCoeff,0.015584521234500437,0.009356280492037546,0.018524517059043934,-0.004946141428363892,0.02858114202014931,15,9
base_TriangleCount,0.015085406841524126,0.008482585410106729,0.01208594418887976,0.004552080276289861,0.03070262341007814,15,10
protein_RangeComplexNodes,0.005142544194819943,0.0036423612713394806,0.00566134105330181,-0.00020661310157763513,0.012797824354251785,15,11
base_UniquePartners,0.0003604320769853017,0.005192134391961325,0.0010066794835244196,-0.010711888797045349,0.009764882303067213,15,12
base_ComponentEdgeNodeRatio,0.00014931956691218272,0.005469491581947308,0.0023877433033389073,-0.01441985885995603,0.004709364498057955,15,13
base_ComponentSize,-0.005444396634395319,0.011384349319225542,-0.003928087366565358,-0.031311973069953605,0.010696785575207179,15,14
