feature,mean,std,median,n,is_noise
rand_0,-0.00031997038784585926,0.007484516917206071,-0.0007193011464781497,150,True
rand_1,0.0005256974486559934,0.007918419524823979,0.0009444710533178726,150,True
rand_2,0.0005447661498710555,0.007803630717279862,-0.00033979696062564415,150,True
rand_3,-0.00020241095118243225,0.007293426629940652,-0.0008406451603576552,150,True
rand_4,0.00035525889315905746,0.00799097174869358,-0.0007794221370014918,150,True
