feature,mean,std,median,min,max,n_splits,rank
stoich_MedianRatio,0.08582317348492413,0.04319749493250043,0.08433832628110459,-0.01934816213739498,0.1576333395765977,15,1
base_Degree,0.05205862213881802,0.029401273499692265,0.049171654495929994,0.004845718653603353,0.12097045458734121,15,2
base_AvgNeighbourDegree,0.034732175204386206,0.028726292197809807,0.03679036129376333,-0.010234966047009625,0.09127711511902066,15,3
stoich_WeightedTriangles,0.03372572521809406,0.03130134620792273,0.02312387178555477,-0.010444973830451046,0.09844616149469272,15,4
stoich_AvgNeighbourDegreeStoich,0.03289716495665162,0.033897277808715535,0.03373856781341793,-0.015385527505855659,0.09783748084201899,15,5
protein_MedianUniqueRatio,0.03174581091267205,0.03711379333500405,0.0269994537981794,-0.03128189572147914,0.0853016153225017,15,6
base_UniquePartners,0.027467265265367257,0.035092356508187296,0.021113300440737805,-0.01673353698736862,0.10319905559547268,15,7
stoich_MedComplexSize,0.027199602843366956,0.03475242811354312,0.02536713346753791,-0.0332710858875814,0.10511234937489797,15,8
protein_MedComplexNodes,0.020347791913155625,0.020172400815171503,0.014520395464250583,-0.007757724575279906,0.057192890054949055,15,9
protein_RangeUniqueRatio,0.013774765315782088,0.030840034092697415,-0.003705435223261813,-0.027311843268118148,0.07505369552785217,15,10
base_TriangleCount,0.008478470644494439,0.020427724542709778,0.00395255502481782,-0.014771037386225132,0.0621421426421094,15,11
base_LocalClustCoeff,0.001981638057687747,0.010628141570601725,0.0021057243509022246,-0.02423401790507595,0.023352268375940965,15,12
protein_RangeComplexNodes,0.0005401251841592715,0.006645351953172802,-0.0012608496940948288,-0.0063362251923496735,0.02230513806485228,15,13
