split_index,n_train,n_test,train_dt_pct,test_dt_pct,hypergraph_pr_auc,hypergraph_f1,hyper_nostoich_pr_auc,hyper_nostoich_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff
1,2773,615,6.599350883519654,3.7398373983739837,0.35572390225658607,0.1951219512195122,0.32517366119738167,0.20809248554913296,0.26218470461895216,0.15217391304347827,0.09353919763763391,0.04294803817603393,0.030550241059204397,-0.012970534329620753
2,2741,647,6.129149945275447,5.873261205564142,0.21077837039596228,0.24539877300613497,0.2349620790294021,0.21686746987951808,0.21482708279698198,0.17333333333333334,-0.0040487124010196995,0.07206543967280163,-0.024183708633439827,0.02853130312661689
3,2689,699,5.838601710673113,7.0100143061516444,0.1908527803235546,0.31683168316831684,0.2042157886941919,0.26356589147286824,0.16774896581149937,0.1926605504587156,0.023103814512055232,0.12417113270960123,-0.013363008370637308,0.053265791695448594
4,2714,674,6.890198968312454,2.8189910979228485,0.24182077888296127,0.16666666666666666,0.21906370514676674,0.1794871794871795,0.18837167484569076,0.1793103448275862,0.05344910403727052,-0.012643678160919547,0.02275707373619454,-0.01282051282051283
5,2685,703,5.921787709497207,6.685633001422476,0.2297686785727013,0.22807017543859648,0.2103362790040174,0.2222222222222222,0.22195668220626452,0.19298245614035087,0.007811996366436785,0.03508771929824561,0.019432399568683895,0.005847953216374269
6,2761,627,6.302064469395146,5.103668261562999,0.2687348990582422,0.272,0.30751624983486747,0.2346368715083799,0.2485526382009529,0.18181818181818182,0.020182260857289303,0.0901818181818182,-0.038781350776625256,0.03736312849162013
7,2793,595,6.265664160401002,5.2100840336134455,0.18104223429353355,0.2773722627737226,0.2906315258567713,0.23809523809523808,0.1974855461483075,0.18666666666666668,-0.016443311854773934,0.09070559610705595,-0.10958929156323777,0.03927702467848454
8,2787,601,6.3150340868317185,4.9916805324459235,0.2543969718327393,0.25,0.18209372287497977,0.2513089005235602,0.3263226018864662,0.1791044776119403,-0.07192563005372693,0.07089552238805971,0.07230324895775952,-0.001308900523560197
9,2761,627,6.193408185440058,5.582137161084529,0.3164492625928667,0.27672955974842767,0.29957177469485563,0.23711340206185566,0.15021461560759947,0.1650485436893204,0.16623464698526724,0.11168101605910727,0.01687748789801108,0.03961615768657201
10,2759,629,6.342877854295034,4.92845786963434,0.3406511981309894,0.3076923076923077,0.2885277477374311,0.24203821656050956,0.18963674088274457,0.21487603305785125,0.1510144572482448,0.09281627463445646,0.05212345039355826,0.06565409113179815
11,2808,580,5.982905982905983,6.551724137931035,0.32695776335835175,0.2658959537572254,0.2656867185087139,0.242152466367713,0.32909272075733076,0.24761904761904763,-0.0021349573989790094,0.018276906138177784,0.06127104484963786,0.023743487389512402
12,2721,667,6.357956633590592,4.94752623688156,0.11763524496887322,0.17333333333333334,0.1801121519494982,0.205607476635514,0.21146334117426616,0.21705426356589147,-0.09382809620539294,-0.04372093023255813,-0.06247690698062498,-0.032274143302180675
13,2694,694,5.976243504083148,6.484149855907781,0.25934235249304766,0.20863309352517986,0.2780017336173282,0.21839080459770116,0.24443872325322763,0.2057877813504823,0.014903629239820027,0.0028453121746975507,-0.01865938112428056,-0.009757711072521297
14,2688,700,6.547619047619048,4.285714285714286,0.18063321997086226,0.2146341463414634,0.14055544091998476,0.2,0.12048790164974456,0.13333333333333333,0.060145318321117705,0.08130081300813008,0.040077779050877504,0.0146341463414634
15,2759,629,6.306632837984777,5.087440381558029,0.2469713958189757,0.27522935779816515,0.2024692160737776,0.22702702702702704,0.16231677366543235,0.09836065573770492,0.08465462215354336,0.17686870206046024,0.0445021797451981,0.04820233077113811
