comparison,splits_file,n_splits,model,mean_diff,std_diff,cohens_dz,wins,losses,ties,p_greater,p_two_sided
hb_graph_vs_pairwise,chembl_protein_splits.csv,50,RandomForest,0.07940058959722963,0.04639111718609242,1.7115472619192087,48,2,0,1.1333156635373598e-12,2.2666313270747196e-12
hb_graph_vs_hypergraph,chembl_protein_splits.csv,50,RandomForest,-0.0034441649246040517,0.020575954581448466,-0.1673878561002148,23,27,0,0.7600561691508361,0.6718110337653656
hypergraph_vs_pairwise,chembl_protein_splits.csv,50,RandomForest,0.08284475452183371,0.03757493261945683,2.20478783983063,49,1,0,4.529709940470639e-14,9.059419880941277e-14
hyper_flag_vs_hypergraph,chembl_protein_splits.csv,50,RandomForest,-0.00035084774185907384,0.013379224892437017,-0.026223323449581927,24,26,0,0.6640944831173172,0.887724827340783
hb_graph_vs_hyper_flag,chembl_protein_splits.csv,50,RandomForest,-0.003093317182744978,0.013385581455182064,-0.2310932246837464,19,31,0,0.9675456764638639,0.11892045255943628
