comparison,splits_file,n_splits,model,mean_diff,std_diff,cohens_dz,wins,losses,ties,p_greater,p_two_sided
hb_graph_vs_pairwise,hpa_protein_splits.csv,50,LogisticRegression,0.06823476036763906,0.038993514752004424,1.74990022832275,48,2,0,1.1333156635373598e-12,2.2666313270747196e-12
hb_graph_vs_hypergraph,hpa_protein_splits.csv,50,LogisticRegression,0.01418105036087721,0.025864066148355864,0.5482916057952735,37,13,0,0.0004681114554259125,0.000936222910851825
hypergraph_vs_pairwise,hpa_protein_splits.csv,50,LogisticRegression,0.05405371000676186,0.035548687520727394,1.5205543095014333,46,4,0,2.2308910274659866e-10,4.461782054931973e-10
hyper_flag_vs_hypergraph,hpa_protein_splits.csv,50,LogisticRegression,0.00938742769840686,0.021799521536619983,0.4306254007748457,35,15,0,0.003300223983405459,0.006600447966810918
hb_graph_vs_hyper_flag,hpa_protein_splits.csv,50,LogisticRegression,0.004793622662470347,0.022890406560245567,0.20941623076260996,29,21,0,0.16111816017877345,0.3222363203575469
