split_index,n_train,n_test,train_ess_pct,test_ess_pct,hypergraph_pr_auc,hypergraph_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff
1,2582,608,24.3996901626646,23.355263157894736,0.37510210206053196,0.39162929745889385,0.3424694838398425,0.42731277533039647,0.03263261822068947,-0.03568347787150261
2,2642,548,24.26192278576836,23.905109489051096,0.2982232520572722,0.39636913767019666,0.35620469927176923,0.4105263157894737,-0.05798144721449705,-0.014157178119277025
3,2562,628,24.74629195940671,21.97452229299363,0.274670095868794,0.35014836795252224,0.27997230511676646,0.41228070175438597,-0.005302209247972478,-0.062132333801863726
4,2601,589,23.875432525951556,25.636672325976228,0.31803182944264236,0.42071197411003236,0.4684829461029558,0.49504950495049505,-0.15045111666031347,-0.07433753084046268
5,2581,609,23.67299496319256,26.436781609195403,0.5166593395952759,0.46390168970814133,0.6407021435499513,0.5641025641025641,-0.12404280395467537,-0.10020087439442277
6,2567,623,24.503311258278146,22.953451043338685,0.31210684732303073,0.38333333333333336,0.4123999376462978,0.44571428571428573,-0.10029309032326705,-0.06238095238095237
7,2583,607,24.19667053813395,24.217462932454694,0.2784101766768743,0.35658914728682173,0.3077242435201295,0.4577319587628866,-0.029314066843255215,-0.10114281147606485
8,2585,605,24.526112185686657,22.8099173553719,0.5059638282759793,0.4288052373158756,0.6539108930506742,0.56657223796034,-0.14794706477469488,-0.13776700064446434
9,2571,619,24.465188642551535,23.101777059773827,0.3396090286533664,0.4320785597381342,0.38121428476065455,0.425531914893617,-0.04160525610728816,0.006546644844517169
10,2554,636,24.393108848864525,23.427672955974842,0.33486123173189897,0.40978593272171254,0.4594007629432149,0.44387755102040816,-0.12453953121131595,-0.034091618298695614
11,2599,591,24.54790303963063,22.673434856175973,0.2900089329665385,0.3877221324717286,0.375185350846315,0.4421052631578947,-0.08517641787977648,-0.054383130686166126
12,2574,616,24.125874125874127,24.512987012987015,0.3180836531636856,0.45595854922279794,0.5161980512369101,0.5190476190476191,-0.1981143980732245,-0.06308906982482115
13,2631,559,24.059293044469783,24.86583184257603,0.32952698978306627,0.43174603174603177,0.45665923526360996,0.4702702702702703,-0.1271322454805437,-0.03852423852423853
14,2562,628,24.902419984387198,21.337579617834397,0.3309346095002778,0.40584415584415584,0.3897339734511778,0.44390243902439025,-0.05879936395089996,-0.03805828318023441
15,2590,600,24.74903474903475,21.833333333333332,0.3327990017216242,0.4039408866995074,0.5034200880720521,0.4539877300613497,-0.1706210863504279,-0.050046843361842286
