rank,type,feature,mean,std,hit_rate,binom_p
1,real,pair_LocalClustCoeff,0.1371496362576453,0.03074148870750247,1.0,1.401298464324817e-45
2,real,pair_Degree,0.06232946837533697,0.02732560280203443,1.0,1.401298464324817e-45
3,real,pair_AvgNeighborDegree,0.059494144856140754,0.022246760121716797,1.0,1.401298464324817e-45
4,real,pair_TriangleCount,0.03400433083910959,0.010424872069411438,0.9933333333333333,2.1159606811304738e-43
5,NOISE,rand_2,0.0005891796517755287,0.009487324948976578,,
6,NOISE,rand_4,0.00045013735144160035,0.008790232824205985,,
7,NOISE,rand_1,-0.0002327859110964032,0.008375551323250923,,
8,NOISE,rand_0,-0.000443542265894977,0.008307869073263032,,
9,NOISE,rand_3,-0.0005801542745729423,0.008280221375420057,,
