split_index,seed_index,noise_seed,n_train,n_test,rand_pr_auc,pair_pr_auc,hyper_pr_auc,rand_f1,pair_f1,hyper_f1,rand__rand_0,rand__rand_1,rand__rand_2,rand__rand_3,rand__rand_4,pair__pair_Degree,pair__pair_LocalClustCoeff,pair__pair_TriangleCount,pair__pair_AvgNeighborDegree,pair__rand_0,pair__rand_1,pair__rand_2,pair__rand_3,pair__rand_4,hyper__base_Degree,hyper__base_LocalClustCoeff,hyper__base_TriangleCount,hyper__base_UniquePartners,hyper__base_AvgNeighbourDegree,hyper__stoich_WeightedTriangles,hyper__stoich_AvgNeighbourDegreeStoich,hyper__stoich_RangeComplexSize,hyper__stoich_MedComplexSize,hyper__stoich_MedianRatio,hyper__stoich_RangeRatio,hyper__protein_MedianUniqueRatio,hyper__protein_RangeUniqueRatio,hyper__protein_MedComplexNodes,hyper__protein_RangeComplexNodes,hyper__rand_0,hyper__rand_1,hyper__rand_2,hyper__rand_3,hyper__rand_4
1,0,1042,4043,1079,0.11614583076827503,0.38103954607574375,0.4612383462906878,0.0,0.3936651583710407,0.4502923976608187,-0.021365811584629905,-0.00662521413428623,-0.00042218370010819464,-0.004311938049058876,0.00804132863966334,0.10349306410488313,0.16315165277319338,0.042191697758977915,0.08502364551856434,0.004389311153704056,-0.005064638584035658,-0.0003419607092377541,-0.009988503916439701,-0.004459839386123515,0.03860529986432394,0.006582795620148596,0.02677256745975854,0.015244021845081829,0.02684511975895367,0.001501866841289229,0.002206137139183667,0.0004080518919001852,-0.015803701771633698,-0.0030394485374759584,0.00022556981925860308,0.07635990667434019,0.046199580063006174,0.05709017604740459,0.014212155345968596,-0.013173205475784355,-0.00025578592572045864,-0.000670415026215071,0.0027736631755342356,0.005442807005789629
1,1,1043,4043,1079,0.1242765639847487,0.37221040499316543,0.46430348914242436,0.0,0.3811659192825112,0.4406779661016949,0.00742399126807302,0.003191323088101293,0.02043792155366349,0.013321342435480976,0.007880643038621075,0.09920501659019584,0.1691178050931243,0.04529411609745992,0.06748926458548958,-0.003497810972782478,-0.013303333656155204,0.01835440215651426,-0.017338453149531974,-0.0002996906171287561,0.04366746089666398,0.0018694350649356207,0.01710068064081568,0.010899451550179618,0.021173323418581393,0.00023536739612175505,-0.001584165740535559,0.001133413226986729,-0.0040215985805433785,-0.008675418340932151,-0.00020522122922216334,0.07404414384008223,0.01393363926138148,0.05639746805023828,0.007826597974688043,0.004955671685344415,-0.005344394361922055,0.009159500894080647,0.00030174604456409957,-0.0015955251150233164
1,2,1044,4043,1079,0.10911994624460042,0.4347436810312466,0.45659703119988526,0.0,0.38826185101580135,0.4273972602739726,0.009295724486832423,-0.0009816027271252054,-0.003991512984120099,-0.0012614759488933452,-0.005377707292867124,0.13234108752309703,0.2174778154598888,0.062325658915722656,0.12413797099905603,-0.004662844492106255,0.006997203953078085,0.034375643257022616,-0.0004794133339078632,-0.00047983878888057665,0.022429522256559892,0.008659941467035632,0.018975132743119176,0.010501858823938193,0.019444640981578824,-0.0005750447592447139,-0.005189142295010329,0.001442572475509618,-0.0191218402869281,-0.014639596004212423,-0.002345310906019005,0.060531107995811365,0.01309925651744544,0.050277452352662635,0.013575910288060895,-0.0017697660743116405,-0.0006106189369570969,0.004627553935877016,-0.002667327133835057,-0.0013422651111415994
1,3,1045,4043,1079,0.12142192340405186,0.3742666610478872,0.43994725384261346,0.0,0.39443155452436196,0.4444444444444444,-0.00170988683142482,-0.00145506538723294,-0.00988799009557086,0.004338669728392618,0.00022218865057488518,0.07977838401546647,0.17588901799608575,0.044975189045174564,0.054240032238795435,0.0007766036340875693,-0.0038243725162086296,-0.008623085162646654,-0.0037740652634830896,-0.01239100044036302,0.0375693536641533,-0.003654400625315679,0.006537969310711799,-0.002630414579186191,0.00896514694843178,-0.000668932745512063,-0.0024182594302816886,0.0005720182849170363,-0.019662164784325753,-0.015840899577593288,-0.001325171873075287,0.06017895075574806,0.02108414245919573,0.04027811372875412,0.004081087307806097,-0.010057074824459855,0.0018964245494065336,-0.013262606410798294,6.674729396836665e-05,-0.012201682041441009
1,4,1046,4043,1079,0.12335786526697567,0.40299245208313006,0.4495696537965426,0.036585365853658534,0.38392857142857145,0.4277456647398844,-0.0029698111971524638,0.009378041459729689,0.0026324986129805635,-0.0035462343620966397,0.0066471683258276255,0.09896465276412186,0.19180263625122715,0.05191289002061239,0.09171851139550627,-0.011176045698146647,-0.0027325969746071653,-0.002911157656451796,0.01152041295765438,-0.0029060079072392164,0.03622126644263722,-0.0005831548087941396,0.012915552088842796,0.009718998486012875,0.022376798289867335,-0.0010288045203981355,0.0008257872375878883,0.0004889723694588178,-0.0034022385898990703,-0.02017274292516317,0.000171715016224111,0.06677022989097892,0.011343214543808261,0.04339722596936164,0.01692600260967595,-0.014910823998369299,0.0040918482383731246,0.0013312154562637236,-0.004389190989713165,-0.00043523107264092367
1,5,1047,4043,1079,0.12056601609925013,0.40759153478684296,0.45494218078028764,0.13008130081300814,0.39819004524886875,0.4456824512534819,-2.3089334333654954e-05,-0.004686570500945395,0.00394636016432709,-7.688261172737465e-05,0.004126162443359465,0.12252371524748074,0.1884612073286387,0.051847308871025045,0.11169591168325226,-0.005022170008034394,0.018612253303943272,0.016923736059248656,-0.011611991863300452,0.0010359954029004637,0.023591106470872432,-0.0003040430499743507,0.017535374473502164,0.00886371569928775,0.018234442167890812,-0.00024712396349004797,-0.0022472291830851034,0.0018768245732002531,-0.020476723208884308,-0.015381268717010194,-0.0013617618303776336,0.04925521040365957,0.005523461912474753,0.04028632370118852,0.007415518664095127,-0.004718010016276586,-0.0057705248863077095,-0.004101359070631955,-0.0007848913801992985,-0.006425559623272947
1,6,1048,4043,1079,0.11264254028322399,0.3364654604992798,0.45925802459658066,0.11796246648793565,0.3118279569892473,0.43575418994413406,0.002315593702553556,-0.012497322439333583,-0.00854226216509183,-0.007967410616308224,-0.0010089071159894603,0.08921397111307876,0.1339054398705819,0.0272929116464892,0.05710003097736438,-0.014655906534759044,-0.029174135481521018,-0.02762085593465583,-0.0063246812681726884,-0.01194407513614596,0.030816129362211248,-0.0028700113637002366,0.01844252764069998,0.012387381254922608,0.01887338712877835,0.0011001560403841148,-0.004109432351019226,0.003024205178603362,-0.009068039703550584,-0.010383995617331304,0.0001170406316043926,0.05816272526888189,0.029854369973118182,0.05286722754309792,0.010076319604559186,0.009693493917100443,-0.004151288396185016,-0.006742825440161753,-0.0007338309337663051,0.0009137841239525546
1,7,1049,4043,1079,0.12017494101887412,0.42225807472259197,0.4764687559198218,0.0,0.3926940639269406,0.4495677233429395,0.003282488032730589,-0.006476583993741333,-0.002060454195479172,0.0029479684513173594,-0.005035319207754979,0.12151194497639109,0.20001379147136727,0.048590638307845144,0.10601645945563436,0.005211869406313063,0.001647032764149181,0.002684999787837039,0.010069136748536206,0.024250226511556318,0.0361045320850045,0.004902090242614393,0.02203611472080811,0.015218545489837176,0.019589256694015206,-0.00027136304956216773,-0.0010895900786023482,0.0024283403055573084,0.0007642385526880069,-0.003801013035935602,-0.0005317275705924995,0.09590113159613847,0.03556543441597249,0.051103480599943005,0.016787460012298867,-0.0038619702307082504,0.0006747794205288482,0.0017465319749499387,-0.002783561728347378,0.01007440108219979
1,8,1050,4043,1079,0.11022148007240407,0.40561050341558974,0.4487204822996708,0.0,0.38425925925925924,0.44571428571428573,-0.013573982624210317,-0.006008814914191677,-0.006608235899079011,-0.011343205608609009,-0.008522620825543855,0.09235258117685496,0.1860508918745395,0.04644226604507108,0.09545654661435385,0.0006093373775329202,2.1275024273792464e-05,0.0013539822787790646,0.006393549988432568,0.0016312376755172942,0.02916772911355785,0.003175967025901216,0.010256751785058827,0.010195820194444866,0.020441894585231785,-0.000866606695472677,-0.004580677587971043,0.0005872511426398663,-0.01188662913115025,-0.01657244183407041,-0.009043022230147524,0.07831706862955662,0.02128267201499892,0.03659259476621281,0.010014654815566381,-0.008404997753122723,-0.0035103403206741155,-0.003951884930846356,-0.0042583307888061864,-5.926281138196598e-06
1,9,1051,4043,1079,0.11841272386274693,0.37902039640333596,0.4716962495587454,0.164021164021164,0.3878504672897196,0.4394366197183099,0.002022918197065357,0.003096528184674571,0.0008395466035043305,-0.0009614522569593318,-0.007828851721543021,0.09008121421799489,0.1720156002626192,0.04271492317361321,0.07638856484402831,-0.002407268280647484,0.0027367256246067506,-0.0016273540759191353,0.004833117288050704,-0.0037425540370220945,0.041665922023146826,0.003357969123857274,0.027969534988850638,0.0074828467195684365,0.029107630409542347,-6.548653782881275e-05,-0.005144857935349962,0.00016079699540185176,-0.0003868629215254049,-0.0027077030256612844,0.0003716100559241209,0.08917304022260567,0.03353292735116556,0.04878090503411834,0.023163772726833776,0.001348093246941251,0.012575507380434498,0.010002151153390315,0.0036788572132424703,0.0005910897857678177
