split_index,n_train,n_test,train_ess_pct,test_ess_pct,hypergraph_pr_auc,hypergraph_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff
1,4166,966,11.71387421987518,10.766045548654244,0.44119828563158364,0.3901098901098901,0.3488345654514873,0.3632075471698113,0.09236372018009636,0.026902342940078816
2,4163,969,11.289935142925774,12.59029927760578,0.4903233028403235,0.35864978902953587,0.3479448951845169,0.3405088062622309,0.14237840765580662,0.01814098276730497
3,4099,1033,11.441815076848012,11.907066795740562,0.4348223372044047,0.39501039501039503,0.2732131515251995,0.3677298311444653,0.16160918567920524,0.027280563865929752
4,4143,989,11.706492879555878,10.819009100101113,0.40865175942614873,0.3611111111111111,0.291911276836765,0.328125,0.11674048258938374,0.032986111111111105
5,4180,952,11.602870813397129,11.239495798319329,0.4053396168627881,0.3532219570405728,0.252319193173492,0.32286995515695066,0.15302042368929608,0.030352001883622137
6,4134,998,11.344944363812289,12.324649298597194,0.5250300931687499,0.4470588235294118,0.42632605392823175,0.4018058690744921,0.09870403924051818,0.04525295445491967
7,4011,1121,11.518324607329843,11.59678858162355,0.46112704551016104,0.3576158940397351,0.3557210770098142,0.3545816733067729,0.10540596850034684,0.0030342207329621673
8,4228,904,11.258278145695364,12.831858407079647,0.4803118697320299,0.41208791208791207,0.33652990365356394,0.3869346733668342,0.14378196607846594,0.025153238721077886
9,4142,990,11.22646064703042,12.828282828282827,0.3735714066905233,0.40431266846361186,0.31422451584687416,0.3650190114068441,0.059346890843649136,0.03929365705676774
10,4140,992,11.76328502415459,10.58467741935484,0.4779037185960696,0.41847826086956524,0.31942067743006214,0.33978494623655914,0.15848304116600748,0.0786933146330061
11,4129,1003,11.213368854444175,12.861415752741776,0.4629009924119358,0.3947939262472885,0.329815638226465,0.38461538461538464,0.1330853541854708,0.010178541631903848
12,4106,1026,11.203117389186556,12.865497076023392,0.439781969441039,0.40756302521008403,0.42361425961180066,0.37815126050420167,0.01616770982923832,0.02941176470588236
13,4222,910,11.819043107531975,10.219780219780219,0.5112371441447053,0.3425692695214106,0.358752975995181,0.3153153153153153,0.1524841681495243,0.027253954206095277
14,4118,1014,11.874696454589607,10.157790927021697,0.4898802296572821,0.4106280193236715,0.34467029061770893,0.3114754098360656,0.1452099390395732,0.0991526094876059
15,4173,959,11.622334052240594,11.157455683003128,0.4199143569251745,0.3882978723404255,0.2784333566349395,0.3333333333333333,0.14148100029023497,0.054964539007092195
