split_index,n_train,n_test,train_ess_pct,test_ess_pct,hypergraph_pr_auc,hypergraph_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff
1,2693,701,6.349795766802822,5.1355206847360915,0.2965071973239237,0.28415300546448086,0.1836614038623999,0.1286549707602339,0.11284579346152382,0.15549803470424695
2,2714,680,6.079587324981577,6.176470588235294,0.3805562729253895,0.3741935483870968,0.2344571457147183,0.23783783783783785,0.14609912721067123,0.13635571054925893
3,2677,717,5.902129249159507,6.834030683403068,0.37071442330659204,0.35602094240837695,0.22839885187741893,0.20588235294117646,0.14231557142917312,0.1501385894672005
4,2722,672,5.731080088170462,7.5892857142857135,0.22099797852552616,0.3048780487804878,0.20879923206839315,0.2074074074074074,0.012198746457133008,0.0974706413730804
5,2736,658,6.286549707602338,5.319148936170213,0.22315572073990028,0.2953020134228188,0.25031333222016733,0.24242424242424243,-0.027157611480267047,0.05287777099857638
6,2688,706,6.026785714285714,6.373937677053824,0.31960828759748017,0.4084507042253521,0.25240656000736356,0.25906735751295334,0.06720172759011661,0.14938334671239878
7,2680,714,6.4179104477611935,4.901960784313726,0.24694883612422233,0.30656934306569344,0.1724874510892783,0.1826086956521739,0.07446138503494404,0.12396064741351953
8,2660,734,6.165413533834586,5.858310626702997,0.3038580713774617,0.27411167512690354,0.1696355231311103,0.19626168224299065,0.13422254824635138,0.0778499928839129
9,2636,758,5.690440060698028,7.519788918205805,0.23094951581796952,0.30857142857142855,0.1888855915816754,0.21176470588235294,0.042063924236294126,0.09680672268907561
10,2679,715,5.785740948114968,7.2727272727272725,0.3724913729795558,0.36046511627906974,0.2958433973381977,0.345679012345679,0.07664797564135811,0.014786103933390748
11,2729,665,6.375961890802492,4.962406015037594,0.3552633372027654,0.25274725274725274,0.17760335787022252,0.1702127659574468,0.17765997933254285,0.08253448678980593
12,2768,626,6.430635838150289,4.63258785942492,0.25036503370706054,0.2463768115942029,0.17609511526980903,0.1878453038674033,0.0742699184372515,0.0585315077267996
13,2755,639,6.02540834845735,6.416275430359937,0.31373284323783224,0.3253012048192771,0.27818896736867643,0.24242424242424243,0.035543875869155805,0.08287696239503467
14,2690,704,6.20817843866171,5.681818181818182,0.26407528422347337,0.28169014084507044,0.20867087702958348,0.17573221757322174,0.05540440719388989,0.10595792327184869
15,2717,677,6.404122193595878,4.874446085672083,0.3448656044736546,0.38461538461538464,0.16886381624553037,0.19318181818181818,0.17600178822812423,0.19143356643356646
