base_Degree,base_LocalClustCoeff,base_TriangleCount,base_UniquePartners,base_AvgNeighbourDegree,stoich_WeightedTriangles,stoich_AvgNeighbourDegreeStoich,stoich_RangeComplexSize,stoich_MedComplexSize,stoich_MedianRatio,stoich_RangeRatio,protein_MedianUniqueRatio,protein_RangeUniqueRatio,protein_MedComplexNodes,protein_RangeComplexNodes,true_label
0.05959525939238679,0.02890846379890055,0.0036540310679994592,0.01383179848500645,0.021187130492317442,0.041485769891981175,0.035091250834071906,0.00041874666246203955,0.02880283025364678,-0.013535026635419268,0.005419385194805364,-0.03892571600502594,0.026845257978700816,-0.03474471637516072,0.001209676253011591,1
0.04764257508937107,0.00551121604704965,-0.006275349489931913,0.011789434630647381,-0.008378508933277934,0.012883889801372105,0.014382942248704483,2.001426498144723e-05,0.020501078909092255,-0.030884389600626058,-0.0020338258463690516,-0.05591582895747205,0.0248605769826909,-0.062190172107252306,0.0013145613345809776,0
1.3293567838656754e-05,-0.0017892952718313042,-0.050899864520099806,-0.02930060735368415,0.0022950906592473295,-0.021577580327623285,-0.03387991764085233,-0.0037664477055312042,-0.04317456405171173,-0.07653167765484221,-0.0036649635499420084,-0.0787435734329816,-0.0066695482628195924,-0.10286092980667715,-0.0006761356778002347,0
0.0035561456682271122,-0.0013070404991555682,-0.026319447060297096,-0.020500476081672197,-0.00746222888820983,-0.024936616939970797,-0.043076848232389366,-0.0032227564204894248,-0.043379281368949626,-0.08886111578299029,-0.00303107403176077,-0.06734068654093181,-0.007407614554731763,-0.07785000780326395,-0.0006407035674372679,0
-0.04256310118055811,-0.0034784118076737567,-0.013871534044584846,-0.006124647665524087,-0.013795810295543623,-0.007076819452749534,-0.03958476595844513,-0.0018074289442708467,-0.007456266281423776,0.047587344861387645,-0.0028952875472848844,0.015141440908962134,-0.011361392697258086,0.018981212203394,-0.0021340883228686118,0
-0.048175425880987575,-0.008457157738802052,0.001618730718806751,-0.02334460197092292,-0.052697909529866284,-0.005113961721808626,-0.031949735089662604,-0.004734813034197006,0.005365209604383188,-0.018016066002144684,-0.003160145227641274,-0.03539355599607986,-0.004633649007218697,-0.049109120652285086,-0.00025135702851213765,0
-0.058711141114759856,-0.007547478335640815,-0.016020517258768643,-0.015213181845059758,0.010470794995575825,-0.021831899729223024,0.01897611678417357,-0.0031612913636671534,0.005487010762626999,0.02747629851810654,-0.0036996773803115958,0.0074426556431712405,-0.011771041101771651,0.018423938345519583,-0.0014464829281893008,0
-0.03337704851563074,-0.005122098566987029,0.004914242462202713,-0.0007368011803410838,-0.02672603889437517,-0.008495536860282406,-0.020407924317568174,-0.0042001735777481035,-0.011678475866059792,-0.029607037797670474,-0.0031735001455719487,-0.03806037301068495,-0.00818676659640684,-0.03170605717241157,-0.0009307244472497421,0
0.007838910941970737,-0.0062526134906383595,0.000388312169266087,-0.0156700337127383,0.013949688629047547,-0.012271873612105131,0.01716505302654226,-0.003095222985293362,0.012276818726418282,0.03356374147731859,-0.0032236393661719113,0.01686235711007278,-0.009734633824521959,0.03169655787868172,-0.0015143503505530124,0
0.011062147313199685,-0.0009889374440446522,-0.010991559784086944,-0.004154214810266441,0.004818205888047148,-0.01039905233202903,-0.02305867143585764,-0.004918647017157521,-0.012310916315662768,0.058273085683098184,-0.0042114745452389345,0.04596261246889262,0.022518383652282845,0.055425273354604836,0.006497264806585013,0
-0.04599891537365709,-0.004338282853078211,0.015112128584776697,0.0028157752654228915,0.0024861092648225417,-0.007842433936617507,0.0042789459529641695,-0.003017787704878116,-0.0004016381539714576,0.029824504156369135,-0.0021499076478269786,0.04022946285929716,-0.004685165807467677,0.053821189355119856,-0.00047242109685343114,0
-0.04599891537365709,-0.004338282853078211,0.015112128584776697,0.0028157752654228915,0.0024861092648225417,-0.007842433936617507,0.0042789459529641695,-0.003017787704878116,-0.0004016381539714576,0.029824504156369135,-0.0021499076478269786,0.04022946285929716,-0.004685165807467677,0.053821189355119856,-0.00047242109685343114,0
0.017237593828290557,0.006334876232648968,-0.018617711326765502,0.0032993456758825864,0.0014650512880670125,-0.005521606248672445,0.013145170325775743,-0.005169836830534643,-0.06842510720973038,-0.11136422077899592,-0.0031473429822232754,-0.056094633475520225,-0.006979936680844124,-0.07969886095229174,-0.00015167441717722652,0
0.022194872958851072,-0.0006768911883447619,0.029744485656485544,0.005506585061886361,-0.016695943046797963,-0.005938783155699035,-0.023612539687577993,-0.0025687367178252934,-0.0021451761084261087,0.04582584220603078,-0.002039095430120929,0.043008392022853205,-0.004545499257523863,0.05615311090412325,-0.001488209259026014,0
0.014564664059730557,-0.0023344200739940234,-0.015370937209320625,-0.016192403965373362,-0.01651389168652708,-0.02201641336527282,-0.035292052766441956,-0.0027745937124466174,-0.053538623658132514,-0.09938967313629744,-0.0032410729814850584,-0.04500432600552818,0.013115557510370395,-0.05519420513637494,0.0032044162347882685,0
