split_index,n_train,n_test,train_ess_pct,test_ess_pct,hypergraph_pr_auc,hypergraph_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff
1,4166,966,12.049927988478156,11.904761904761903,0.4642493920399131,0.42724458204334365,0.36918637704446716,0.3689839572192513,0.09506301499544595,0.05826062482409233
2,4163,969,11.69829449915926,13.415892672858618,0.5992412494954894,0.48792270531400966,0.47691510933009323,0.4046242774566474,0.12232614016539617,0.08329842785736224
3,4099,1033,11.880946572334716,12.584704743465633,0.4809766008671856,0.45012787723785164,0.39687310143075133,0.407158836689038,0.08410349943643425,0.04296904054881362
4,4143,989,12.044412261646151,11.93124368048534,0.45082976616440107,0.46607669616519176,0.36248422562277904,0.3483606557377049,0.08834554054162203,0.11771604042748685
5,4041,1091,12.3484286067805,10.81576535288726,0.3587169899977359,0.3878787878787879,0.3488367549621935,0.3969849246231156,0.009880235035542362,-0.009106136744327697
6,4204,928,12.25023786869648,10.991379310344827,0.4663645690430183,0.4397590361445783,0.4323249837653659,0.39473684210526316,0.03403958527765244,0.04502219403931512
7,4035,1097,11.722428748451055,13.126709206927986,0.4358927578152294,0.4320388349514563,0.41310151695268976,0.3977485928705441,0.02279124086253964,0.03429024208091219
8,4228,904,11.825922421948912,12.942477876106196,0.44689161404402633,0.4838709677419355,0.4030587553162777,0.4,0.043832858727748614,0.08387096774193548
9,4142,990,11.685176243360695,13.434343434343434,0.5209399253634659,0.44327176781002636,0.41264629572116834,0.3962703962703963,0.10829362964229755,0.04700137153963008
10,4009,1123,12.297331005238215,11.041852181656278,0.3938104634679937,0.40318302387267907,0.3107387265424325,0.3723150357995227,0.08307173692556119,0.030867988073156383
11,4129,1003,11.697747638653427,13.359920239282152,0.5110430277740566,0.4743276283618582,0.40131370459544297,0.3991507430997877,0.10972932317861367,0.0751768852620705
12,4006,1126,12.38142785821268,10.74600355239787,0.4466898020669027,0.40816326530612246,0.3711380498580533,0.3734015345268542,0.07555175220884935,0.03476173077926825
13,4222,910,12.12695405021317,11.538461538461538,0.4823446578934094,0.4735202492211838,0.3888900299556565,0.4132231404958678,0.09345462793775289,0.06029710872531602
14,4159,973,11.974032219283481,12.23021582733813,0.42036955496910816,0.4629080118694362,0.3578953920592567,0.3738738738738739,0.06247416290985147,0.08903413799556231
15,4173,959,12.341241313203929,10.636079249217936,0.4556228274535059,0.4589041095890411,0.34972426641498866,0.3655913978494624,0.10589856103851725,0.09331271173957872
