model,family,tier,split_index,pr_auc,n_train,n_test,n_features,seed,best_params
LogisticRegression,Linear,pairwise,1,0.11366097321984066,2763,625,4,236363167,{'clf__C': np.float64(0.0031586094763284833)}
LogisticRegression,Linear,hypergraph,1,0.18226228568107244,2763,625,8,236363167,{'clf__C': np.float64(4.513973296665433)}
LogisticRegression,Linear,hb_graph,1,0.22107997071606694,2763,625,14,236363167,{'clf__C': np.float64(5.337680661649565)}
LogisticRegression,Linear,pairwise,2,0.09804084198822714,2766,622,4,236364167,{'clf__C': np.float64(0.05345499962322188)}
LogisticRegression,Linear,hypergraph,2,0.15288083542646716,2766,622,8,236364167,{'clf__C': np.float64(3.903150801555729)}
LogisticRegression,Linear,hb_graph,2,0.1613003093671772,2766,622,14,236364167,{'clf__C': np.float64(3.903150801555729)}
LogisticRegression,Linear,pairwise,3,0.14760128942235234,2731,657,4,236365167,{'clf__C': np.float64(0.003533860824011007)}
LogisticRegression,Linear,hypergraph,3,0.19405544775164552,2731,657,8,236365167,{'clf__C': np.float64(0.27895619597938626)}
LogisticRegression,Linear,hb_graph,3,0.22646918989404738,2731,657,14,236365167,{'clf__C': np.float64(2.068732810157165)}
LogisticRegression,Linear,pairwise,4,0.08690248092634686,2806,582,4,236366167,{'clf__C': np.float64(0.08048428941573224)}
LogisticRegression,Linear,hypergraph,4,0.20588917949530727,2806,582,8,236366167,{'clf__C': np.float64(11.572755046102676)}
LogisticRegression,Linear,hb_graph,4,0.22442604247317202,2806,582,14,236366167,{'clf__C': np.float64(0.2600501393753595)}
LogisticRegression,Linear,pairwise,5,0.10117641106781536,2660,728,4,236367167,{'clf__C': np.float64(0.3824163926714596)}
LogisticRegression,Linear,hypergraph,5,0.1273607571054261,2660,728,8,236367167,{'clf__C': np.float64(16.33730014904346)}
LogisticRegression,Linear,hb_graph,5,0.18063486499128198,2660,728,14,236367167,{'clf__C': np.float64(1.0077673740345916)}
LogisticRegression,Linear,pairwise,6,0.2048225329510795,2780,608,4,236368167,{'clf__C': np.float64(0.41364226693909295)}
LogisticRegression,Linear,hypergraph,6,0.22425893156174165,2780,608,8,236368167,{'clf__C': np.float64(98.09184455346417)}
LogisticRegression,Linear,hb_graph,6,0.27260482135259134,2780,608,14,236368167,{'clf__C': np.float64(4.423642119438098)}
LogisticRegression,Linear,pairwise,7,0.11970706944625079,2682,706,4,236369167,{'clf__C': np.float64(0.17879842591115128)}
LogisticRegression,Linear,hypergraph,7,0.12589326700973985,2682,706,8,236369167,{'clf__C': np.float64(0.08441813285197099)}
LogisticRegression,Linear,hb_graph,7,0.19379475829356196,2682,706,14,236369167,{'clf__C': np.float64(7.085934417787503)}
LogisticRegression,Linear,pairwise,8,0.14332922654823652,2723,665,4,236370167,{'clf__C': np.float64(0.0014364114717200164)}
LogisticRegression,Linear,hypergraph,8,0.1614665808164853,2723,665,8,236370167,{'clf__C': np.float64(20.768495867463887)}
LogisticRegression,Linear,hb_graph,8,0.1893988511317165,2723,665,14,236370167,{'clf__C': np.float64(1.7497749826942162)}
LogisticRegression,Linear,pairwise,9,0.1220232153929722,2813,575,4,236371167,{'clf__C': np.float64(0.004726804651973022)}
LogisticRegression,Linear,hypergraph,9,0.2432085559558645,2813,575,8,236371167,{'clf__C': np.float64(66.05596407891106)}
LogisticRegression,Linear,hb_graph,9,0.30157228609665127,2813,575,14,236371167,{'clf__C': np.float64(0.8663211560137652)}
LogisticRegression,Linear,pairwise,10,0.1271284033534478,2750,638,4,236372167,{'clf__C': np.float64(0.0013551915091527705)}
LogisticRegression,Linear,hypergraph,10,0.24238789505444924,2750,638,8,236372167,{'clf__C': np.float64(0.06593110001764943)}
LogisticRegression,Linear,hb_graph,10,0.33539121842399644,2750,638,14,236372167,{'clf__C': np.float64(1.368620130144775)}
LogisticRegression,Linear,pairwise,11,0.11427911161687954,2592,796,4,236373167,{'clf__C': np.float64(0.03438469171424076)}
LogisticRegression,Linear,hypergraph,11,0.16881297381533708,2592,796,8,236373167,{'clf__C': np.float64(0.11545549338282568)}
LogisticRegression,Linear,hb_graph,11,0.211552661280835,2592,796,14,236373167,{'clf__C': np.float64(1.920187905135555)}
LogisticRegression,Linear,pairwise,12,0.1797214373748723,2775,613,4,236374167,{'clf__C': np.float64(0.00470671856406308)}
LogisticRegression,Linear,hypergraph,12,0.2332727214308904,2775,613,8,236374167,{'clf__C': np.float64(87.37502210129595)}
LogisticRegression,Linear,hb_graph,12,0.2800542940426906,2775,613,14,236374167,{'clf__C': np.float64(5.033210571410093)}
LogisticRegression,Linear,pairwise,13,0.10133086404254762,2758,630,4,236375167,{'clf__C': np.float64(0.001940360550562765)}
LogisticRegression,Linear,hypergraph,13,0.17539785844847142,2758,630,8,236375167,{'clf__C': np.float64(6.966832379320125)}
LogisticRegression,Linear,hb_graph,13,0.2126239287614733,2758,630,14,236375167,{'clf__C': np.float64(0.16693538112292738)}
LogisticRegression,Linear,pairwise,14,0.09551544858944037,2713,675,4,236376167,{'clf__C': np.float64(2.560001428140382)}
LogisticRegression,Linear,hypergraph,14,0.16522005060238132,2713,675,8,236376167,{'clf__C': np.float64(0.5434939322562412)}
LogisticRegression,Linear,hb_graph,14,0.20661915033879527,2713,675,14,236376167,{'clf__C': np.float64(0.5434939322562412)}
LogisticRegression,Linear,pairwise,15,0.10190164731286534,2731,657,4,236377167,{'clf__C': np.float64(0.0018125516170080797)}
LogisticRegression,Linear,hypergraph,15,0.15360256954097956,2731,657,8,236377167,{'clf__C': np.float64(11.010665335363525)}
LogisticRegression,Linear,hb_graph,15,0.19693416852015622,2731,657,14,236377167,{'clf__C': np.float64(4.467293594247279)}
LogisticRegression,Linear,pairwise,16,0.1402897937155566,2710,678,4,236378167,{'clf__C': np.float64(0.0056358471294795705)}
LogisticRegression,Linear,hypergraph,16,0.26306128256325245,2710,678,8,236378167,{'clf__C': np.float64(14.058199080195239)}
LogisticRegression,Linear,hb_graph,16,0.41764625742496075,2710,678,14,236378167,{'clf__C': np.float64(0.3227692974829487)}
LogisticRegression,Linear,pairwise,17,0.09358222371888625,2702,686,4,236379167,{'clf__C': np.float64(0.31678418961019916)}
LogisticRegression,Linear,hypergraph,17,0.18726989354034312,2702,686,8,236379167,{'clf__C': np.float64(33.31697373645972)}
LogisticRegression,Linear,hb_graph,17,0.2323335312355133,2702,686,14,236379167,{'clf__C': np.float64(2.7601894243494662)}
LogisticRegression,Linear,pairwise,18,0.12521823074905458,2677,711,4,236380167,{'clf__C': np.float64(6.23571439275671)}
LogisticRegression,Linear,hypergraph,18,0.2829102203687035,2677,711,8,236380167,{'clf__C': np.float64(21.309454886526186)}
LogisticRegression,Linear,hb_graph,18,0.4175767387652132,2677,711,14,236380167,{'clf__C': np.float64(13.241394720063358)}
LogisticRegression,Linear,pairwise,19,0.13541750382778436,2700,688,4,236381167,{'clf__C': np.float64(0.6136016082076283)}
LogisticRegression,Linear,hypergraph,19,0.16879476800456897,2700,688,8,236381167,{'clf__C': np.float64(49.7074193733063)}
LogisticRegression,Linear,hb_graph,19,0.17906314544651827,2700,688,14,236381167,{'clf__C': np.float64(0.142850449110881)}
LogisticRegression,Linear,pairwise,20,0.1155590384193119,2637,751,4,236382167,{'clf__C': np.float64(0.5206418420951954)}
LogisticRegression,Linear,hypergraph,20,0.2141431400143786,2637,751,8,236382167,{'clf__C': np.float64(0.1070104743857367)}
LogisticRegression,Linear,hb_graph,20,0.26284592922102784,2637,751,14,236382167,{'clf__C': np.float64(0.1070104743857367)}
LogisticRegression,Linear,pairwise,21,0.17215334701123902,2758,630,4,236383167,{'clf__C': np.float64(0.00209195243075455)}
LogisticRegression,Linear,hypergraph,21,0.24319247558754473,2758,630,8,236383167,{'clf__C': np.float64(87.2592488748018)}
LogisticRegression,Linear,hb_graph,21,0.3316509525195137,2758,630,14,236383167,{'clf__C': np.float64(1.641965284918789)}
LogisticRegression,Linear,pairwise,22,0.14006498559974304,2701,687,4,236384167,{'clf__C': np.float64(0.0034818119388661333)}
LogisticRegression,Linear,hypergraph,22,0.14313042121703723,2701,687,8,236384167,{'clf__C': np.float64(9.64009775760665)}
LogisticRegression,Linear,hb_graph,22,0.18134968038610627,2701,687,14,236384167,{'clf__C': np.float64(74.131816463183)}
LogisticRegression,Linear,pairwise,23,0.13723752980911536,2809,579,4,236385167,{'clf__C': np.float64(0.0014384382100292527)}
LogisticRegression,Linear,hypergraph,23,0.30242494598868347,2809,579,8,236385167,{'clf__C': np.float64(72.50138659674575)}
LogisticRegression,Linear,hb_graph,23,0.3285297145240154,2809,579,14,236385167,{'clf__C': np.float64(0.0897276864338277)}
LogisticRegression,Linear,pairwise,24,0.12464242513488104,2800,588,4,236386167,{'clf__C': np.float64(0.004847277492786227)}
LogisticRegression,Linear,hypergraph,24,0.18387753394129808,2800,588,8,236386167,{'clf__C': np.float64(25.017266022061335)}
LogisticRegression,Linear,hb_graph,24,0.19688898055936677,2800,588,14,236386167,{'clf__C': np.float64(3.8140591510655373)}
LogisticRegression,Linear,pairwise,25,0.11077337762317546,2652,736,4,236387167,{'clf__C': np.float64(0.0010968413599479895)}
LogisticRegression,Linear,hypergraph,25,0.2340916428298521,2652,736,8,236387167,{'clf__C': np.float64(0.12099063271005901)}
LogisticRegression,Linear,hb_graph,25,0.3220408364608417,2652,736,14,236387167,{'clf__C': np.float64(1.437691316064893)}
LogisticRegression,Linear,pairwise,26,0.10611094436164466,2676,712,4,236388167,{'clf__C': np.float64(0.12072337508828926)}
LogisticRegression,Linear,hypergraph,26,0.22781398428667826,2676,712,8,236388167,{'clf__C': np.float64(0.12072337508828926)}
LogisticRegression,Linear,hb_graph,26,0.334118731813039,2676,712,14,236388167,{'clf__C': np.float64(0.6539571675876462)}
LogisticRegression,Linear,pairwise,27,0.1043337749982894,2769,619,4,236389167,{'clf__C': np.float64(0.0011279703420022814)}
LogisticRegression,Linear,hypergraph,27,0.2338588711892327,2769,619,8,236389167,{'clf__C': np.float64(2.7292269815632757)}
LogisticRegression,Linear,hb_graph,27,0.2690404432624927,2769,619,14,236389167,{'clf__C': np.float64(0.9512871385570705)}
LogisticRegression,Linear,pairwise,28,0.16308908336310543,2781,607,4,236390167,{'clf__C': np.float64(0.0739131498074019)}
LogisticRegression,Linear,hypergraph,28,0.1678371883333243,2781,607,8,236390167,{'clf__C': np.float64(0.22461263378200397)}
LogisticRegression,Linear,hb_graph,28,0.2514463394402159,2781,607,14,236390167,{'clf__C': np.float64(0.2237850607579842)}
LogisticRegression,Linear,pairwise,29,0.08647843316392421,2652,736,4,236391167,{'clf__C': np.float64(0.044392723085472395)}
LogisticRegression,Linear,hypergraph,29,0.10803895361718245,2652,736,8,236391167,{'clf__C': np.float64(0.6015793447561681)}
LogisticRegression,Linear,hb_graph,29,0.14208763303150906,2652,736,14,236391167,{'clf__C': np.float64(2.6983668818346773)}
LogisticRegression,Linear,pairwise,30,0.15858384298354275,2728,660,4,236392167,{'clf__C': np.float64(0.0019699002869977686)}
LogisticRegression,Linear,hypergraph,30,0.26812946169785284,2728,660,8,236392167,{'clf__C': np.float64(1.776349692446379)}
LogisticRegression,Linear,hb_graph,30,0.2792270585070818,2728,660,14,236392167,{'clf__C': np.float64(1.0810621511256087)}
LogisticRegression,Linear,pairwise,31,0.08530975925115944,2762,626,4,236393167,{'clf__C': np.float64(0.10595143489986944)}
LogisticRegression,Linear,hypergraph,31,0.18349866509963705,2762,626,8,236393167,{'clf__C': np.float64(0.23933170936068546)}
LogisticRegression,Linear,hb_graph,31,0.2572751941668077,2762,626,14,236393167,{'clf__C': np.float64(53.04461507797175)}
LogisticRegression,Linear,pairwise,32,0.13324346710017604,2754,634,4,236394167,{'clf__C': np.float64(2.4613410111165104)}
LogisticRegression,Linear,hypergraph,32,0.19258689771317083,2754,634,8,236394167,{'clf__C': np.float64(0.16220909884404786)}
LogisticRegression,Linear,hb_graph,32,0.2606401834240041,2754,634,14,236394167,{'clf__C': np.float64(0.3366107543602371)}
LogisticRegression,Linear,pairwise,33,0.08705774637308923,2742,646,4,236395167,{'clf__C': np.float64(0.042403236901932054)}
LogisticRegression,Linear,hypergraph,33,0.15050773510424806,2742,646,8,236395167,{'clf__C': np.float64(6.164075491091469)}
LogisticRegression,Linear,hb_graph,33,0.23294483871580748,2742,646,14,236395167,{'clf__C': np.float64(1.058166321767453)}
LogisticRegression,Linear,pairwise,34,0.09326554071785437,2753,635,4,236396167,{'clf__C': np.float64(0.002334226479341569)}
LogisticRegression,Linear,hypergraph,34,0.15846039502458548,2753,635,8,236396167,{'clf__C': np.float64(0.2800144926102486)}
LogisticRegression,Linear,hb_graph,34,0.16858178179134486,2753,635,14,236396167,{'clf__C': np.float64(0.2800144926102486)}
LogisticRegression,Linear,pairwise,35,0.11490775784121304,2774,614,4,236397167,{'clf__C': np.float64(0.0010500332799405704)}
LogisticRegression,Linear,hypergraph,35,0.12506203776286912,2774,614,8,236397167,{'clf__C': np.float64(2.3371935587952715)}
LogisticRegression,Linear,hb_graph,35,0.14747457329479816,2774,614,14,236397167,{'clf__C': np.float64(0.29472223703976513)}
LogisticRegression,Linear,pairwise,36,0.18137328540912667,2737,651,4,236398167,{'clf__C': np.float64(1.5686962489592244)}
LogisticRegression,Linear,hypergraph,36,0.2904558781878417,2737,651,8,236398167,{'clf__C': np.float64(83.46582614027103)}
LogisticRegression,Linear,hb_graph,36,0.39731548894306634,2737,651,14,236398167,{'clf__C': np.float64(0.10885515498588019)}
LogisticRegression,Linear,pairwise,37,0.13170538876237606,2793,595,4,236399167,{'clf__C': np.float64(0.002216202539121995)}
LogisticRegression,Linear,hypergraph,37,0.19443888288854314,2793,595,8,236399167,{'clf__C': np.float64(31.88883399825097)}
LogisticRegression,Linear,hb_graph,37,0.24577304707634326,2793,595,14,236399167,{'clf__C': np.float64(3.6119619026915193)}
LogisticRegression,Linear,pairwise,38,0.09862999318260648,2789,599,4,236400167,{'clf__C': np.float64(0.5927199777956916)}
LogisticRegression,Linear,hypergraph,38,0.22963891347286414,2789,599,8,236400167,{'clf__C': np.float64(0.5927199777956916)}
LogisticRegression,Linear,hb_graph,38,0.2606034809435566,2789,599,14,236400167,{'clf__C': np.float64(0.05964189608580912)}
LogisticRegression,Linear,pairwise,39,0.1531456552236781,2702,686,4,236401167,{'clf__C': np.float64(0.0015071201319881752)}
LogisticRegression,Linear,hypergraph,39,0.135729841354338,2702,686,8,236401167,{'clf__C': np.float64(75.18800927796416)}
LogisticRegression,Linear,hb_graph,39,0.15108128727429393,2702,686,14,236401167,{'clf__C': np.float64(75.18800927796416)}
LogisticRegression,Linear,pairwise,40,0.09469773145689049,2682,706,4,236402167,{'clf__C': np.float64(0.4339065857686622)}
LogisticRegression,Linear,hypergraph,40,0.1699360210806783,2682,706,8,236402167,{'clf__C': np.float64(0.09592303412529983)}
LogisticRegression,Linear,hb_graph,40,0.2665392989165143,2682,706,14,236402167,{'clf__C': np.float64(0.4339065857686622)}
LogisticRegression,Linear,pairwise,41,0.15401709600258362,2727,661,4,236403167,{'clf__C': np.float64(0.0027691961990318264)}
LogisticRegression,Linear,hypergraph,41,0.26122967205618675,2727,661,8,236403167,{'clf__C': np.float64(4.507629044943229)}
LogisticRegression,Linear,hb_graph,41,0.3180190981475369,2727,661,14,236403167,{'clf__C': np.float64(0.06502712234733768)}
LogisticRegression,Linear,pairwise,42,0.10945667894528227,2789,599,4,236404167,{'clf__C': np.float64(0.0017628522206443295)}
LogisticRegression,Linear,hypergraph,42,0.22753883220675752,2789,599,8,236404167,{'clf__C': np.float64(2.093628169287466)}
LogisticRegression,Linear,hb_graph,42,0.3062392290484461,2789,599,14,236404167,{'clf__C': np.float64(0.23505866295889155)}
LogisticRegression,Linear,pairwise,43,0.16144990492147296,2793,595,4,236405167,{'clf__C': np.float64(0.006491990097206046)}
LogisticRegression,Linear,hypergraph,43,0.27232184135110526,2793,595,8,236405167,{'clf__C': np.float64(2.006802578612768)}
LogisticRegression,Linear,hb_graph,43,0.34407735653476534,2793,595,14,236405167,{'clf__C': np.float64(0.43762214039348296)}
LogisticRegression,Linear,pairwise,44,0.0935018892745498,2710,678,4,236406167,{'clf__C': np.float64(0.0011032730642636967)}
LogisticRegression,Linear,hypergraph,44,0.1590296550564686,2710,678,8,236406167,{'clf__C': np.float64(0.32109092285011825)}
LogisticRegression,Linear,hb_graph,44,0.24320373230012443,2710,678,14,236406167,{'clf__C': np.float64(10.110606363199167)}
LogisticRegression,Linear,pairwise,45,0.12132978885565784,2791,597,4,236407167,{'clf__C': np.float64(0.0010853966285366895)}
