split_index,n_train,n_test,train_ess_pct,test_ess_pct,hypergraph_pr_auc,hypergraph_f1,hyper_nostoich_pr_auc,hyper_nostoich_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff
1,2624,687,22.713414634146343,25.76419213973799,0.6550952936763822,0.5942028985507246,0.6618655553351841,0.5916230366492147,0.6064096696803141,0.5721925133689839,0.04868562399606813,0.0220103851817407,-0.0067702616588019016,0.002579861901509939
2,2614,697,23.756694720734505,21.8077474892396,0.4473745555478693,0.46956521739130436,0.453757004915738,0.4960835509138381,0.39220087549440835,0.5069124423963134,0.05517368005346096,-0.03734722500500903,-0.006382449367868692,-0.026518333522533744
3,2629,682,22.97451502472423,24.780058651026394,0.5960877929482358,0.5963302752293578,0.5605065786991841,0.6057692307692307,0.5457719956321402,0.5584415584415584,0.05031579731609559,0.03788871678779937,0.035581214249051696,-0.00943895553987295
4,2669,642,23.192206819033345,23.98753894080997,0.6258369314552982,0.5592417061611374,0.6333864216738824,0.5583756345177665,0.5880338040018808,0.544973544973545,0.03780312745341741,0.014268161187592443,-0.007549490218584198,0.0008660716433709359
5,2671,640,23.24971920628978,23.75,0.5791052439458161,0.5134474327628362,0.5804957581917582,0.518324607329843,0.5336638197582917,0.5168539325842697,0.04544142418752439,-0.003406499821433484,-0.0013905142459421649,-0.004877174567006759
6,2586,725,22.892498066511987,24.96551724137931,0.5947264033763275,0.5672268907563025,0.6063863746157305,0.5826446280991735,0.5388479891961642,0.5956416464891041,0.05587841418016337,-0.02841475573280161,-0.011659971239402989,-0.015417737342870996
7,2651,660,23.236514522821576,23.78787878787879,0.6251362465774314,0.5112359550561798,0.587792388399841,0.46228710462287104,0.6359967748932005,0.547550432276657,-0.010860528315769113,-0.036314477220477204,0.03734385817759034,0.048948850433308766
8,2622,689,23.64607170099161,22.206095791001452,0.6460229527526912,0.543778801843318,0.6110317669999736,0.5482456140350878,0.5869641370837284,0.5230769230769231,0.05905881566896276,0.020701878766394843,0.034991185752717535,-0.004466812191769809
9,2585,726,24.10058027079304,20.66115702479339,0.4472352133271527,0.45161290322580644,0.4779796719660086,0.4709480122324159,0.4387288945490857,0.4417910447761194,0.008506318778067012,0.009821858449687026,-0.030744458638855887,-0.019335109006609452
10,2608,703,23.159509202453986,24.039829302987197,0.4822903769101144,0.5265392781316348,0.551684672277002,0.5138004246284501,0.6129600344623007,0.5133470225872689,-0.13066965755218635,0.013192255544365872,-0.06939429536688763,0.01273885350318471
11,2653,658,22.72898605352431,25.835866261398177,0.5398119627646807,0.5602409638554217,0.48016611362511896,0.5581395348837209,0.5804879772412036,0.5552699228791774,-0.040676014476522915,0.004971040976244234,0.059645849139561724,0.002101428971700736
12,2623,688,23.82767823103317,21.511627906976745,0.4949749075603528,0.49859943977591037,0.5187666605983318,0.4788732394366197,0.4233060878428606,0.4885057471264368,0.07166881971749217,0.010093692649473573,-0.02379175303797898,0.019726200339290678
13,2683,628,22.922102124487516,25.159235668789808,0.5879503199860296,0.5161290322580645,0.5927282047877098,0.5730027548209367,0.5540280440381045,0.5352112676056338,0.033922275947925185,-0.019082235347569254,-0.004777884801680177,-0.05687372256287215
14,2618,693,23.682200152788386,22.07792207792208,0.5273170028085908,0.44805194805194803,0.5338158839697476,0.4868035190615836,0.49576793081024534,0.43169398907103823,0.0315490719983455,0.016357958980909804,-0.006498881161156711,-0.038751571009635555
15,2625,686,23.00952380952381,24.635568513119534,0.630068695910797,0.5758928571428571,0.5634418208758432,0.5540540540540541,0.592077100275628,0.5286885245901639,0.03799159563516896,0.047204332552693185,0.06662687503495379,0.021838803088803038
