split_index,n_train,n_test,train_ess_pct,test_ess_pct,hypergraph_pr_auc,hypergraph_f1,hyper_nostoich_pr_auc,hyper_nostoich_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff
1,2644,667,22.88199697428139,25.187406296851574,0.6405466741770888,0.5336658354114713,0.6263316869779949,0.5491990846681922,0.5046880681192226,0.4888888888888889,0.13585860605786615,0.044776946522582406,0.014214987199093865,-0.015533249256720949
2,2673,638,22.933034044145156,25.07836990595611,0.5143183633586605,0.5660377358490566,0.5096165649356135,0.5353982300884956,0.38467081514270934,0.40414507772020725,0.1296475482159512,0.16189265812884934,0.004701798423047077,0.03063950576056096
3,2729,582,23.158666178087213,24.22680412371134,0.5707140995620514,0.4891640866873065,0.5113230996189706,0.5125348189415042,0.5033215098143884,0.4452054794520548,0.06739258974766305,0.04395860723525169,0.059390999943080836,-0.023370732254197724
4,2646,665,23.809523809523807,21.503759398496243,0.5801788211526678,0.5714285714285714,0.5998936203956584,0.5746478873239437,0.43524254929650485,0.48936170212765956,0.14493627185616298,0.08206686930091184,-0.019714799242990577,-0.0032193158953722767
5,2640,671,24.924242424242422,17.138599105812222,0.45654813851636006,0.49814126394052044,0.4311716481637459,0.45901639344262296,0.31443519025115796,0.3582089552238806,0.1421129482652021,0.13993230871663986,0.025376490352614134,0.03912487049789748
6,2651,660,22.632968691059975,26.212121212121215,0.5900070440761183,0.5813333333333334,0.5947918496495725,0.5831325301204819,0.5402739502722844,0.5509641873278237,0.04973309380383384,0.030369146005509662,-0.004784805573454287,-0.0017991967871485715
7,2652,659,24.58521870286576,18.361153262518968,0.5641554917243088,0.45454545454545453,0.5022845609430091,0.43636363636363634,0.3724031481634052,0.39893617021276595,0.1917523435609036,0.05560928433268858,0.06187093078129968,0.018181818181818188
8,2680,631,23.507462686567166,22.66244057052298,0.5702431427227642,0.4947916666666667,0.5466695135802132,0.5,0.5375029375491296,0.5217391304347826,0.03274020517363463,-0.02694746376811591,0.02357362914255101,-0.005208333333333315
9,2718,593,23.5467255334805,22.4283305227656,0.5177712580498246,0.49640287769784175,0.5567920895723446,0.4982456140350877,0.46805871552997774,0.4983388704318937,0.04971254251984686,-0.0019359927340519278,-0.039020831522520005,-0.0018427363372459649
10,2657,654,22.318404215280392,27.522935779816514,0.5902923622577325,0.5804988662131519,0.5965803710759783,0.5714285714285714,0.5630135007379765,0.5491183879093199,0.027278861519756004,0.03138047830383206,-0.0062880088182457605,0.009070294784580546
11,2701,610,23.32469455757127,23.442622950819672,0.5726934593470725,0.5109489051094891,0.6156086495680426,0.5080831408775982,0.5287640824036324,0.513317191283293,0.043929376943440124,-0.002368286173803913,-0.04291519022097012,0.0028657642318908882
12,2655,656,24.708097928436914,17.835365853658537,0.3599117374214303,0.3828125,0.3540142983937006,0.4072948328267477,0.23790261612474675,0.3551912568306011,0.12200912129668354,0.0276212431693989,0.005897439027729712,-0.02448233282674772
13,2651,660,22.29347416069408,27.575757575757574,0.6820216635268176,0.5938864628820961,0.63976418718035,0.5850340136054422,0.6255414155827335,0.554089709762533,0.05648024794408413,0.0397967531195631,0.04225747634646759,0.008852449276653962
14,2666,645,24.756189047261813,17.519379844961243,0.2793181006723906,0.35714285714285715,0.2674377925744326,0.367816091954023,0.22654937418731488,0.31024930747922436,0.05276872648507572,0.046893549663632794,0.011880308097957981,-0.010673234811165833
15,2660,651,23.984962406015036,20.737327188940093,0.45358960661243797,0.4344569288389513,0.48030382944038924,0.4794952681388013,0.37742211605824794,0.4269005847953216,0.07616749055419003,0.007556344043629704,-0.026714222827951273,-0.04503833929984996
