split_index,n_train,n_test,train_dt_pct,test_dt_pct,hypergraph_pr_auc,hypergraph_f1,hyper_nostoich_pr_auc,hyper_nostoich_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff
1,4043,1079,11.649765025970813,11.214087117701576,0.45373773518408256,0.4293785310734463,0.5088389513560196,0.4017857142857143,0.4247402684883029,0.38016528925619836,0.028997466695779683,0.049213241817247955,-0.055101216171937084,0.02759281678773201
2,4151,971,11.587569260419176,11.431513903192585,0.39096449926107074,0.3939393939393939,0.38446936462552994,0.35233160621761656,0.3065941432370089,0.33121019108280253,0.08437035602406184,0.06272920285659139,0.0064951346355408,0.04160778772177737
3,4096,1026,11.474609375,11.890838206627679,0.5167450966919883,0.44390243902439025,0.5327774716767563,0.388,0.3749071814653262,0.34517766497461927,0.14183791522666211,0.09872477404977098,-0.01603237498476795,0.05590243902439024
4,4131,991,10.2880658436214,16.851664984863774,0.4255062737488824,0.45434298440979953,0.4262591669800969,0.4663677130044843,0.35323315438531205,0.42857142857142855,0.07227311936357034,0.025771555838370985,-0.0007528932312145242,-0.012024728594684786
5,4069,1053,11.845662324895551,10.446343779677113,0.39576170092418117,0.3553299492385787,0.3860921770574202,0.355,0.30237783087838926,0.33204633204633205,0.0933838700457919,0.02328361719224664,0.009669523866760954,0.0003299492385787084
6,4164,958,11.551392891450528,11.586638830897703,0.4022308703192247,0.3673469387755102,0.3691775821917426,0.36363636363636365,0.304837814113229,0.3574660633484163,0.0973930562059957,0.009880875427093927,0.033053288127482094,0.003710575139146577
7,4218,904,11.830251303935514,10.287610619469026,0.39683413903483716,0.3904109589041096,0.40548497500941794,0.3841059602649007,0.3096939117773265,0.3282828282828283,0.08714022725751064,0.06212813062128131,-0.008650835974580773,0.006304998639208914
8,3979,1143,11.309374214626791,12.42344706911636,0.49922538398202987,0.4665127020785219,0.4713387425969881,0.4288939051918736,0.4580861408927128,0.3795379537953795,0.041139243089317046,0.08697474828314239,0.027886641385041766,0.03761879688664832
9,4102,1020,12.311067771818625,8.529411764705882,0.4582746294374185,0.397212543554007,0.4255312240517351,0.36486486486486486,0.2983162813193763,0.3288409703504043,0.15995834811804216,0.06837157320360265,0.03274340538568338,0.03234767868914212
10,4096,1026,11.71875,10.916179337231968,0.4179703031806423,0.45569620253164556,0.41896514192452444,0.390625,0.38774758194834597,0.36752136752136755,0.030222721232296357,0.08817483501027801,-0.0009948387438821205,0.06507120253164556
11,4091,1031,12.539721339525789,7.662463627546072,0.22958054937868752,0.28363636363636363,0.23483616581977668,0.2564102564102564,0.2321024076567018,0.2675736961451247,-0.002521858278014266,0.016062667491238913,-0.005255616441089156,0.027226107226107243
12,3897,1225,11.419040287400565,12.0,0.43697904200921556,0.41723356009070295,0.4257849700500326,0.39080459770114945,0.32196223183022576,0.39862542955326463,0.11501681017898979,0.018608130537438317,0.011194071959182983,0.0264289623895535
13,4094,1028,10.967269174401563,13.910505836575876,0.46014349210346667,0.43956043956043955,0.48790207860098056,0.4087301587301587,0.3681984633269178,0.4155844155844156,0.09194502877654886,0.02397602397602394,-0.027758586497513893,0.030830280830280832
14,4017,1105,11.799850634802091,10.678733031674208,0.4349029562778822,0.4263157894736842,0.43543046017775583,0.425531914893617,0.32871691871328895,0.34563106796116505,0.10618603756459327,0.08068472151251915,-0.0005275038998736048,0.0007838745800671787
15,4138,984,11.986466892218463,9.75609756097561,0.3823163938546521,0.40236686390532544,0.36650344987557143,0.31295843520782396,0.30919704339913817,0.27415730337078653,0.07311935045551393,0.1282095605345389,0.015812943979080674,0.08940842869750149
