split_index,n_train,n_test,train_dt_pct,test_dt_pct,hypergraph_pr_auc,hypergraph_f1,hyper_nostoich_pr_auc,hyper_nostoich_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff
1,4043,1079,11.649765025970813,11.214087117701576,0.4517294437278907,0.4262295081967213,0.4952014298130697,0.42748091603053434,0.17677863534995283,0.21138211382113822,0.27495080837793784,0.21484739437558306,-0.04347198608517899,-0.0012514078338130563
2,4151,971,11.587569260419176,11.431513903192585,0.3916392762157279,0.4253968253968254,0.38786569880117944,0.3697478991596639,0.18354764449049943,0.22549019607843138,0.2080916317252285,0.199906629318394,0.003773577414548479,0.0556489262371615
3,4096,1026,11.474609375,11.890838206627679,0.5125565917699095,0.4339622641509434,0.5105977069604114,0.3869565217391304,0.16844320210861763,0.2161422708618331,0.3441133896612919,0.2178199932891103,0.0019588848094981293,0.04700574241181299
4,4131,991,10.2880658436214,16.851664984863774,0.416766601718518,0.45614035087719296,0.4435926733203851,0.44871794871794873,0.1959144323531364,0.29553264604810997,0.22085216936538157,0.160607704829083,-0.02682607160186712,0.0074224021592442235
5,4069,1053,11.845662324895551,10.446343779677113,0.3666755136319425,0.35443037974683544,0.37474792991777633,0.3348623853211009,0.15974077675554008,0.21733505821474774,0.20693473687640243,0.1370953215320877,-0.008072416285833828,0.019567994425734536
6,4164,958,11.551392891450528,11.586638830897703,0.3847404983345719,0.35694050991501414,0.3611582791541172,0.34017595307917886,0.1789299811950799,0.21032504780114722,0.205810517139492,0.14661546211386692,0.023582219180454722,0.016764556835835276
7,4218,904,11.830251303935514,10.287610619469026,0.3638495343030388,0.36721311475409835,0.3584309579533532,0.3623693379790941,0.1725415102428031,0.2042833607907743,0.1913080240602357,0.16292975396332404,0.0054185763496855666,0.004843776775004249
8,3979,1143,11.309374214626791,12.42344706911636,0.47988169060984254,0.4662004662004662,0.44886763079102115,0.4225352112676056,0.21123237864901828,0.23783783783783785,0.26864931196082426,0.22836262836262833,0.031014059818821382,0.04366525493286055
9,4102,1020,12.311067771818625,8.529411764705882,0.4280816503038203,0.37540453074433655,0.40600111039259346,0.34,0.13698921288390634,0.17204301075268819,0.291092437419914,0.20336151999164837,0.022080539911226826,0.035404530744336526
10,4096,1026,11.71875,10.916179337231968,0.42742942010779095,0.4695121951219512,0.42266002084623827,0.41530054644808745,0.11660199890631805,0.19326500732064422,0.3108274212014729,0.27624718780130697,0.004769399261552676,0.054211648673863744
11,4091,1031,12.539721339525789,7.662463627546072,0.2112743439432583,0.2695035460992908,0.21424052195343446,0.254071661237785,0.12421334310592927,0.17889087656529518,0.08706100083732904,0.0906126695339956,-0.0029661780101761515,0.015431884861505762
12,3897,1225,11.419040287400565,12.0,0.3991878376139869,0.39914163090128757,0.4232890522931932,0.3826879271070615,0.15334971557480864,0.1996879875195008,0.24583812203917826,0.19945364338178678,-0.024101214679206284,0.01645370379422606
13,4094,1028,10.967269174401563,13.910505836575876,0.4544065682545627,0.4276729559748428,0.4482716587234127,0.4121212121212121,0.18865326537455718,0.2584856396866841,0.26575330288000554,0.1691873162881587,0.006134909531150035,0.015551743853630673
14,4017,1105,11.799850634802091,10.678733031674208,0.4230705387012784,0.3969849246231156,0.4291633247537192,0.389873417721519,0.17781740623608397,0.2313167259786477,0.24525313246519445,0.16566819864446788,-0.006092786052440791,0.007111506901596565
15,4138,984,11.986466892218463,9.75609756097561,0.3966837111544726,0.3882978723404255,0.36804279266020984,0.3701657458563536,0.15042604555408098,0.17936117936117937,0.2462576656003916,0.20893669297924614,0.028640918494262757,0.01813212648407192
