feature,mean,std,median,min,max,n_splits,rank
pair_LocalClustCoeff,0.05451641806496958,0.044383236243740826,0.04351940130524952,0.003461955632997503,0.1326541807328368,15,1
pair_ComponentSize,0.04917897565992431,0.034633071243548426,0.033643163025459145,0.015322370364503027,0.1479951823619187,15,2
pair_TriangleCount,0.0269885486432991,0.028238387968831262,0.015371758282092635,0.0012660717690421903,0.09686190957632052,15,3
pair_KatzCentrality,0.02443288427351309,0.03752045800557856,0.00933746864408631,-0.013437992102578464,0.13028622246572194,15,4
pair_AvgNeighborDegree,0.018124332660724506,0.04121675453901278,0.011278485435803967,-0.05841262901289731,0.10202401731889026,15,5
pair_BetweennessCentrality,0.003791809585202839,0.019429306308163887,0.00440586091531088,-0.039101058520617335,0.03674095615524731,15,6
pair_Degree,0.0035872563569123443,0.02601988951528744,-0.00517623175184157,-0.030446940688782953,0.05442452846105705,15,7
pair_EigenvectorCentrality,0.00023301901661636434,0.0014959681066275396,-8.256845146048797e-05,-0.003699372399166528,0.0027974447858645666,15,8
