feature,mean,std,median,n,is_noise
[noise × 4],-0.00036760409455127593,0.012356076359190315,-0.0008454980719513367,600,True
rand_0,-0.0012714554106659295,0.012486416632630316,-0.001716418037086344,150,True
rand_1,0.0008867948215467363,0.01267143080763589,0.001687674752699435,150,True
rand_2,0.00010213257493524105,0.012119178851795545,-0.0008089743006863409,150,True
rand_3,-0.0011878883640211518,0.012002343697573314,-0.0023555182593809343,150,True
