split_index,seed_index,noise_seed,n_train,n_test,rand_pr_auc,pair_pr_auc,hyper_pr_auc,rand_f1,pair_f1,hyper_f1,rand__rand_0,rand__rand_1,rand__rand_2,rand__rand_3,rand__rand_4,pair__pair_Degree,pair__pair_LocalClustCoeff,pair__pair_TriangleCount,pair__pair_AvgNeighborDegree,pair__rand_0,pair__rand_1,pair__rand_2,pair__rand_3,pair__rand_4,hyper__base_Degree,hyper__base_LocalClustCoeff,hyper__base_TriangleCount,hyper__base_UniquePartners,hyper__base_AvgNeighbourDegree,hyper__stoich_WeightedTriangles,hyper__stoich_AvgNeighbourDegreeStoich,hyper__stoich_RangeComplexSize,hyper__stoich_MedComplexSize,hyper__stoich_MedianRatio,hyper__stoich_RangeRatio,hyper__protein_MedianUniqueRatio,hyper__protein_RangeUniqueRatio,hyper__protein_MedComplexNodes,hyper__protein_RangeComplexNodes,hyper__rand_0,hyper__rand_1,hyper__rand_2,hyper__rand_3,hyper__rand_4
1,0,1042,2644,667,0.235537818708875,0.5982022175754798,0.7022988762611481,0.15384615384615385,0.5547785547785548,0.5700934579439252,-0.01519783501902055,-0.0038459246417467895,-0.01152484676201406,-0.016935682613399894,-0.02133436946447674,0.1559699088966447,0.0603020165592779,0.19135583249950644,0.006431830418539741,-0.0035987503355157102,0.0028217557065616126,0.007889573414658003,0.001283066228988028,0.0033901964885147185,0.000924753947000867,0.008605325238361439,0.09958457411605037,0.027205536477687843,0.04555775867734987,0.09678572383189238,0.016217381908994844,-0.001552206679767787,-0.002630053922985598,0.007645610468068742,-0.0005151860038860257,0.022122656539955342,0.005246405911249164,0.019931103250714188,0.0036486650075347126,0.0019793283127352624,-5.7227982913798936e-05,0.0031058209492660803,-0.0006934127230299846,0.0008355791944160918
1,1,1043,2644,667,0.27068769983988267,0.5822700232536258,0.7043173355633862,0.25210084033613445,0.5458937198067633,0.5568445475638051,0.005412151779230023,0.008341666917849067,0.01662713267441069,0.016922635480183867,0.010335856457860709,0.13510973210149432,0.055873870031832015,0.178837651975378,0.0024498971597741058,-0.008891620851293736,0.0019571872699737257,-0.0015075801064447058,0.002690874714134317,-0.003735042439951397,0.00122491578139583,0.005960248574274208,0.07384333203249183,0.06465395062280702,0.047849996788642914,0.10132869889229996,0.018171421199803472,0.00035621217248439364,-0.0010084746680874112,0.009658759678240581,-7.891166538239735e-05,0.0366480032326831,0.006908865721649926,0.03217103076213168,0.009190173878094043,0.0033428592248664346,0.0022085975417570182,0.0008144111811318022,0.000816207051276141,0.0003641700014053395
1,2,1044,2644,667,0.257896513100749,0.5581051180127432,0.6880424438093636,0.09183673469387756,0.562962962962963,0.5674418604651162,0.001629906835688244,-0.0009462861779335835,-0.014029325624744177,-0.011264384429340957,-0.003103850467490532,0.11866535354830483,0.06753845435761116,0.17841290405171575,-0.0075701255068150175,-0.007234854619689868,0.0036950324613123863,-0.003091994793594399,-0.00157475212163789,-0.0036043069155153097,0.0018478917870569322,0.008224893770250163,0.10494013621173189,0.014882942301071756,0.044373110160536466,0.09497317663802321,0.015792026974268503,0.0005912098853810277,-0.0017351973893342532,0.012205752487403809,-0.00193878905294953,0.01765437123654263,0.008841431680843037,0.017421779487788745,0.007307083507981027,-0.0035445184238826143,0.00025566164953232383,0.0012821335447021132,-0.0010564600366620215,-0.003492590192523204
1,3,1045,2644,667,0.25946750422438986,0.5773394166849763,0.6954606380838488,0.28125,0.5515587529976019,0.5614849187935035,0.007875755971895385,0.01496418081882478,-0.0037292458146306966,0.009088006042878053,-0.018023384391448398,0.14668018780650144,0.06499324376058781,0.173579113631772,-0.0033657278484069187,0.0010728178913511632,-0.000779815464058764,0.0016542401994393608,-0.0032034877004092797,0.00021532706558481386,-0.00012801566961608834,0.011017807306147731,0.033994379579556214,0.03503981554743021,0.04485128437781114,0.1350567971067564,0.014631293878438622,0.0036592648578126275,0.0013088578868578726,0.0028039446107383627,-0.0025069872935337576,0.026247860941998723,0.00758378491461178,0.020101696675596546,0.005038090399462658,-0.0008775823318688314,-0.0012669759126298862,-0.001656475785716438,0.00015762262599338105,-0.002155692432644074
1,4,1046,2644,667,0.2621110017000416,0.5939448386521516,0.6890117741449234,0.3112128146453089,0.5619047619047619,0.5648148148148148,0.01362557914111078,0.014942689776377749,-0.00604544758482205,0.00010626894814694254,0.013198042912465147,0.14217059985748243,0.06358759301425349,0.17316290703102077,0.0020904691631260185,0.0005790685199650647,-0.0028020428049807754,7.192885088792566e-05,0.0009310356064753722,-0.002420932295708633,-0.0013131723510397485,0.006379522258962722,0.12328744906983147,0.026945522085696894,0.033660804774770084,0.09836620004778979,0.01573525684678826,-0.0009546172786614737,-0.004154194892584085,0.012095184129118508,-0.0017221180527828394,0.01997202391438706,0.006483008219100949,0.019666281142492425,0.007835601032422979,-0.0006372413086474293,-0.001309964685162457,-0.005567344422123266,-0.004825152258100584,0.0002539524653997094
1,5,1047,2644,667,0.23386434910483803,0.5959143601237733,0.6914743417703384,0.25925925925925924,0.548926014319809,0.5648148148148148,-0.01671909750665934,-0.0018836934600085953,0.0033796010816669053,-0.009725564925051135,-0.008509774727883895,0.13809967486007174,0.062036817884485215,0.21218794234107002,0.012526018729146982,-0.001982133574615119,0.0005301020784964749,0.0022788294332218738,0.002759971680665163,0.0006648410813235639,-0.0005427601162592,0.00603637740458155,0.09719440102012049,0.04414601953504953,0.039398251735995246,0.10712219887426924,0.01708186940168276,4.4365805141166614e-05,-0.0025748107596992977,0.006368931897227992,-0.0028408583276210543,0.025304892686901115,0.006211965738146053,0.023752185191476715,0.0033156536159924975,-0.0033611613864959144,-0.0009361762061934398,-0.0012881222473600795,0.0012238029483469636,-0.0006311209410498675
1,6,1048,2644,667,0.2691970999631643,0.5759798394917452,0.6981724497253128,0.3333333333333333,0.5388349514563107,0.5667447306791569,-0.0026783860360234833,-0.0022059891999760494,-0.0027951220856593352,0.010955830388582494,0.002290993196708724,0.12929444215262426,0.06895187107573408,0.18754005069037977,-0.020282237602820365,0.0017076628806313554,-0.002080887429819933,-0.006517976950556803,0.005181893603246812,0.007033673499399651,-0.0005815460929652239,0.005867685095693842,0.07876553061509681,0.03544198585696391,0.04696581576260454,0.08775447343308157,0.023448244672219443,0.0017013191607939348,0.004541180259884437,0.013809587059488971,-0.0009453526139920232,0.02231097688916267,0.007877779614033265,0.024851494852726187,0.009980388962502773,0.00022970845073603253,0.00134652272177469,0.004162919282909905,0.00253003336105172,0.0017099811661189456
1,7,1049,2644,667,0.27541541501286115,0.5759760049981915,0.7092062517949288,0.04395604395604396,0.5545023696682464,0.5661252900232019,0.010657394426937028,-0.002336468603915914,0.023065201641512576,0.003651045222090249,0.019418638979229665,0.12706189106679217,0.05590325982402986,0.16967370939719634,0.006335458144782269,-0.004972772983738172,0.0034012870979644783,-6.014291835655383e-05,0.0031722557335694067,0.002955831569507883,0.002363367057780219,0.009501524368397884,0.10196515667224097,0.03034558742313339,0.05046165310743156,0.10339054910002834,0.01832499626601799,0.001295420298484351,0.006831836522895684,0.013797647729262053,0.004926487071089047,0.026990127559443557,0.008750097223881936,0.024259260460802835,0.008784123688381506,-0.0007270877770954365,0.005022769853559173,0.005521983854691837,0.004348417191683251,0.00026852716819159017
1,8,1050,2644,667,0.27056865600686075,0.601232026440274,0.7032130806363347,0.06629834254143646,0.5411764705882353,0.5601851851851852,-0.003645375677567636,-0.0013606044832466802,0.019520313861989182,-0.011781097065727858,-0.002341422261018722,0.15403207222198548,0.05138343428184396,0.20518975562980374,0.01196272142680529,-0.0006008663870419317,0.004945816371474976,-0.004809808107553215,0.002478373682598467,0.0034179233727230527,0.001837737510410764,0.012036592581018723,0.11067527748728048,0.030796163046570336,0.04454518588161681,0.11465862362958527,0.017182179256012585,0.0017879776484511223,0.0007994887383718563,0.01390136142179399,0.001149988575285099,0.024362950784383365,0.009445838751708813,0.02306621938254568,0.011264388615357557,0.00110248018906417,-0.000333955026493038,-0.0014548135993076472,0.0051968124355121215,0.003670943725350684
1,9,1051,2644,667,0.25623545421897326,0.5714438258689584,0.6947748688892236,0.18823529411764706,0.5255474452554745,0.5654205607476636,0.0066950341438822,-0.0058657735150148636,0.0032779186144972746,0.0113460559476595,-0.006763574497442751,0.14264075882771096,0.062199424808928726,0.17942017948069583,0.011411607574137884,-0.005573478678847177,0.00021308342104882084,-0.000605205657090091,0.0027237073479218442,-0.0016094698178648835,-0.002754454750216917,0.008476876134802658,0.10331197394339982,0.03455862456137894,0.03957599473078397,0.06992186066597156,0.010965619478899836,-0.0010669028312481732,0.002194663972360689,0.00918646270077167,-0.0012504644109474273,0.018980494163790617,0.0014851036865177968,0.026470820957756703,0.0033853463742380074,0.0017641296936607765,-0.0024963399785924434,-0.00019791728531254327,-0.0008376268820617705,-0.0023868197273415937
