split_index,n_train,n_test,train_ess_pct,test_ess_pct,pairwise_pr_auc,pairwise_f1,hypergraph_pr_auc,hypergraph_f1,hyper_flag_pr_auc,hyper_flag_f1,hb_graph_pr_auc,hb_graph_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff,annot_pr_auc_diff,value_pr_auc_diff
1,2644,662,23.373676248108925,23.413897280966765,0.6089731030893222,0.5588235294117647,0.620705238907362,0.5454545454545454,0.6346952800211367,0.549618320610687,0.6550241737466006,0.5561224489795918,0.046051070657278426,-0.0027010804321728754,0.034318934839238646,0.01066790352504643,0.013990041113774776,0.02032889372546387
2,2644,662,23.373676248108925,23.413897280966765,0.596538118928821,0.5224274406332454,0.6439207886703489,0.5190839694656488,0.6498124939292923,0.5306122448979592,0.6497192129517515,0.5219638242894057,0.053181094022930475,-0.0004636163438397345,0.005798424281402648,0.0028798548237568555,0.005891705258943447,-9.328097754079945e-05
3,2644,662,23.373676248108925,23.413897280966765,0.6886497018331412,0.6098901098901099,0.6953801069774096,0.5914786967418546,0.7114176952516704,0.6031746031746031,0.714305928788096,0.5979381443298969,0.02565622695495473,-0.011951965560213051,0.01892582181068636,0.006459447588042289,0.016037588274260828,0.002888233536425533
4,2644,662,23.373676248108925,23.413897280966765,0.6212913772888354,0.528395061728395,0.632163876999236,0.5382716049382716,0.6410324455612825,0.5432098765432098,0.6489464534075706,0.5370843989769821,0.02765507611873519,0.008689337248587115,0.016782576408334582,-0.001187205961289517,0.00886856856204643,0.007914007846288151
5,2644,662,23.373676248108925,23.413897280966765,0.6507175676453245,0.5772151898734177,0.678573880513815,0.5927835051546392,0.6970021713942153,0.6068601583113457,0.7163721475372432,0.6153846153846154,0.0656545798919187,0.03816942551119773,0.037798267023428256,0.02260111022997624,0.018428290880400322,0.019369976143027934
6,2644,662,23.373676248108925,23.413897280966765,0.608817903258381,0.5333333333333333,0.6086065106469712,0.5307125307125307,0.6218009168441961,0.5450121654501217,0.6292220936948555,0.54,0.020404190436474456,0.00666666666666671,0.020615583047884245,0.009287469287469374,0.013194406197224895,0.00742117685065935
7,2644,662,23.373676248108925,23.413897280966765,0.7157976643235382,0.6226912928759895,0.7210374144842939,0.6134663341645885,0.7267724972014111,0.5970149253731343,0.727407650094621,0.6118251928020566,0.011609985771082854,-0.01086610007393285,0.006370235610327124,-0.001641141362531906,0.005735082717117201,0.0006351528932099226
8,2644,662,23.373676248108925,23.413897280966765,0.6072864670210547,0.522911051212938,0.643236726561504,0.5440806045340051,0.6497400354571925,0.5417721518987342,0.6602259094228762,0.5744125326370757,0.05293944240182147,0.051501481424137685,0.016989182861372187,0.030331928103070616,0.006503308895688509,0.010485873965683679
9,2644,662,23.373676248108925,23.413897280966765,0.5838668956367215,0.5555555555555556,0.6190133653176023,0.5373134328358209,0.62469806236298,0.5392156862745098,0.63638417637246,0.5376884422110553,0.05251728073573858,-0.017867113344500307,0.017370811054857715,0.0003750093752343808,0.005684697045377662,0.011686114009480053
10,2644,662,23.373676248108925,23.413897280966765,0.600074877008185,0.5698924731182796,0.6162692977996139,0.5440414507772021,0.6292828691049954,0.5488126649076517,0.6509852673195423,0.5572916666666666,0.050910390311357356,-0.01260080645161299,0.03471596951992839,0.013250215889464512,0.0130135713053815,0.021702398214546892
